Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,p.P1,p.P2,p.P3,p.P4,p.P5,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,a.P1,a.P2,a.P3,a.P4,a.P5,b.1,b.2,b.3,b.4,b.5,gamma0,gamma1,eta0,eta1
67,5,1,3,0.2019868164858898,0.7092082378820127,0.0963153273864768,0.4533608130287333,0.05395500095452424,0.775,1.0,0.325,0.55,0.1,1.0,1.0,0.0,0.5,0.5,0.41552783934414295,0.290638310907102,0.42111461435381076,0.39654185169495304,0.2909408547273364,3.5006616302040228,4.205290093847125,2.8851694694962076,4.359203188840761,2.2392637232617827,1.767691499348375,1.767691499348375,1,1
68,5,1,3,0.5139647479327543,0.3686583705771198,0.3558174474548694,0.27103854288237644,0.07420704676307466,1.0,0.775,0.55,0.325,0.1,1.0,0.5,0.5,0.5,0.0,0.21777365525832082,0.4360298817481943,0.4787629285269859,0.4018685288772832,0.37305093167812253,2.7363536111743554,3.6183859103488945,2.1666231428440548,3.959412604420572,2.808153772351319,1.0758347389647622,1.0758347389647622,1,1
69,5,1,3,0.26987530312436236,0.28013610873214756,0.09303369574766751,0.7976784015178183,0.03877198249534245,0.775,0.55,0.325,1.0,0.1,0.5,0.5,0.5,1.0,0.0,0.4830218649855031,0.2895794678781663,0.3017429403529705,0.4918578020192303,0.3912916413774285,2.5307607224726265,2.7898284789334387,4.792397146340722,4.940898171810581,2.796976211812468,1.3541169921527758,1.3541169921527758,1,1
70,5,1,3,0.6523950223295212,0.47523216767041965,0.3193032473947791,0.2766837103660691,0.07314507620752356,1.0,0.775,0.55,0.325,0.1,0.5,1.0,0.5,0.0,0.5,0.22910442794213465,0.261605848632116,0.3721546001551408,0.4961696899197712,0.24645589337398852,2.431760662976925,2.4233583260877753,2.812351787792606,2.7000570486494984,2.7227066812989973,1.6811722577795931,1.6811722577795931,1,1
71,5,1,3,0.3604016748369055,0.17878443730696003,0.8146091162298253,0.0481826834177802,0.279782040455871,0.775,0.55,1.0,0.1,0.325,0.5,0.0,0.5,0.5,0.0,0.2990412917735237,0.37435760855966294,0.4349583674833109,0.2792102927133804,0.4124253207182186,4.829896872970103,2.029699894264407,2.2558734659972726,3.4259439177997146,2.5614222746986592,1.006708765272712,1.006708765272712,1,1
72,5,1,3,0.2060532589972519,0.7191199325583695,0.6177289206348309,0.23946145184472156,0.05060057263244247,0.55,1.0,0.775,0.325,0.1,0.5,1.0,1.0,0.5,0.5,0.437559734733611,0.20251869701081085,0.33954630326669355,0.2352786126824706,0.3325829478947048,2.0520765153525584,3.618137147524811,4.414780416008913,2.057311602879989,2.8070082086460144,1.843126689813999,1.843126689813999,1,1
73,5,1,3,0.5700079246109848,0.1941947295217017,0.4327170805055627,0.08552928508723304,0.08985648173651238,1.0,0.55,0.775,0.325,0.1,1.0,1.0,1.0,0.5,0.0,0.21398130981646757,0.3791652902606747,0.3047125790206292,0.47475931319043685,0.28820394003448585,2.464477100390683,2.302692632782215,2.4183972554810826,3.0808730019019386,4.348205572241357,1.9017995246221244,1.9017995246221244,1,1
74,5,1,3,0.4153795613862298,0.42577980163888596,0.23683650518937321,0.16877573225391224,0.07228179698920291,1.0,0.775,0.55,0.325,0.1,0.5,0.0,0.0,0.0,0.0,0.23003960999091655,0.2481122795725727,0.415652754802316,0.3231318603791007,0.3637694243121962,2.7959366186577608,2.953775079204844,4.3638014494439386,3.774396706740741,4.464108533376435,1.9562580849781392,1.9562580849781392,1,1
75,5,1,3,0.27850053670738967,0.5363461332031841,0.10377037324267127,0.35765111739133715,0.053947219751421686,0.775,1.0,0.325,0.55,0.1,1.0,0.5,0.5,1.0,0.5,0.4263809842989542,0.4693534872507531,0.26529075795558316,0.4596836447275392,0.493454228739119,2.480556670449234,3.8810982069908864,3.375240121778241,2.8373392843753433,2.384622220378093,1.3211665328025894,1.3211665328025894,1,1
76,5,1,3,0.4538821608719046,0.5203437932131849,0.3530257466103073,0.15838044133662818,0.08849209147382499,1.0,0.775,0.55,0.325,0.1,1.0,0.0,0.5,0.5,0.5,0.352348983754339,0.3867027255481401,0.2612129895826558,0.2931856927435103,0.39598627187214125,3.994655333307203,2.308706234610661,3.656982114694255,2.9178665799960073,3.964649332562278,1.210959408078049,1.210959408078049,1,1
77,5,1,3,0.38062672066140346,0.2767922466153686,0.4189054424648982,0.20210827234511172,0.07592006254033239,1.0,0.775,0.55,0.325,0.1,0.5,0.5,0.5,0.0,0.0,0.3248568439049624,0.2555631645365314,0.49191656707126674,0.42102156140192654,0.4428811298649663,3.5379944998746025,3.101459223981993,3.3639588869167483,4.921436393880774,4.159711670055138,1.6009253739528633,1.6009253739528633,1,1
78,5,1,3,0.27765586997702174,0.5161875678318976,0.14505857146654594,0.3843643260088286,0.026132615241954094,1.0,0.775,0.325,0.55,0.1,1.0,1.0,0.0,1.0,1.0,0.24338259508489146,0.3136129621916763,0.34325492709021693,0.4494535486019864,0.33717426084987545,4.611992525956236,2.2938328641073378,3.237036984058994,2.334917434384138,3.3988552019072524,1.3753935074643817,1.3753935074643817,1,1
79,5,1,3,0.31221537501453095,0.7020023463116585,0.27288569877074015,0.20177218208609302,0.061900803995355774,0.775,1.0,0.55,0.325,0.1,1.0,1.0,1.0,0.5,0.0,0.385901871448314,0.35400595586081707,0.4892865603516579,0.48768774729162495,0.2425847554445895,3.622944553459386,3.6028367854478573,3.791647015498042,4.263106164996761,2.8867281877809514,1.525457169932598,1.525457169932598,1,1
80,5,1,3,0.2602408885493661,0.5557639652336027,0.39030691922576916,0.1719500563596961,0.04494847325129755,1.0,0.775,0.55,0.325,0.1,0.5,0.5,0.5,1.0,0.0,0.23915267262768275,0.4510470893231421,0.40608072382321336,0.23622067208161762,0.3104197255205422,3.6635197983225876,3.4137203095729314,4.787861958946179,4.58040862329025,4.44501190499926,1.812186467222232,1.812186467222232,1,1
81,5,1,3,0.37683410175350857,0.2804256344189801,0.08953325438630877,0.8334225406059479,0.04384350708758078,0.775,0.55,0.325,1.0,0.1,0.5,0.5,0.0,1.0,0.0,0.24366153654343692,0.23244480456585642,0.3230028471241753,0.48166648253682315,0.34163913190537254,4.489078941825024,4.352956919765547,2.4008479127675484,3.339760508002836,2.6507359626040645,1.44819926873505,1.44819926873505,1,1
82,5,1,3,0.4455289730965065,0.16316507944609293,0.4169883573077704,0.19808217158091193,0.031408111133614636,1.0,0.55,0.775,0.325,0.1,1.0,0.5,1.0,0.5,0.0,0.4717389890237987,0.33499626580607167,0.45365647888904265,0.35373655148969435,0.2149719200738585,2.3538310846559347,4.949995694866053,4.26578993305446,2.8792283759078297,4.906843947978348,1.5022875568549767,1.5022875568549767,1,1
83,5,1,3,0.3612271555902252,0.2304272539940994,0.748596288166187,0.10696969847402438,0.060668383395143737,0.775,0.55,1.0,0.325,0.1,1.0,0.0,1.0,0.0,0.0,0.37943144292597436,0.4061474062124646,0.2997912042234869,0.35924272538578467,0.2807665694045671,3.8972736441715075,2.742606523066507,4.827414446730785,3.482797871331566,2.8477721255097057,1.583086179675552,1.583086179675552,1,1
84,5,1,3,0.4994460997236283,0.40823973296051513,0.36420629320383957,0.1576982635018801,0.06931387616502391,1.0,0.775,0.55,0.325,0.1,1.0,0.5,0.0,0.5,0.5,0.27448780875096135,0.20216177585784,0.21907496859328796,0.3495138323506107,0.3237136658667601,4.219142391494575,3.9023212073037623,4.977511916903123,4.839271063867576,4.558669395198367,1.292914690356545,1.292914690356545,1,1
85,5,1,3,0.6354821123041483,0.24036576455210734,0.4921151920258615,0.04361270731971634,0.2789337877858159,1.0,0.55,0.775,0.1,0.325,0.5,0.5,0.5,0.5,0.5,0.2909733461428827,0.47359989930980395,0.2601104265046158,0.2043540212683715,0.4463782215959132,4.517899872927396,4.387843805622243,3.1559749111064743,2.9152833189938985,3.4698187503420863,1.1332963035122043,1.1332963035122043,1,1
86,5,1,3,0.22517453240133467,0.7201351681159338,0.5848407836652302,0.20352681067608194,0.07367040404707252,0.55,1.0,0.775,0.325,0.1,0.0,1.0,1.0,1.0,0.5,0.42208446660229837,0.22138077058521177,0.22937347276216188,0.3212349061330941,0.25721183601302267,4.037151652349886,2.4115040380881188,2.7421193046398873,3.2364249314356615,3.5291096329029896,1.2672941649827618,1.2672941649827618,1,1
87,5,1,3,0.43571470037983295,0.3881821259691499,0.3351005302943563,0.24021551942337419,0.07446589842990509,1.0,0.775,0.55,0.325,0.1,0.5,1.0,0.5,0.5,0.5,0.35030454091637186,0.3670275331638966,0.3736431113005083,0.2652592802322854,0.32748986908452005,2.282537407457622,2.5793548163377107,4.313811920457418,2.928040550160315,3.247036251613939,1.7460335497976016,1.7460335497976016,1,1
88,5,1,3,0.6099236152802434,0.2733667148552108,0.1399780527498,0.5981258625297498,0.06258703681293001,1.0,0.55,0.325,0.775,0.1,0.5,1.0,1.0,0.5,1.0,0.4295439083844469,0.3626690398427572,0.2337136509301462,0.2699283855433037,0.4057352835351961,2.004321120601883,3.46304828442477,4.153032258169106,4.768018783646928,3.2151311327833443,1.8376170890426233,1.8376170890426233,1,1
89,5,1,3,0.09899077067942652,0.8082616191436409,0.633159007558622,0.4182247904634584,0.06530842054039869,0.325,1.0,0.775,0.55,0.1,0.5,1.0,0.5,0.5,0.0,0.2874473959182144,0.44546032128924407,0.4964029052116181,0.21728613364663535,0.4735091068936547,2.5938334075258247,2.643889675141164,4.418874468202151,4.6654581659248,3.873090335082772,1.6813287759976197,1.6813287759976197,1,1
90,5,1,3,0.4619969786817172,0.3859336230003701,0.10559118559804265,0.42102285818765073,0.029032355607664526,1.0,0.775,0.325,0.55,0.1,0.5,0.5,0.0,0.0,0.0,0.4967416027194275,0.41789766027538655,0.21904434578651247,0.3728609709680992,0.3663091936175298,2.6249636480875975,4.837672415773316,4.265063153006837,3.4866443391387194,4.027081761958324,1.9942328007552435,1.9942328007552435,1,1
91,5,1,3,0.5646201990028326,0.20548902224169963,0.12585938978398223,0.685984393484463,0.03717835897596852,1.0,0.55,0.325,0.775,0.1,0.5,0.5,0.5,1.0,0.0,0.39848111919046714,0.2575734593606795,0.2203987572133653,0.48004870509365705,0.2684223915852991,3.010047331390153,4.1022348211328055,4.057405217361219,2.798099619744109,4.571035961367146,1.987286906528253,1.987286906528253,1,1
92,5,1,3,0.2757924179247333,0.49377456000988695,0.4914902452866315,0.05730737451181063,0.2837785075119297,1.0,0.775,0.55,0.1,0.325,0.5,0.5,0.5,0.0,0.0,0.32935335749307726,0.28531389270954616,0.4237342830154618,0.3253238966364274,0.42505416114730565,3.09170428267899,3.0650428662639855,3.7199914043276876,4.035542811502694,3.496842947694205,1.0508120991568919,1.0508120991568919,1,1
93,5,1,3,0.4381674921762688,0.2286325890710691,0.31655707693745555,0.21034014184773914,0.0408941455989068,1.0,0.775,0.55,0.325,0.1,0.5,1.0,0.5,0.5,0.0,0.3877835572799008,0.40674605520577833,0.40644471534838666,0.3886012462054064,0.20207178963002212,2.9006032506533668,4.453463147375395,3.9102128000547753,4.86766292083551,3.179986893632821,1.691882714293227,1.691882714293227,1,1
94,5,1,3,0.27440168389826647,0.33429791040795676,0.8903765770408248,0.22332088030000405,0.0839529306372918,0.775,0.55,1.0,0.325,0.1,0.5,0.0,0.5,0.5,0.0,0.3767231889882059,0.2196876581566798,0.2161293653290701,0.4164022158804441,0.24573891013236093,4.108607943605806,3.669528329296487,4.861252346175487,2.64261833277088,3.8813525034561462,1.0271281063866038,1.0271281063866038,1,1
95,5,1,3,0.1801764498873345,0.791720101810573,0.6799591729671827,0.03525605725777828,0.278059429846244,0.55,1.0,0.775,0.1,0.325,0.5,0.5,0.5,0.5,0.5,0.23385740647479003,0.3626973263891903,0.35833286435487405,0.4503565602599436,0.4281164924281208,4.511592628884678,2.8925943494968074,3.7240577806151287,3.4403084295036357,2.5364104931170086,1.2792077521389833,1.2792077521389833,1,1
96,5,1,3,0.7600455781656983,0.13354575252924586,0.3735148331679771,0.6364415381294312,0.04984054702310994,1.0,0.325,0.55,0.775,0.1,1.0,0.0,0.0,0.5,0.0,0.4951459650700779,0.4611571061914891,0.2702559295128221,0.494505868634981,0.2400632041191628,4.549135608609458,4.449212592397222,3.495161126745968,2.4086966574504727,3.201442951588013,1.3937000424203712,1.3937000424203712,1,1
97,5,1,3,0.5447575319001638,0.513462725890529,0.3627429922223974,0.2875557534174776,0.07553055487044955,1.0,0.775,0.55,0.325,0.1,1.0,1.0,0.5,0.0,0.0,0.22693745437783672,0.22261065777188202,0.2012556396055984,0.2933474101095137,0.28221290019794526,4.018945477947778,3.9893076068909745,2.6734545867655157,2.189059437541481,4.1608835927598085,1.1366824312635977,1.1366824312635977,1,1
98,5,1,3,0.34537454504807497,0.33076406876783576,0.23200011880618876,0.21848281773659767,0.06371743459873602,1.0,0.775,0.55,0.325,0.1,0.5,0.0,0.5,1.0,0.5,0.38649985164799927,0.20214973961222613,0.2970855915542776,0.43609232046300117,0.29357200708522574,4.2451646894387425,3.359022083747771,4.378029671998476,2.9573599629041034,2.897553248711281,1.4688725767644244,1.4688725767644244,1,1
99,5,1,3,0.19491869368039916,0.6952459538318495,0.16267268010481223,0.3894000646382694,0.027044383293625726,0.775,1.0,0.325,0.55,0.1,1.0,0.5,1.0,1.0,0.0,0.23414757203914138,0.48747114338910547,0.38455059270494335,0.4593346770023544,0.3995640681444963,2.4452381141369184,3.214557451379048,4.421802174212667,2.0049420276929824,4.893462295432656,1.0458323505452323,1.0458323505452323,1,1
