Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,c.P11,c.P12,c.P13,c.P14,c.P15,c.P16,c.P17,c.P18,c.P19,c.P20,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,p.P11,p.P12,p.P13,p.P14,p.P15,p.P16,p.P17,p.P18,p.P19,p.P20,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta1.P11,theta1.P12,theta1.P13,theta1.P14,theta1.P15,theta1.P16,theta1.P17,theta1.P18,theta1.P19,theta1.P20,beta_0,beta_p,beta_theta1
28,20,1,3,0.2646617467724087,0.18374155802407977,0.17781770786410706,0.36566268839860283,0.6270317497926652,0.25172275704898966,0.5569298798687543,0.2650338382505291,0.1432331460179137,0.6225563965584291,0.07717632440494843,0.31959890339657426,0.6049266544898915,0.34207758085728085,0.15085516706268284,0.3011513192135922,0.07193085817656954,0.2816872679933552,0.06974340041740652,0.16638331861512012,0.9526315789473684,0.7157894736842105,0.6684210526315789,0.7631578947368421,1.0,0.6210526315789474,0.9052631578947369,0.5736842105263158,0.43157894736842106,0.8578947368421053,0.2894736842105263,0.5263157894736842,0.8105263157894737,0.4789473684210527,0.24210526315789474,0.38421052631578945,0.1473684210526316,0.33684210526315794,0.1,0.19473684210526315,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.44830874407624977,-4.543970410512403,1.5977785484976812
29,20,1,3,0.3149667101266579,0.36999621578950426,0.3526319572552694,0.43599344121468947,0.2938250769107216,0.22021304775836548,0.27296230338375416,0.09325378292815856,0.3486310045374853,0.30205776716818034,0.20846866732551897,0.312505940605021,0.05326978819156997,0.6220731272484427,0.1788931024202136,0.0497557045857793,0.7274315981788014,0.36047625557589835,0.17310371957987364,0.04567796992517668,0.9526315789473684,1.0,0.8578947368421053,0.9052631578947369,0.7157894736842105,0.6210526315789474,0.6684210526315789,0.33684210526315794,0.5736842105263158,0.5263157894736842,0.38421052631578945,0.4789473684210527,0.19473684210526315,0.7631578947368421,0.2894736842105263,0.1473684210526316,0.8105263157894737,0.43157894736842106,0.24210526315789474,0.1,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.39803881657859524,-4.243823056531624,1.433829490798861
30,20,1,3,0.2854314305212945,0.3424328798652986,0.20364444864874753,0.42881928426001825,0.29630390204982815,0.20707359220344246,0.3833457050135906,0.2108747215142448,0.32096312186096077,0.20043605373862367,0.11121732415961927,0.15628989165413462,0.28001672088301494,0.10312521584326137,0.16837692708527358,0.37434596994747515,0.5254969676809444,0.08528738441696074,0.03998768791245897,0.14181859811646022,0.9052631578947369,0.9526315789473684,0.8105263157894737,1.0,0.8578947368421053,0.7157894736842105,0.7631578947368421,0.5736842105263158,0.6684210526315789,0.5263157894736842,0.38421052631578945,0.33684210526315794,0.43157894736842106,0.24210526315789474,0.2894736842105263,0.4789473684210527,0.6210526315789474,0.1473684210526316,0.1,0.19473684210526315,1.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7058372031239991,-4.274975888867101,1.2077936807830973
31,20,1,3,0.28267414113804756,0.3870574707193247,0.28207140982939666,0.38271671553579534,0.2924391040363524,0.1809634011932525,0.5763342191514815,0.3387242583436287,0.15174497544469565,0.4090973519916755,0.8297430099766463,0.16439464684063917,0.3627233188532062,0.3252606978628787,0.4343737344119363,0.24565635796011512,0.15508901866010127,0.1499924804559858,0.06841427967933715,0.128002827167454,0.8578947368421053,0.9052631578947369,0.7631578947368421,0.8105263157894737,0.7157894736842105,0.5736842105263158,0.9526315789473684,0.6684210526315789,0.38421052631578945,0.6210526315789474,1.0,0.2894736842105263,0.4789473684210527,0.43157894736842106,0.5263157894736842,0.33684210526315794,0.24210526315789474,0.19473684210526315,0.1,0.1473684210526316,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.28741651447712907,-4.957594140027648,1.499880540319863
32,20,1,3,0.29488807210634427,0.3765007223928092,0.44093647527761426,0.29323305437416897,0.4623147609642799,0.192953400401979,0.4681454875609681,0.2442719835104823,0.40238400108930245,0.11999360400259645,0.44154945788635014,0.3089523288600997,0.18430192627099448,0.6685186785804472,0.3029285446861646,0.04593125587725108,0.16563793211340738,0.23348326447701256,0.05032048510196239,0.1582369473647627,1.0,0.9052631578947369,0.9526315789473684,0.7157894736842105,0.8578947368421053,0.5736842105263158,0.7631578947368421,0.5263157894736842,0.6684210526315789,0.38421052631578945,0.6210526315789474,0.4789473684210527,0.33684210526315794,0.8105263157894737,0.43157894736842106,0.1473684210526316,0.24210526315789474,0.2894736842105263,0.1,0.19473684210526315,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.8971468718397179,-5.582189494135608,1.6777997538548475
33,20,1,3,0.2032556575702381,0.5332564656054122,0.1714418848405863,0.325450241591298,0.3796857681237498,0.14897402615745192,0.3011360815430662,0.7076127398926639,0.6772015682475009,0.07591185221392449,0.2721683380117248,0.3321646092728631,0.6572303373913979,0.05332552979027824,0.7393914748670828,0.24488085345718993,0.16397245084008766,0.08677980941847925,0.3285561548393933,0.08821821303057649,0.7631578947368421,1.0,0.6210526315789474,0.6684210526315789,0.7157894736842105,0.43157894736842106,0.5736842105263158,0.9526315789473684,0.9052631578947369,0.2894736842105263,0.4789473684210527,0.5263157894736842,0.8105263157894737,0.19473684210526315,0.8578947368421053,0.33684210526315794,0.24210526315789474,0.1473684210526316,0.38421052631578945,0.1,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5540454844857404,-4.63982127865606,1.8532478974219913
34,20,1,3,0.3642641947679167,0.43887318527954006,0.3738615265877318,0.11079658231282802,0.4442412510313451,0.716974838991972,0.5780344663815139,0.20986226259087426,0.16517496029610645,0.13368969195169225,0.3269850186004057,0.44193348616398564,0.6860406286581946,0.5040364679849961,0.5546896116767689,0.12952691274019018,0.42774189518355793,0.10956868705848356,0.06826262991297453,0.11961544358552949,0.9526315789473684,0.9052631578947369,0.7157894736842105,0.43157894736842106,0.7631578947368421,1.0,0.8578947368421053,0.38421052631578945,0.33684210526315794,0.2894736842105263,0.4789473684210527,0.5736842105263158,0.8105263157894737,0.6210526315789474,0.6684210526315789,0.24210526315789474,0.5263157894736842,0.19473684210526315,0.1,0.1473684210526316,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.6323581013437409,-5.175874854410609,2.0066475812286155
35,20,1,3,0.5320908587645927,0.5003139419727672,0.31269503964496387,0.22306440162156205,0.4753283382985845,0.15123871596304317,0.4579397341810676,0.2835251474580883,0.20842269933911556,0.46917531530656303,0.6514755260115143,0.42626395807061634,0.1674418616957057,0.2743683384982494,0.04142453002086707,0.29649626418903496,0.22678654892550323,0.1390065402225014,0.20584234468513324,0.08671667278496296,1.0,0.9526315789473684,0.7631578947368421,0.6684210526315789,0.9052631578947369,0.5263157894736842,0.8105263157894737,0.5736842105263158,0.4789473684210527,0.7157894736842105,0.8578947368421053,0.6210526315789474,0.33684210526315794,0.43157894736842106,0.1473684210526316,0.38421052631578945,0.2894736842105263,0.19473684210526315,0.24210526315789474,0.1,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.3309982306460093,-4.287544743713447,1.5244258509855066
36,20,1,3,0.24073043954795237,0.26050828543873017,0.6457576994630592,0.5552888291796305,0.649116283758099,0.3676974598406211,0.10806315728456264,0.5087702757180635,0.4732201052869792,0.34952863454608246,0.22537592857939256,0.4313576998634337,0.3112649758687737,0.6863865984542756,0.16566343017763646,0.4069081311606615,0.2315618167412605,0.046629761667975195,0.09987565616279313,0.1618729271019017,0.9526315789473684,0.8105263157894737,1.0,0.8578947368421053,0.9052631578947369,0.6210526315789474,0.33684210526315794,0.7157894736842105,0.6684210526315789,0.5263157894736842,0.38421052631578945,0.5736842105263158,0.43157894736842106,0.7631578947368421,0.24210526315789474,0.4789473684210527,0.2894736842105263,0.1,0.1473684210526316,0.19473684210526315,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.7139667346472238,-5.369115539415884,1.6951412253708695
37,20,1,3,0.3188954117431322,0.43809465764344313,0.3522425037443924,0.2611040459063337,0.24578592381235492,0.38856808198112774,0.6505993380350585,0.5818027197721588,0.27118013949794234,0.17804825902714483,0.22744822586907948,0.13689421588569736,0.5271157472258315,0.4659563683574623,0.13991869575326063,0.12984989233308963,0.04822786243823267,0.13649401270494052,0.2806780759561007,0.07034192492732923,0.9052631578947369,1.0,0.8105263157894737,0.6210526315789474,0.5736842105263158,0.7157894736842105,0.9526315789473684,0.8578947368421053,0.5263157894736842,0.43157894736842106,0.4789473684210527,0.38421052631578945,0.7631578947368421,0.6684210526315789,0.2894736842105263,0.24210526315789474,0.1473684210526316,0.19473684210526315,0.33684210526315794,0.1,1.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.5,0.41885078457927954,-4.454089554022998,1.3792506697477496
38,20,1,3,0.24089349120840686,0.35702780838019865,0.29254353612884826,0.2624989915496485,0.22533075748845144,0.6518316462265747,0.15423397585250664,0.21006417359677715,0.4546208669796036,0.12547539618487266,0.3209410600479812,0.6793216806544685,0.715411857910049,0.17066796848743407,0.5531114038938663,0.3249157157325783,0.24478606572618283,0.1032612292646917,0.15689205999603908,0.06309918149574367,0.9052631578947369,0.9526315789473684,0.7631578947368421,0.7157894736842105,0.5736842105263158,1.0,0.43157894736842106,0.4789473684210527,0.6684210526315789,0.33684210526315794,0.5263157894736842,0.8578947368421053,0.8105263157894737,0.24210526315789474,0.6210526315789474,0.38421052631578945,0.2894736842105263,0.1473684210526316,0.19473684210526315,0.1,0.0,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.4531039793226331,-4.428007185536261,1.5169540406949078
39,20,1,3,0.335607754414735,0.32443558666863415,0.24330593846742732,0.4486828546141693,0.3160527526690266,0.6987371007438713,0.2905198528426322,0.26950022993016526,0.509731394967001,0.1852950901424533,0.5766336693114137,0.11077336955600631,0.2250305528855915,0.5639715899341674,0.10277579719497035,0.35331880373824986,0.11545415340220765,0.27535236748663233,0.1055344437307608,0.06928180435008469,0.9526315789473684,0.9052631578947369,0.6684210526315789,0.8578947368421053,0.6210526315789474,1.0,0.5736842105263158,0.5263157894736842,0.7631578947368421,0.43157894736842106,0.8105263157894737,0.2894736842105263,0.38421052631578945,0.7157894736842105,0.24210526315789474,0.4789473684210527,0.19473684210526315,0.33684210526315794,0.1473684210526316,0.1,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.6151439164182554,-4.932099864627688,1.5460173280727565
40,20,1,3,0.47244214969096865,0.2777758156091435,0.4237196964500909,0.19674072160860423,0.13503244507629208,0.6367730161209033,0.5030133917327639,0.662212580520258,0.3532063846848594,0.21767727728110187,0.33809418240834105,0.1365261194306924,0.06882643559584936,0.5433653574552497,0.6710091677028973,0.1609416452882364,0.30759393731493206,0.07748058339672968,0.03958462030171183,0.2982538226483747,1.0,0.7157894736842105,0.8578947368421053,0.6210526315789474,0.4789473684210527,0.9526315789473684,0.8105263157894737,0.9052631578947369,0.5736842105263158,0.43157894736842106,0.5263157894736842,0.2894736842105263,0.19473684210526315,0.6684210526315789,0.7631578947368421,0.24210526315789474,0.38421052631578945,0.1473684210526316,0.1,0.33684210526315794,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.6051309418300673,-4.555021176959052,0.9269260311453915
41,20,1,3,0.27469447327361574,0.18944927047271753,0.1225416962034237,0.45947890141788555,0.19736819060759536,0.3412185497754873,0.6080580897974434,0.7298931619844621,0.5509501300918167,0.5077118187142913,0.664010177760022,0.21919692765101564,0.8972165299771476,0.1429488086622646,0.44819365059179345,0.21550540512955005,0.33110859506002727,0.1162247871381022,0.17303953423529997,0.08221431431154094,0.9526315789473684,0.5736842105263158,0.43157894736842106,0.7631578947368421,0.4789473684210527,0.6210526315789474,0.8578947368421053,0.9052631578947369,0.7157894736842105,0.6684210526315789,0.8105263157894737,0.33684210526315794,1.0,0.24210526315789474,0.5263157894736842,0.2894736842105263,0.38421052631578945,0.1473684210526316,0.19473684210526315,0.1,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.653226248256448,-5.001897712188371,1.8238332772261727
42,20,1,3,0.24533702638614596,0.44797304671398486,0.6701244971409746,0.2560342916870566,0.49857290939099436,0.17614171581606974,0.6174812471758686,0.3550356291981264,0.7220003519761257,0.06508736442305624,0.12962961899874095,0.1834466409774223,0.5659170998942733,0.5402892597389037,0.037445102957617854,0.3882605771276223,0.5516964069085283,0.32532774178986873,0.043460208433557114,0.14800708573805588,0.9526315789473684,0.8105263157894737,1.0,0.5263157894736842,0.7631578947368421,0.43157894736842106,0.8578947368421053,0.5736842105263158,0.9052631578947369,0.24210526315789474,0.2894736842105263,0.33684210526315794,0.7157894736842105,0.6684210526315789,0.1473684210526316,0.4789473684210527,0.6210526315789474,0.38421052631578945,0.1,0.19473684210526315,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.3330103670933554,-3.7899071780265015,1.2004488631790655
43,20,1,3,0.2944666122684586,0.18091590210478642,0.26806232796836915,0.14241007183245186,0.44726235577710244,0.25978516281998526,0.30728294785928806,0.7448870913712062,0.5538684314659448,0.23663694649975675,0.10031838815505406,0.6810565783030581,0.229945151138258,0.8040128272350004,0.7157351444157127,0.26104631337673484,0.02897383246175267,0.09304170029358291,0.2075265820065419,0.16239650009273426,0.9052631578947369,0.6684210526315789,0.6210526315789474,0.4789473684210527,0.7157894736842105,0.5263157894736842,0.5736842105263158,1.0,0.7631578947368421,0.43157894736842106,0.2894736842105263,0.8578947368421053,0.38421052631578945,0.9526315789473684,0.8105263157894737,0.33684210526315794,0.1,0.1473684210526316,0.24210526315789474,0.19473684210526315,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.5,0.3713881269472658,-3.896628250083347,1.067462468087687
44,20,1,3,0.3492875525483754,0.22897863600166157,0.26822686611254776,0.1093646830940268,0.28845397270796813,0.11692910081436447,0.4963278849933409,0.4804881898696173,0.2601710392197971,0.6454352171410068,0.0796659633672113,0.7699053411616036,0.40376723808606124,0.8318004884523819,0.18144370668142507,0.533479377102786,0.09082037897686852,0.2991223769271787,0.15951632438248703,0.07925974215250166,1.0,0.8578947368421053,0.6684210526315789,0.43157894736842106,0.5736842105263158,0.38421052631578945,0.7631578947368421,0.7157894736842105,0.4789473684210527,0.8105263157894737,0.24210526315789474,0.9052631578947369,0.5263157894736842,0.9526315789473684,0.2894736842105263,0.6210526315789474,0.1473684210526316,0.33684210526315794,0.19473684210526315,0.1,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.44048951929714414,-4.45545047896168,1.431187878630762
45,20,1,3,0.19468940537175317,0.22805180816984172,0.5167463049571105,0.3758482825948925,0.47429342293299004,0.3033410459562153,0.4667336224143666,0.21383001653632483,0.19982197908162735,0.12758121160636687,0.3658950530103866,0.12080970690618581,0.8469701950718562,0.07716431455041577,0.2946837894076835,0.06163886574610594,0.16257164272458755,0.40626486423494396,0.2418443299190487,0.06808885895551818,0.7631578947368421,0.6684210526315789,0.9526315789473684,0.8105263157894737,0.9052631578947369,0.7157894736842105,0.8578947368421053,0.5736842105263158,0.5263157894736842,0.43157894736842106,0.6210526315789474,0.33684210526315794,1.0,0.19473684210526315,0.38421052631578945,0.1473684210526316,0.24210526315789474,0.4789473684210527,0.2894736842105263,0.1,0.0,0.5,0.5,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.45583942582623355,-4.248750427752081,1.105482839804865
46,20,1,3,0.37249215565017346,0.2847576896009124,0.3788797399151291,0.13594971634027353,0.37701390472353863,0.5779374425801553,0.307857821428957,0.22448564450494143,0.21025153296126145,0.7366855802813818,0.8054520409597363,0.4758274559292032,0.16005766643414987,0.11358064741788101,0.6210964322531126,0.5047952287329294,0.12920551049908,0.047290054675576135,0.0997517036747172,0.295081631956955,1.0,0.7631578947368421,0.8105263157894737,0.4789473684210527,0.6684210526315789,0.8578947368421053,0.5263157894736842,0.43157894736842106,0.38421052631578945,0.9052631578947369,0.9526315789473684,0.6210526315789474,0.2894736842105263,0.24210526315789474,0.7157894736842105,0.5736842105263158,0.19473684210526315,0.1,0.1473684210526316,0.33684210526315794,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.7632221787456432,-5.38500115940239,1.9814158913911206
47,20,1,3,0.3522520850999641,0.42079515006593793,0.3962661620544689,0.3878764790970288,0.20902800528729937,0.1872732626957227,0.41307120404433106,0.20019885526719977,0.6855771452372879,0.31306620697144494,0.765044425332889,0.24432465685477753,0.11504365452278684,0.2102677926487487,0.5921020212683303,0.22462470992682104,0.5578397172931479,0.04376671695016052,0.1016998489337153,0.15577084023706667,0.9526315789473684,1.0,0.8105263157894737,0.7631578947368421,0.5736842105263158,0.5263157894736842,0.6684210526315789,0.43157894736842106,0.8578947368421053,0.4789473684210527,0.9052631578947369,0.38421052631578945,0.24210526315789474,0.33684210526315794,0.7157894736842105,0.2894736842105263,0.6210526315789474,0.1,0.1473684210526316,0.19473684210526315,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5205350255245907,-5.064608371549725,1.8900966097179326
48,20,1,3,0.3351208486406958,0.5274073329752549,0.6041328036560408,0.24611218313997607,0.38918824304363553,0.4462558018419341,0.1655457533066696,0.13717961550262514,0.4406418189485431,0.3477224246611879,0.3642906118075268,0.7440610375546673,0.1512733145471583,0.1080507668699384,0.5859733235809915,0.21370264268314465,0.025818280349027806,0.33662476923714696,0.1043034055250773,0.30023303860993505,0.8578947368421053,0.9526315789473684,1.0,0.6210526315789474,0.7631578947368421,0.8105263157894737,0.4789473684210527,0.43157894736842106,0.7157894736842105,0.5736842105263158,0.5263157894736842,0.9052631578947369,0.24210526315789474,0.19473684210526315,0.6684210526315789,0.2894736842105263,0.1,0.38421052631578945,0.1473684210526316,0.33684210526315794,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6418280710852732,-4.952943864191085,1.3697076313376566
49,20,1,3,0.266967404382345,0.2186617731720144,0.704253138154111,0.5590557148940856,0.4666240839639855,0.4001674809380664,0.1506063207629297,0.20621495722602667,0.0800004336795028,0.7336226884568555,0.4607134762603995,0.09222880552518296,0.5671955294200222,0.42723912800386565,0.8100186043933697,0.2076374192840847,0.3996238410782793,0.35544284078225974,0.02913387735007439,0.10256248185406944,0.9526315789473684,0.7631578947368421,1.0,0.8105263157894737,0.7157894736842105,0.6210526315789474,0.33684210526315794,0.38421052631578945,0.24210526315789474,0.8578947368421053,0.5736842105263158,0.19473684210526315,0.6684210526315789,0.5263157894736842,0.9052631578947369,0.2894736842105263,0.4789473684210527,0.43157894736842106,0.1,0.1473684210526316,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.6959489529563395,-4.688260714162258,1.9977864075302205
50,20,1,3,0.5051207108204839,0.27958157729149236,0.6124477124289455,0.4715904864978294,0.16721839632534713,0.27726281334127534,0.4062332176919349,0.36871610034574304,0.665605469007888,0.1531444389376125,0.3047286129006676,0.5659466349297413,0.21015312748010775,0.12068771110071272,0.7620648768197678,0.02613246389046768,0.3853819320493852,0.24946182867589634,0.17524101184651888,0.1300603097433748,1.0,0.7157894736842105,0.9526315789473684,0.8105263157894737,0.4789473684210527,0.5736842105263158,0.6684210526315789,0.6210526315789474,0.9052631578947369,0.38421052631578945,0.5263157894736842,0.7631578947368421,0.33684210526315794,0.24210526315789474,0.8578947368421053,0.1,0.43157894736842106,0.2894736842105263,0.19473684210526315,0.1473684210526316,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.514319153816387,-4.218985070600617,1.0156583368156835
51,20,1,3,0.2591902805040638,0.22144365567590107,0.161177494465522,0.45350289658115733,0.5012386027085383,0.3390976332470271,0.2831705260681211,0.5850607315837282,0.4580505232100633,0.5682485652209149,0.23759921622715063,0.3430204177602108,0.08409413813728203,0.062160470514096705,0.1925997534425146,0.4053403754341327,0.345592183120821,0.3027922344295124,0.11755202141097831,0.07404002465856487,1.0,0.7631578947368421,0.6210526315789474,0.9052631578947369,0.9526315789473684,0.6684210526315789,0.5736842105263158,0.8578947368421053,0.7157894736842105,0.8105263157894737,0.43157894736842106,0.5263157894736842,0.24210526315789474,0.19473684210526315,0.2894736842105263,0.4789473684210527,0.38421052631578945,0.33684210526315794,0.1473684210526316,0.1,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.40218461681458534,-4.224532062597302,1.0454643691464465
52,20,1,3,0.3042160320051934,0.19862151527297667,0.4441544814849714,0.19280260024176565,0.3035774851093909,0.12649575651222944,0.4385436776128891,0.22909409696420013,0.6741009697040452,0.1613650326480025,0.5649510643153424,0.16296140407238696,0.13554435734146533,0.8485652002385639,0.048805817437558074,0.4499150669239949,0.2416231077805044,0.06705418422997565,0.030343506889226865,0.1941621368056322,0.8578947368421053,0.6684210526315789,0.9052631578947369,0.6210526315789474,0.7157894736842105,0.4789473684210527,0.7631578947368421,0.5263157894736842,0.9526315789473684,0.43157894736842106,0.8105263157894737,0.38421052631578945,0.2894736842105263,1.0,0.19473684210526315,0.5736842105263158,0.33684210526315794,0.1473684210526316,0.1,0.24210526315789474,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.4637915657823548,-4.20993381271407,0.8183996069977428
53,20,1,3,0.4509743302378011,0.35031509258190235,0.40799928368819044,0.13059610718068437,0.42932269373417403,0.19549316530990613,0.3406884150926458,0.4136532325066999,0.727330085693212,0.7005817341957462,0.6734239533734673,0.20545849794428733,0.078926035727437,0.36539689999083114,0.2073912719448715,0.4928067120585532,0.23691664351515818,0.09753961219850482,0.1449478804373408,0.08890119801980886,1.0,0.7631578947368421,0.8105263157894737,0.43157894736842106,0.7157894736842105,0.4789473684210527,0.6210526315789474,0.6684210526315789,0.9526315789473684,0.9052631578947369,0.8578947368421053,0.38421052631578945,0.24210526315789474,0.5263157894736842,0.33684210526315794,0.5736842105263158,0.2894736842105263,0.1473684210526316,0.19473684210526315,0.1,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.4890600577172542,-4.320622619132527,1.2653142171873994
54,20,1,3,0.3689802767591242,0.4412220516722918,0.25738694015977287,0.37192617400877787,0.6196168204177653,0.6787752515304046,0.32578336428839877,0.5280395284455066,0.10977488928163659,0.3152014595289812,0.19201743380514016,0.2508113422060473,0.07604571310184316,0.3328907325616794,0.15383228609872673,0.5190981025041006,0.579359276619769,0.14238255903467317,0.11497707227655482,0.08427570141728752,0.8578947368421053,0.9052631578947369,0.7157894736842105,0.8105263157894737,0.9526315789473684,1.0,0.5736842105263158,0.7631578947368421,0.33684210526315794,0.5263157894736842,0.38421052631578945,0.43157894736842106,0.24210526315789474,0.4789473684210527,0.2894736842105263,0.6210526315789474,0.6684210526315789,0.19473684210526315,0.1473684210526316,0.1,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.508322248316591,-4.454083015711352,1.638016197302269
55,20,1,3,0.2714058403604346,0.34129022241626705,0.27190060661977516,0.36790460131720865,0.2722326757198833,0.5793224840002453,0.21879092396895633,0.20667613275571187,0.13288200993579552,0.27649314084381904,0.5583011855373341,0.15330651829519454,0.6830549985286789,0.46206566734292637,0.7685180527856506,0.1195943112522568,0.31904777433407144,0.09862069089760636,0.053846362861950936,0.21106262674254042,0.9526315789473684,1.0,0.6684210526315789,0.7631578947368421,0.6210526315789474,0.9052631578947369,0.5263157894736842,0.43157894736842106,0.33684210526315794,0.4789473684210527,0.7157894736842105,0.2894736842105263,0.8105263157894737,0.5736842105263158,0.8578947368421053,0.19473684210526315,0.38421052631578945,0.1473684210526316,0.1,0.24210526315789474,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.5,0.0,0.5728041988784518,-4.715414525781703,1.5236989261880156
56,20,1,3,0.29339394945809805,0.24190930787918052,0.549706262442387,0.5411972583292041,0.14390106978618883,0.11842475541244113,0.28619636900018913,0.21455339794488426,0.148175970763398,0.5757682618744939,0.4950411444686211,0.12198667884445152,0.707827221439806,0.2535995123214427,0.5138614580362374,0.10228046136764427,0.6266572949324475,0.15549721771923944,0.0765839215905528,0.03024280713487887,0.9052631578947369,0.8105263157894737,1.0,0.9526315789473684,0.5263157894736842,0.43157894736842106,0.5736842105263158,0.4789473684210527,0.33684210526315794,0.7631578947368421,0.6684210526315789,0.2894736842105263,0.8578947368421053,0.38421052631578945,0.6210526315789474,0.19473684210526315,0.7157894736842105,0.24210526315789474,0.1473684210526316,0.1,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.5,0.5705213622369277,-4.43017915599165,1.195652133034333
