Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,c.P11,c.P12,c.P13,c.P14,c.P15,c.P16,c.P17,c.P18,c.P19,c.P20,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,p.P11,p.P12,p.P13,p.P14,p.P15,p.P16,p.P17,p.P18,p.P19,p.P20,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta1.P11,theta1.P12,theta1.P13,theta1.P14,theta1.P15,theta1.P16,theta1.P17,theta1.P18,theta1.P19,theta1.P20,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta2.P11,theta2.P12,theta2.P13,theta2.P14,theta2.P15,theta2.P16,theta2.P17,theta2.P18,theta2.P19,theta2.P20,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta3.P11,theta3.P12,theta3.P13,theta3.P14,theta3.P15,theta3.P16,theta3.P17,theta3.P18,theta3.P19,theta3.P20,beta_0,beta_p,beta_theta1,beta_theta2,beta_theta3
30,20,3,3,0.5070564093391056,0.21810543987188663,0.5590705311635992,0.37540032643946547,0.23322991807617588,0.11166936182997522,0.518666238987773,0.6284613851224016,0.3534567196938851,0.28194932441525244,0.1988146123965121,0.10820509883016405,0.06363640911072235,0.7552746014558573,0.6135737023755563,0.05053571456964691,0.3972540914289369,0.28912576436082205,0.06879807412119694,0.16636338523942815,1.0,0.6684210526315789,0.9526315789473684,0.7631578947368421,0.5736842105263158,0.43157894736842106,0.8105263157894737,0.9052631578947369,0.6210526315789474,0.5263157894736842,0.38421052631578945,0.2894736842105263,0.24210526315789474,0.8578947368421053,0.7157894736842105,0.1473684210526316,0.4789473684210527,0.33684210526315794,0.1,0.19473684210526315,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.7142212317378754,-5.070285004343809,1.6118683840844292,1.4057923133978745,1.4674186960700408
31,20,3,3,0.24153840750961786,0.23585429255375567,0.2357851113063354,0.2040274863465923,0.13398478355159033,0.22726797215184508,0.6668423003559292,0.10832517994349117,0.5951484228091442,0.21339698447265257,0.5571332824700663,0.28127606617006706,0.14839809450175018,0.508523158755647,0.557120995846877,0.04134144578790215,0.12777569943298703,0.045075787157789086,0.28618197883830165,0.2023946565380702,0.9526315789473684,0.9052631578947369,0.8105263157894737,0.7157894736842105,0.5263157894736842,0.5736842105263158,1.0,0.38421052631578945,0.8578947368421053,0.43157894736842106,0.7631578947368421,0.4789473684210527,0.2894736842105263,0.6210526315789474,0.6684210526315789,0.1473684210526316,0.19473684210526315,0.1,0.33684210526315794,0.24210526315789474,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5184202979311999,-5.278035340060872,1.6836070211392324,1.5460316488333488,1.5779035850339747
32,20,3,3,0.402434245944159,0.2298893147923612,0.2635095153840462,0.56157560718115,0.43306295375893966,0.18245800204818693,0.09817420992345938,0.43384682740001596,0.28307713774066195,0.6688921796271866,0.2587195128883933,0.16488398732879345,0.07170691504428299,0.423830740318192,0.8056889465271739,0.5308725322073775,0.1758515339094223,0.5134390468392719,0.10320973930727999,0.08051844229708013,1.0,0.7631578947368421,0.7157894736842105,0.9526315789473684,0.8105263157894737,0.43157894736842106,0.33684210526315794,0.6684210526315789,0.4789473684210527,0.8578947368421053,0.38421052631578945,0.2894736842105263,0.19473684210526315,0.5263157894736842,0.9052631578947369,0.6210526315789474,0.24210526315789474,0.5736842105263158,0.1473684210526316,0.1,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.17619043100103104,-4.081279119829246,1.0528388655141787,1.3215287186009852,1.028824506641649
33,20,3,3,0.22787466973962378,0.45504456193333565,0.5969270806062525,0.14988579751613545,0.20861208071295834,0.5487613540907071,0.37493108093494126,0.38702575162216496,0.6430461335575278,0.251825196081963,0.1127856437187808,0.5983135206206337,0.09356607892320776,0.19096744559672557,0.06490998184712243,0.27240655460747054,0.06428742039351583,0.5959729729072348,0.42117565656768297,0.08055649122003711,0.8105263157894737,0.9526315789473684,1.0,0.5263157894736842,0.5736842105263158,0.9052631578947369,0.7157894736842105,0.6210526315789474,0.8578947368421053,0.43157894736842106,0.2894736842105263,0.7631578947368421,0.24210526315789474,0.33684210526315794,0.19473684210526315,0.38421052631578945,0.1473684210526316,0.6684210526315789,0.4789473684210527,0.1,1.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.5,0.38899884212210106,-4.526949537719376,1.5162742373866813,1.5260897391340942,1.438585602345131
34,20,3,3,0.3772884580279787,0.41814909168669023,0.403945636370466,0.13289462063550572,0.23371585806908757,0.27549752904384406,0.47583288507179083,0.7338761960866826,0.2742398455785159,0.567162945916142,0.8146252460997421,0.6364536352817974,0.06879874735009134,0.1641405751060564,0.2129810382108862,0.1312270409334197,0.2948800944761897,0.5161352530374654,0.04974408025897149,0.11009138126432405,1.0,0.8578947368421053,0.8105263157894737,0.5263157894736842,0.6210526315789474,0.4789473684210527,0.6684210526315789,0.9052631578947369,0.43157894736842106,0.7157894736842105,0.9526315789473684,0.7631578947368421,0.19473684210526315,0.2894736842105263,0.33684210526315794,0.24210526315789474,0.38421052631578945,0.5736842105263158,0.1,0.1473684210526316,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.5,1.0,0.5278779103710669,-4.608430384568779,1.2627650350375055,1.2287843932715083,1.28480809653643
35,20,3,3,0.2495148707279573,0.48738301537700546,0.5528078635645055,0.24587333802658234,0.35202558795824995,0.5349028981241601,0.6117155781339405,0.2004551376559408,0.08510146814293723,0.24172543597401572,0.08187832662285024,0.26341944475403534,0.7156520544632017,0.5759721557160493,0.4867873399804035,0.11789821219450501,0.45548505326307337,0.2700558905060344,0.04748280345891457,0.09546036222954732,0.7631578947368421,0.9526315789473684,1.0,0.6210526315789474,0.7157894736842105,0.8578947368421053,0.9052631578947369,0.4789473684210527,0.2894736842105263,0.43157894736842106,0.24210526315789474,0.38421052631578945,0.8105263157894737,0.6684210526315789,0.5736842105263158,0.19473684210526315,0.5263157894736842,0.33684210526315794,0.1,0.1473684210526316,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.1964054320146787,-4.136277235757544,0.9614853019520921,0.960652717766225,1.1068944937021628
36,20,3,3,0.3782575493817911,0.5076607964895744,0.22081306827943192,0.17680101212687338,0.2718250778857616,0.26914691254465556,0.6046439404136609,0.512985256895014,0.49090662529156454,0.614320222998508,0.3183107534016137,0.7625289775485367,0.19597134447959727,0.05604077697911747,0.1578652629817315,0.2592218914864432,0.3735384928719341,0.33118704004003646,0.04855042501725452,0.14369045364638147,0.9526315789473684,1.0,0.6684210526315789,0.5263157894736842,0.6210526315789474,0.5736842105263158,0.9052631578947369,0.7631578947368421,0.7157894736842105,0.8105263157894737,0.4789473684210527,0.8578947368421053,0.2894736842105263,0.1473684210526316,0.24210526315789474,0.33684210526315794,0.43157894736842106,0.38421052631578945,0.1,0.19473684210526315,1.0,0.5,0.0,1.0,1.0,0.5,0.0,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.27996306586337744,-4.19954461176292,1.340072624912708,1.5378049970430478,1.4157619397927097
37,20,3,3,0.26943009772021376,0.32596207291293255,0.26961930614528207,0.486152459053554,0.48623744621843235,0.4690109595541653,0.2705185708004057,0.2639248093573884,0.1259676189688699,0.5072978916175986,0.24212223704677951,0.3307326402371366,0.12542731490525588,0.576987131211537,0.20655283981710795,0.548802696259735,0.12568751237217649,0.33249242773151133,0.11138974430641817,0.08238537926934952,1.0,0.9052631578947369,0.7631578947368421,0.9526315789473684,0.8578947368421053,0.8105263157894737,0.5736842105263158,0.5263157894736842,0.33684210526315794,0.7157894736842105,0.43157894736842106,0.4789473684210527,0.24210526315789474,0.6684210526315789,0.2894736842105263,0.6210526315789474,0.19473684210526315,0.38421052631578945,0.1473684210526316,0.1,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.26091449823748214,-4.6160343563579005,1.7554230912004423,1.8212798826039696,1.8841829997393722
38,20,3,3,0.180078302003849,0.1769502088430316,0.3632787027793373,0.41272988495885693,0.5585179298246625,0.46416124045468243,0.7177605760724735,0.35532154125730725,0.1246845761315743,0.22370389592632983,0.8053259249126709,0.5355245926266115,0.44703163473061075,0.3596615412824917,0.07564853604963157,0.18945030093225085,0.42630093432466737,0.14349760334668477,0.2510487246772954,0.06784857643601971,0.7157894736842105,0.6684210526315789,0.8105263157894737,0.8578947368421053,0.9052631578947369,0.7631578947368421,1.0,0.5736842105263158,0.33684210526315794,0.38421052631578945,0.9526315789473684,0.6210526315789474,0.5263157894736842,0.43157894736842106,0.1473684210526316,0.24210526315789474,0.4789473684210527,0.19473684210526315,0.2894736842105263,0.1,0.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.5,0.6208369311470423,-4.3919363294689395,1.4269222546126437,1.4177510418912105,1.4074008931367836
39,20,3,3,0.41429166987378985,0.38449789384239696,0.2576625244789905,0.5124614097356102,0.4365311558258441,0.35432232359541277,0.4683039727683305,0.2994085797583435,0.11099240523772894,0.7838791267583355,0.2267439614292565,0.7090242015971002,0.426818366204699,0.19390312456032968,0.3167227546993008,0.5090706397678862,0.1408604451003056,0.4293889654057873,0.05713655779502476,0.12993073633835978,1.0,0.9526315789473684,0.7157894736842105,0.8578947368421053,0.7631578947368421,0.6210526315789474,0.6684210526315789,0.43157894736842106,0.24210526315789474,0.9052631578947369,0.33684210526315794,0.8105263157894737,0.5263157894736842,0.2894736842105263,0.38421052631578945,0.5736842105263158,0.19473684210526315,0.4789473684210527,0.1,0.1473684210526316,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,1.0,1.0,0.0,0.3010138295976385,-3.960800197045022,1.039757283875938,0.9726512603025341,1.1019620582495204
40,20,3,3,0.3497157695109637,0.20013952030327098,0.4160371953431711,0.5127818446151657,0.20948651436229904,0.3415067923534707,0.16189376009162615,0.2643528952856215,0.08656276242738514,0.6343458533231129,0.6088818577068663,0.3991949617951464,0.06928347171396751,0.25127209517192745,0.6566462020469079,0.3847180221251636,0.06210453160113967,0.20820521890406785,0.041269526614309195,0.13650229309662426,0.9526315789473684,0.7157894736842105,0.9052631578947369,1.0,0.6684210526315789,0.6210526315789474,0.43157894736842106,0.5263157894736842,0.33684210526315794,0.8578947368421053,0.8105263157894737,0.5736842105263158,0.24210526315789474,0.38421052631578945,0.7631578947368421,0.4789473684210527,0.1473684210526316,0.2894736842105263,0.1,0.19473684210526315,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,1.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.407735068709183,-4.859387000059107,1.9340684086895685,1.9536532740244914,1.816982552997238
41,20,3,3,0.3849298821332252,0.2561308010933443,0.44877155231893084,0.3026341342918734,0.1684711905533906,0.4638514714971098,0.5652263328026019,0.14172552148503692,0.42125658896999923,0.5730397213837025,0.10440957001460482,0.05200727704539204,0.20329859875880768,0.25964061308944186,0.3823473173959254,0.5853658838159267,0.160340467035813,0.4990406523917794,0.029301357468721506,0.08874581659196684,1.0,0.8578947368421053,0.9526315789473684,0.7157894736842105,0.5263157894736842,0.8105263157894737,0.9052631578947369,0.43157894736842106,0.6210526315789474,0.7631578947368421,0.2894736842105263,0.19473684210526315,0.33684210526315794,0.38421052631578945,0.4789473684210527,0.6684210526315789,0.24210526315789474,0.5736842105263158,0.1,0.1473684210526316,1.0,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.6313871153164403,-4.335309883019566,1.401421431212968,1.4301448590333834,1.4246426316287735
42,20,3,3,0.23026707122196843,0.4570808508730133,0.5448825137849633,0.40719080468906016,0.37880250673815363,0.1446335835722259,0.2936570692236193,0.1261887758220207,0.4437882494750552,0.30693555858755606,0.6078906889413653,0.7286449022550936,0.4716605484024228,0.2038505861496515,0.13466502630759686,0.04948484819478327,0.19856598951451077,0.4105649631954362,0.04615904825876255,0.17003601750445377,0.8578947368421053,1.0,0.9526315789473684,0.7631578947368421,0.7157894736842105,0.43157894736842106,0.5736842105263158,0.38421052631578945,0.6684210526315789,0.5263157894736842,0.8105263157894737,0.9052631578947369,0.6210526315789474,0.33684210526315794,0.24210526315789474,0.1473684210526316,0.2894736842105263,0.4789473684210527,0.1,0.19473684210526315,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.36707882412016585,-4.279966663944511,1.563608220689795,1.5735127667300062,1.48756992177507
43,20,3,3,0.2787933112314944,0.4597227293182714,0.24061870119685946,0.3157221173262824,0.41015433849272004,0.6192832074274253,0.2568285507900111,0.386155666434321,0.20774228599431702,0.45017045316395815,0.6974237907707804,0.0688035605190788,0.14802912317614444,0.24897126830793995,0.3651338332688919,0.09927535001757036,0.2510582558419289,0.49326864675730536,0.027205737382197587,0.09945615581493916,0.8578947368421053,1.0,0.7157894736842105,0.7631578947368421,0.8105263157894737,0.9526315789473684,0.5263157894736842,0.6210526315789474,0.43157894736842106,0.6684210526315789,0.9052631578947369,0.24210526315789474,0.2894736842105263,0.38421052631578945,0.4789473684210527,0.19473684210526315,0.33684210526315794,0.5736842105263158,0.1,0.1473684210526316,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.2701752142095653,-4.579467281491298,1.385225464558371,1.6172123385410826,1.3114861959037143
44,20,3,3,0.2234896552611041,0.36420807155902046,0.474096750356539,0.4173220774361083,0.3972200293670852,0.3784347709415091,0.35841877812291933,0.2116331543288681,0.12122172967333864,0.09564362304227356,0.06903441728367882,0.4150955558130711,0.4756873446055628,0.8782911369848185,0.4107963506680542,0.30727931769725547,0.36119179050092165,0.13680816697573098,0.05156772184827934,0.12098020940938761,0.8578947368421053,0.9526315789473684,0.9052631578947369,0.8105263157894737,0.7631578947368421,0.7157894736842105,0.6684210526315789,0.4789473684210527,0.33684210526315794,0.2894736842105263,0.24210526315789474,0.5736842105263158,0.6210526315789474,1.0,0.5263157894736842,0.38421052631578945,0.43157894736842106,0.19473684210526315,0.1,0.1473684210526316,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,0.5660501068160964,-4.52821626894683,1.177315553735846,1.419624373242906,1.3412895007894263
45,20,3,3,0.2354951219000453,0.28179440148840895,0.47064541607512655,0.4486216467372973,0.22169190043311138,0.30520458468024403,0.1633822285099682,0.179819220275686,0.46858096845896097,0.34409990195224405,0.2539637960878083,0.08220258978822423,0.6147720817757203,0.5708048819231695,0.8784524745752667,0.06730514444325096,0.25814474826410105,0.14230724286635893,0.23879660448180431,0.06494489253562266,0.9052631578947369,0.8105263157894737,0.9526315789473684,0.8578947368421053,0.5736842105263158,0.6210526315789474,0.4789473684210527,0.38421052631578945,0.6684210526315789,0.5263157894736842,0.43157894736842106,0.24210526315789474,0.7631578947368421,0.7157894736842105,1.0,0.1473684210526316,0.33684210526315794,0.19473684210526315,0.2894736842105263,0.1,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5043904963549888,-4.766612764087393,1.3258563469794993,1.4214158801876728,1.4179147093275606
46,20,3,3,0.35417477734731306,0.3095535797150281,0.45401647104253917,0.15771723361286455,0.2540907130501687,0.31672714829417725,0.08502525702784541,0.21134982192964016,0.3083232347188791,0.7529798096824464,0.8021260905444116,0.19341625281547123,0.06963336857225794,0.5508829070000166,0.17284107044132757,0.7501040984903392,0.041031412655038624,0.667319709552385,0.2086431573514316,0.08482151635869586,0.9052631578947369,0.7157894736842105,0.8105263157894737,0.4789473684210527,0.5736842105263158,0.6210526315789474,0.33684210526315794,0.43157894736842106,0.5263157894736842,0.9526315789473684,1.0,0.38421052631578945,0.19473684210526315,0.6684210526315789,0.2894736842105263,0.8578947368421053,0.1473684210526316,0.7631578947368421,0.24210526315789474,0.1,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.4197318335377544,-4.916299366978537,1.5136318476265473,1.7703818150976551,1.7118575253809227
47,20,3,3,0.3075942058593417,0.2766805926217565,0.4480481303380347,0.2299659206937431,0.4260043652180588,0.28313946646574895,0.30488561973071393,0.16999547094799228,0.10684084917361633,0.3257637872709595,0.5713758108548913,0.10439458584350692,0.5356688366820334,0.054703441935772895,0.27772155977034924,0.8132561863632538,0.15199892537607493,0.4094678060803134,0.10236923424681904,0.07463838610129074,1.0,0.8578947368421053,0.9526315789473684,0.6684210526315789,0.8105263157894737,0.6210526315789474,0.5736842105263158,0.43157894736842106,0.33684210526315794,0.5263157894736842,0.7631578947368421,0.2894736842105263,0.7157894736842105,0.19473684210526315,0.38421052631578945,0.9052631578947369,0.24210526315789474,0.4789473684210527,0.1473684210526316,0.1,0.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6847953933120368,-4.654656385156253,1.3473698506078826,1.3984069792684155,1.2781358149617814
48,20,3,3,0.3682438829908701,0.33961298088945036,0.17305325786134723,0.635074942797653,0.14280518112477203,0.6495892979883179,0.5693382315580032,0.39586570677001054,0.1798588871448478,0.09987707106328858,0.48400567544228035,0.5480975638519332,0.8373593880494987,0.0984628415017545,0.41972466976191614,0.4223912196107734,0.28116851384704705,0.1690250479145215,0.12609166167819366,0.08396642294598766,0.8578947368421053,0.7631578947368421,0.5736842105263158,0.9526315789473684,0.43157894736842106,0.9052631578947369,0.8105263157894737,0.6210526315789474,0.38421052631578945,0.2894736842105263,0.6684210526315789,0.7157894736842105,1.0,0.24210526315789474,0.5263157894736842,0.4789473684210527,0.33684210526315794,0.19473684210526315,0.1473684210526316,0.1,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.2467697459933888,-4.43997800013055,1.898535595599625,1.6903307809628165,1.669599423908892
49,20,3,3,0.298967628639967,0.45169006474111134,0.6233797286898395,0.6736750474527029,0.13002836587045252,0.280947897803689,0.2395378464402613,0.4924655698283774,0.17338297649690193,0.6710756258873214,0.3574994692094322,0.46120021539664496,0.809225406291645,0.6770711588252414,0.15851854102444726,0.5378105076842993,0.13441054150473178,0.05118345800203952,0.09888502054427027,0.2534738904795244,0.7157894736842105,0.8578947368421053,1.0,0.9526315789473684,0.38421052631578945,0.5263157894736842,0.43157894736842106,0.6684210526315789,0.33684210526315794,0.8105263157894737,0.4789473684210527,0.5736842105263158,0.9052631578947369,0.7631578947368421,0.24210526315789474,0.6210526315789474,0.19473684210526315,0.1,0.1473684210526316,0.2894736842105263,0.5,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.35200294753983874,-4.505339322533137,1.263013254392961,1.4013210346613312,1.5488337845786486
