Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,a.P1,a.P2,a.P3,a.P4,a.P5,a.P6,a.P7,a.P8,a.P9,a.P10,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,gamma0,gamma1,eta0,eta1
35,10,1,3,0.3191156110379625,0.29040563705945205,0.11808255548795804,0.5770780695128236,0.8325909983052177,0.15698848329200046,0.56369392076483,0.08509596001093417,0.4171246031813858,0.06155533242563171,0.9,0.6,0.4,0.8,1.0,0.30000000000000004,0.7000000000000001,0.2,0.5,0.1,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.39941913050253913,0.2447662732023829,0.23962651305959753,0.24191131504242352,0.34489160213607617,0.26438910084252704,0.41598910961039626,0.2937909495070316,0.35027910332258433,0.34374922763370863,4.052511495213204,3.550204729303349,2.3756721572714015,3.4618441027458484,2.867456308447511,4.510867329982711,4.3702585406421575,3.7056143056519213,3.5893859130834587,3.9375234420657064,1.9696911497552172,1.9696911497552172,1,1
36,10,1,3,0.2957401245473348,0.32521563130476094,0.1393933350462665,0.5809616878130652,0.4993518176223889,0.287884654470393,0.09756663287959272,0.5071425715467048,0.2196411739846441,0.0803847697890169,1.0,0.7000000000000001,0.5,0.9,0.8,0.4,0.2,0.6,0.30000000000000004,0.1,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.3750648103978703,0.3377487701203262,0.43295840588022705,0.3800249469717409,0.47347155979270694,0.4394966832893861,0.20481382550691224,0.39897548636391067,0.23513951207287118,0.30889850323693235,4.381258359019617,4.61654856617235,3.965279948571293,4.196551888593854,4.752712786419192,3.39802755470083,3.703846457094569,4.439508122449094,4.421915259914479,3.657467040983067,1.7193820893089238,1.7193820893089238,1,1
37,10,1,3,0.2548962855775424,0.3462227456876211,0.18856121091414513,0.4219321815706611,0.4120384828493639,0.30168897242161097,0.19703764322063186,0.309839417560971,0.033053417890489795,0.17646508450698342,1.0,0.9,0.6,0.8,0.7000000000000001,0.5,0.30000000000000004,0.4,0.1,0.2,1.0,0.5,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.4965965291752106,0.2119360527232706,0.4758257144792139,0.3412365385857413,0.3909367246255191,0.40827412835916777,0.3293324123228135,0.2052642513577182,0.22264008624193382,0.45713723478128654,4.05152589330072,2.4932475471146125,2.4085986253805993,4.089173574514017,4.319659691908127,4.065389013418766,3.549650427266527,4.16406526080388,3.868199208275128,4.4918986831686425,1.187740875690528,1.187740875690528,1,1
38,10,1,3,0.3019124432847199,0.33551890414017704,0.5153315396103374,0.7817424854451585,0.4134724111697869,0.33014290817896974,0.14385318382898366,0.11183241044427557,0.3574514432681262,0.08067515377171042,0.9,0.7000000000000001,0.8,1.0,0.6,0.5,0.30000000000000004,0.2,0.4,0.1,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.4410095904977315,0.40299169268708324,0.4317442130539272,0.3074664169924244,0.3076477938482797,0.3039568020805685,0.339645075865854,0.4895890035253867,0.4375890280811644,0.30135359585218013,2.884764209047139,4.372760945081145,2.5103093291388356,4.549446935799875,2.9865610376622835,2.1762731561390494,3.2558395308810573,2.1808364857681757,2.0581635315621405,2.770595899681136,1.8894877381459037,1.8894877381459037,1,1
39,10,1,3,0.4907612190687628,0.35288384261958494,0.7674820918828628,0.27297085196079174,0.07963862972329189,0.5643735311898455,0.6731885004511327,0.11037611627824978,0.31297592993782936,0.08695611419952609,0.9,0.6,1.0,0.5,0.30000000000000004,0.7000000000000001,0.8,0.2,0.4,0.1,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.3746509250209959,0.26723970442728795,0.28191565073684266,0.20461827755854814,0.4881891553278937,0.2791188222793621,0.4365438893766795,0.3492311631386722,0.4464334578575436,0.3737753749486665,2.091775387401832,2.485316968362232,3.4822770656102895,3.1817465482449516,2.5342311061641043,3.8024193943065616,4.257498317459705,3.4546618587222,4.9546465715278325,4.294686026013992,1.805970139907556,1.805970139907556,1,1
40,10,1,3,0.3798584975408237,0.35911158577986746,0.18407904125569452,0.5819039956303315,0.14821790402454965,0.14227001473478168,0.5949384736629971,0.3979520887412076,0.03134146758727474,0.15210900511786152,1.0,0.8,0.6,0.9,0.4,0.30000000000000004,0.7000000000000001,0.5,0.1,0.2,0.5,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.263993531839877,0.49462495600012074,0.44820826424580407,0.38125726855021613,0.3860059091171165,0.34972488197066776,0.48765455590405876,0.2949111723985883,0.29077494270621707,0.28045489197938284,4.04575826423156,3.9607998275421368,4.062836319724711,3.075690260649271,4.123293177505177,4.273411047102158,2.0783647051894074,4.101132002406853,2.9467101891908865,4.266966024031891,1.908813002898571,1.908813002898571,1,1
41,10,1,3,0.2845889138595526,0.6342590565957831,0.4121717866877451,0.2699399179910746,0.08261827913608023,0.1862542458683327,0.794457328083095,0.7019651412547354,0.4049219940540585,0.05812238398279184,0.7000000000000001,1.0,0.6,0.4,0.2,0.30000000000000004,0.9,0.8,0.5,0.1,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.5,0.2900208360598559,0.4108643114329694,0.4429271536831258,0.39523192581822125,0.31720588239905284,0.23817509089983957,0.3813752166753669,0.31674977731687237,0.4158668414035325,0.2652914141985563,4.290940413173164,4.711396811615654,2.102731591639372,2.565722038826304,4.23039592636677,3.976608806836113,2.876915735024147,2.1339319029730563,4.922606920835005,2.180786209620583,1.5975990942666094,1.5975990942666094,1,1
42,10,1,3,0.541052051205499,0.15183387487018396,0.44428781724485744,0.6835966399107181,0.6153480817425785,0.45947178219519,0.3073045995123884,0.23567096955591618,0.04747595055981113,0.1603641688399382,1.0,0.5,0.7000000000000001,0.9,0.8,0.6,0.4,0.30000000000000004,0.1,0.2,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.26696673492149225,0.2599136849446803,0.3370090268293385,0.4733721424167232,0.49788100131371,0.2798654281105441,0.33741698652339847,0.3977422333588839,0.3330168000891738,0.4408987152814644,4.037838637922462,4.665852704537922,4.974782304877093,2.1530199969002446,2.962707951584994,4.951433660571196,3.821755284089884,2.193250269178211,3.4177865630224895,3.407986994783757,1.4880863465839953,1.4880863465839953,1,1
43,10,1,3,0.3378694629926897,0.25403896217158994,0.21032060089111082,0.24593969673663618,0.1624766446527353,0.4320523194008918,0.7952390715035621,0.10688578414609536,0.22103763294969916,0.041262929528905326,1.0,0.8,0.7000000000000001,0.5,0.4,0.6,0.9,0.2,0.30000000000000004,0.1,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.34764180986596116,0.4772330584679412,0.47449534427162665,0.3875966388847882,0.25788604594799036,0.34925056238238894,0.468176673022477,0.41614767268616193,0.45834750906339305,0.29941001352478813,4.59847222936426,4.326410141284253,2.6440064814085855,3.331111297415828,4.970422370372222,3.009611238478319,2.2742114105925895,2.706782795856358,3.219798368129828,4.378289646734827,1.9710218388110812,1.9710218388110812,1,1
44,10,1,3,0.31828303011209447,0.4527594183493292,0.7041483265486953,0.407803969128073,0.09768321083376241,0.4308489731639655,0.07590581848995213,0.33362811607413495,0.03839976674806264,0.44245877730509625,0.8,0.9,1.0,0.7000000000000001,0.30000000000000004,0.6,0.2,0.4,0.1,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.22156034850901163,0.281631156824667,0.4243723653751942,0.446329536252401,0.28856261832850494,0.46077393450422194,0.2594641951070029,0.2664412133789926,0.24838843914388312,0.3906963024395993,4.663219716959553,4.689909866071696,2.7564248343191267,4.859607825820122,2.2113807806554484,2.1925081866241194,4.25799744658842,4.5332353634572655,3.4856682679405973,2.286429627566994,1.3850046494213857,1.3850046494213857,1,1
45,10,1,3,0.5773189308847989,0.15349252689904902,0.42692229460874037,0.12016826871782704,0.6393032310769359,0.2461812542563557,0.7606838416386082,0.5006437330484147,0.0425508817380561,0.17200946803826933,1.0,0.5,0.7000000000000001,0.30000000000000004,0.8,0.4,0.9,0.6,0.1,0.2,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.4405460277992628,0.3538239929849317,0.23750918367240337,0.3344196784701613,0.2312360870203944,0.32259088424699317,0.39584717470016734,0.4161848281777555,0.23872570657446818,0.3880923247390965,2.4193461967453276,3.1190212885058486,3.584994995798369,3.484667847282029,4.187565890347392,2.8518015942364325,2.975610149804851,3.2349698049929563,3.57306635281999,2.317801737403668,1.2818726550455435,1.2818726550455435,1,1
46,10,1,3,0.3425825550986341,0.2428963032981568,0.2701424681154732,0.31854887407845073,0.34736620276574676,0.2726571136246418,0.17592885933507232,0.10098753331351978,0.7085735493756591,0.08437115249423076,1.0,0.9,0.7000000000000001,0.6,0.5,0.4,0.30000000000000004,0.2,0.8,0.1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.2554435124317398,0.29321714940127436,0.4328834925204694,0.36119223958538654,0.377055717597366,0.47997788293450616,0.2011711875961979,0.31111483313736654,0.22135318594463033,0.26856972564074205,2.815367275481965,3.9664315828982297,2.3763036410495664,3.227862032832462,2.8052749389511007,3.7900083282611146,3.2087061024537182,4.0819979626308065,3.543535417541765,2.7866345054672443,1.4124031861570143,1.4124031861570143,1,1
47,10,1,3,0.5770034559058832,0.6816397677313781,0.5902800679903623,0.34291204935012753,0.2456308050227658,0.16994635317898313,0.4814268299137205,0.6142096357540949,0.041052183233925996,0.17402325978248276,1.0,0.9,0.8,0.5,0.4,0.30000000000000004,0.6,0.7000000000000001,0.1,0.2,0.5,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.5,0.47886928502293785,0.3747727175684705,0.3236949359276552,0.30121383385222766,0.47625211524685773,0.2268629827864917,0.45418436589548467,0.4875108647863016,0.49401950914128323,0.3352458710166871,2.2735505052619587,2.2923401951162115,2.2962063500297836,3.036935744998692,2.271807807275314,3.320090711944463,2.8786523380389077,3.391500208734122,3.297543601425271,4.263322858162767,1.3538798104935246,1.3538798104935246,1,1
48,10,1,3,0.31895474186941464,0.21657071782464588,0.5480352591092349,0.2695023514345742,0.47904443566564636,0.08505568884830678,0.6912250956160189,0.06492247071567248,0.2809629044633816,0.04263168082305404,1.0,0.6,0.8,0.5,0.7000000000000001,0.30000000000000004,0.9,0.2,0.4,0.1,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.34957873540947576,0.30991774582647036,0.36841067715506814,0.2853060584829116,0.4975188014987278,0.47014369394089545,0.27269181664414144,0.3674723303065378,0.37010504274795436,0.41136461778384514,4.104421819498818,3.406114498277767,4.040560023180739,2.01433163708578,4.587299457433254,2.352921465711175,3.6525397127107624,4.06379443448332,4.4340578704567415,4.632243215271796,1.372253625612202,1.372253625612202,1,1
49,10,1,3,0.5443904161577813,0.24058524944627996,0.463289168559646,0.7642465957853092,0.14863928791877,0.6540327446135074,0.4710993634693969,0.0864581037521741,0.3120842200266085,0.04541424822302101,0.9,0.5,0.7000000000000001,1.0,0.30000000000000004,0.8,0.6,0.2,0.4,0.1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.21818503989171079,0.40915526594754004,0.43988521913816153,0.2432836051662456,0.2133768566047166,0.2808463569828753,0.30213256424266455,0.2975913415826782,0.253982608749199,0.35425851882566356,3.992160844752913,2.4141518181079067,2.2688997480521955,3.304008624781466,3.926554119423683,4.854516212520538,2.8247017048306216,4.990893306712068,4.951536910981213,3.7120851653610147,1.2561450526652893,1.2561450526652893,1,1
50,10,1,3,0.41343241578996515,0.35170728440090915,0.2676443168180386,0.16594580296836287,0.18090320425999534,0.4061694289927863,0.1624996676803122,0.08098649633099589,0.13913953357029424,0.0683539722894762,1.0,0.9,0.8,0.6,0.5,0.7000000000000001,0.4,0.30000000000000004,0.2,0.1,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.22631581184500427,0.3475754011147004,0.4660493987265754,0.3997083668749449,0.24896248560821507,0.4347448758592286,0.28628422495349737,0.2099887696058968,0.2234885125235777,0.4379342874128592,2.4243967889543563,2.645950293685281,4.010375092780402,3.356917115556044,4.3350735302455075,4.883663306190345,4.760520800132324,2.9016947440414143,3.9243352930479913,3.2264214339261295,1.828500098721475,1.828500098721475,1,1
51,10,1,3,0.464655152738675,0.39823253922420626,0.19763314964868617,0.12434116667890216,0.7714077494040659,0.40740860914267113,0.17194492113183452,0.6094511660086647,0.16544188898070933,0.08076456918097019,0.9,0.8,0.5,0.4,1.0,0.6,0.30000000000000004,0.7000000000000001,0.2,0.1,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.3219501569969613,0.351818570790583,0.4679654356663672,0.22084766175066395,0.22562881215434707,0.3749969708193722,0.24092985462993366,0.2833993407219011,0.28779411876387584,0.3132706320656713,2.524882147889504,2.49215629886399,4.732416078429766,2.397129976835851,4.0317012488148745,2.510945690209979,3.5446435007207744,2.6557261112687813,4.756056705154876,4.395270036376685,1.1896511631667592,1.1896511631667592,1,1
52,10,1,3,0.18709801095008516,0.6971475654830195,0.20853115335607508,0.6361343271970784,0.8380590781036777,0.4100651517694689,0.6146121267713355,0.23970694936022166,0.14961787874682414,0.08046869976221649,0.6,0.9,0.4,0.8,1.0,0.5,0.7000000000000001,0.30000000000000004,0.2,0.1,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.2627606539119076,0.40206191871808816,0.3897584901704466,0.2862152824286204,0.2968114398921455,0.26112255330797457,0.3755055896685189,0.2996763306044964,0.3993011673316975,0.4288780409475352,4.013946729666609,4.005570957089582,2.8298306665089212,4.673779372212462,2.7389997923105422,4.507619259998455,3.8473703582937957,3.7693607274213745,2.5075978265429844,4.321857239598462,1.3971213040317692,1.3971213040317692,1,1
53,10,1,3,0.3017742365106456,0.578928053439807,0.4513773398677151,0.2644306362591866,0.08711915403290754,0.648326427361482,0.4713222826182927,0.07683253966520379,0.3290502260719878,0.046399923837006044,0.9,1.0,0.7000000000000001,0.5,0.30000000000000004,0.8,0.6,0.2,0.4,0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.37300456655088965,0.24927114290782165,0.22033157211996823,0.30594290744774283,0.3447982917679699,0.4056973180127661,0.24598168667006448,0.247691357539286,0.4316182237553344,0.4413663082331993,4.119789513181988,2.742959291725248,4.606145893672444,2.3704136928897492,4.644901398091006,4.605897628653819,4.791620016184986,3.7246899335510766,4.727070932164901,4.621092896484249,1.763241664010931,1.763241664010931,1,1
54,10,1,3,0.4564107144646657,0.1454501791144397,0.385595630247145,0.8213394593404678,0.1611653769746119,0.6644261072148399,0.39018874030323264,0.6116022213096243,0.05814633935634225,0.16480065177012804,0.9,0.4,0.6,1.0,0.30000000000000004,0.8,0.5,0.7000000000000001,0.1,0.2,0.5,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.39561156237317685,0.2947932766039059,0.4368290691047887,0.24331717405894615,0.271424372536049,0.49689595066800274,0.4526107137913127,0.4739216921912734,0.3653773409571261,0.30215565457158966,3.3635238479879845,2.637510671017407,2.353733860366008,2.458729703557248,3.7451135008025838,4.544705526390967,3.704753185635772,4.6952619169055065,2.5473905143235447,2.4506017141517793,1.673774992424101,1.673774992424101,1,1
55,10,1,3,0.2965145082105146,0.26743288793754694,0.395756924559941,0.6281192572919481,0.3387384397260279,0.2411950137174093,0.5382593331447821,0.24884829001280775,0.05658385640814241,0.16413349017289067,0.9,0.7000000000000001,0.8,1.0,0.5,0.4,0.6,0.30000000000000004,0.1,0.2,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.4836895531527838,0.4656238562153056,0.23689090376528096,0.26422126330342005,0.4423763543851081,0.21915138106691934,0.295394538926941,0.2721732323018809,0.29683512276318835,0.46617042015434346,2.8825090403643037,2.35263040570663,4.105465930097713,4.350010652606555,2.785723470968998,3.5100981282155272,3.631209730109831,2.772113353354624,2.7177375667407477,4.777596203690078,1.5652276608496298,1.5652276608496298,1,1
56,10,1,3,0.3528797183350279,0.3876602118771463,0.10243629763400164,0.8248580918954477,0.16073914442098747,0.06790230416348064,0.4762991921117979,0.3818845037138153,0.793843770808276,0.04730767517518725,0.8,0.7000000000000001,0.4,1.0,0.30000000000000004,0.2,0.6,0.5,0.9,0.1,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.2964017643997238,0.2616022850457814,0.4431085688908113,0.4820594157896002,0.31752278975937953,0.3389832118066434,0.33437304405655643,0.3740514983591775,0.23872368118834814,0.30193529213145986,3.7634447278289773,2.07238131587813,2.6899825388798253,4.03688958909099,3.7479664585378436,4.941329349148939,3.826505195722637,4.502279279228143,4.812142926849959,4.663054211535224,1.7187380677470263,1.7187380677470263,1,1
57,10,1,3,0.27256609639231155,0.2781050811022523,0.4884491922017625,0.29428261166891234,0.4221221051852995,0.6428194894153022,0.17782535550447673,0.28255940165481364,0.1430709041755127,0.08420661667660106,1.0,0.9,0.7000000000000001,0.5,0.6,0.8,0.30000000000000004,0.4,0.2,0.1,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.2974143349431248,0.31467701945953397,0.21257143911273693,0.32797680291392795,0.36185715889963926,0.4214279886246949,0.28000799862625975,0.2525458226642388,0.21581164600634853,0.2895846709010991,3.4176907028820946,4.773957818596607,4.311409905012097,2.495550012868486,4.414044691896945,2.129731703550211,3.466926392998615,3.9951696044517657,2.2138880762165485,2.8719652178616433,1.8054062411007983,1.8054062411007983,1,1
58,10,1,3,0.2369287573532336,0.1869213304147106,0.4530779452706451,0.6897202808305543,0.21771974270565142,0.44116484886247276,0.15159125378498067,0.07689566554102893,0.4126296946297671,0.027588938427160703,0.9,0.7000000000000001,0.8,1.0,0.4,0.6,0.30000000000000004,0.2,0.5,0.1,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.21593727660638717,0.2210580147337289,0.47495395667389173,0.35993107561338566,0.2734967767676265,0.33385457773264726,0.44180147927463215,0.37923391724789224,0.2851993509129983,0.4764326598378877,3.8187477196401307,3.9983138861955276,4.042059183743591,2.937462404761437,3.4175879183980573,4.0868280976257285,2.7430780383740956,2.045254920050284,2.73089717869202,3.231787433716078,1.877739153806227,1.877739153806227,1,1
59,10,1,3,0.4054098181592971,0.44657690323769206,0.7471933496365033,0.16976053232002442,0.114167939004652,0.5409984257832156,0.4533214322929975,0.12731901790107353,0.44670194806435354,0.049945643948320906,0.9,0.8,1.0,0.4,0.30000000000000004,0.7000000000000001,0.6,0.2,0.5,0.1,1.0,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.3796746100402546,0.3704726870038658,0.4983203909615089,0.3275490092803838,0.3043581936041317,0.4969899538660066,0.23354287674540042,0.3913653659025849,0.3954319731292115,0.23020288266860112,4.632436022073959,3.549968386346591,3.726946387953466,4.263461607464917,3.796275455182558,2.225868330038969,4.250344822466668,3.9791149145335356,2.3877923880871323,3.1422988511559744,1.0065848200146443,1.0065848200146443,1,1
60,10,1,3,0.40461936609085825,0.4778109800113837,0.23407945918843664,0.13986832583958975,0.7523857144042366,0.49309915908297614,0.5954200838064672,0.09851260527994182,0.2164227833633537,0.07040043191792422,1.0,0.8,0.5,0.4,0.9,0.6,0.7000000000000001,0.2,0.30000000000000004,0.1,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.46059074825415924,0.2742813904555353,0.39468302474999917,0.4296167886827852,0.3598002939210474,0.24360664171184937,0.30394975292723647,0.28484387264194727,0.27300281045187336,0.42509274258644597,2.9896585512651237,3.8459043014426255,4.29354108533225,3.0006306323606924,4.215710439391005,3.708149156627892,3.5225976858979924,2.3446019772646305,2.0050998315600714,2.45059804191395,1.4147521758290935,1.4147521758290935,1,1
61,10,1,3,0.3938871112118132,0.44582311770739946,0.6754193536615333,0.48463888208983474,0.38810732427035016,0.1894464531644023,0.1885769546261564,0.41902105271917983,0.1355589123707548,0.0647555462143207,1.0,0.8,0.9,0.7000000000000001,0.6,0.4,0.30000000000000004,0.5,0.2,0.1,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.4792218634446591,0.2496221547609589,0.3173686845518142,0.3195330732897243,0.4589308637255204,0.363254087425907,0.20020053282384936,0.25877209185315964,0.23582664890107663,0.3148822886254387,3.651446892690448,3.7494619127534135,3.4083977989879637,3.9500423963381874,3.3664897964531697,3.311369257062191,4.619216431034263,2.124450816680468,3.4689923083277763,4.452270691859512,1.4127177876547607,1.4127177876547607,1,1
62,10,1,3,0.24126156681015254,0.290067411873029,0.5972804340051824,0.2265987559387359,0.3828209616790971,0.6480588361046732,0.2530142291893352,0.22452423711605937,0.028636153269323214,0.14061316159331816,0.9,0.7000000000000001,1.0,0.5,0.6,0.8,0.4,0.30000000000000004,0.1,0.2,1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.41914579367209737,0.3980244559391982,0.4408277675696072,0.4699495559000529,0.33077321966459766,0.3924441988807289,0.4106806369440793,0.46285195707514404,0.49131875450003665,0.3883241380129457,2.46652393647395,4.384147575477105,4.182779209358729,3.7630513451321863,4.306316550587335,2.937924356244907,4.446818582906113,3.146188041353631,2.4110385171440587,4.500719462796381,1.56344763337158,1.56344763337158,1,1
63,10,1,3,0.2774707603270252,0.2660436922334123,0.6547194136794552,0.10712106872638727,0.2590183268694283,0.8762364105344951,0.09257567186902005,0.505295469568069,0.414622820877952,0.06675601772484364,0.8,0.7000000000000001,0.9,0.30000000000000004,0.4,1.0,0.2,0.6,0.5,0.1,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.2726775183112891,0.4897831058173429,0.35713843323660854,0.20450431341578404,0.39447523462337897,0.2987612579450386,0.24803927519789354,0.3223600340653509,0.2649464890020311,0.47769053570378134,3.584640689766101,2.185932066042053,2.038076456251008,4.0767851392321255,2.431835544361647,3.4802107407472715,4.613510565372293,3.419600783844464,4.005575315875062,3.328212618635422,1.9849337832549239,1.9849337832549239,1,1
64,10,1,3,0.5090543134967095,0.5491213894677739,0.3119438695330985,0.5466409644468327,0.2939282364851315,0.5432371834417365,0.31196360101643106,0.2238668627694668,0.12987095665492654,0.07393151190835189,1.0,0.9,0.6,0.8,0.5,0.7000000000000001,0.4,0.30000000000000004,0.2,0.1,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.4764107956336067,0.335862161623677,0.49257394977009145,0.30851426352550493,0.4657602567256763,0.22307422946562927,0.22467602868328929,0.46111764048276704,0.4652099777966109,0.4552715803167752,4.7051810019820035,2.136123665742922,2.322801187612506,3.8996891372112517,2.215432347398513,4.176493693015288,2.8580712869932183,2.7988072731453113,4.343765567379416,3.5218691720288735,1.4481171455585258,1.4481171455585258,1,1
65,10,1,3,0.29335953084463295,0.3322890517324166,0.25918708392971174,0.724914909573209,0.09041184342457026,0.5921801692492167,0.22083706690926108,0.3406306071467313,0.0844801508583291,0.06922504470951138,0.9,0.7000000000000001,0.6,1.0,0.30000000000000004,0.8,0.4,0.5,0.2,0.1,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.2933567190230957,0.4496492705299143,0.3625377054736513,0.30506778851662825,0.2452796779419766,0.316330244546404,0.38246110309741144,0.30546934966039613,0.3195686203155094,0.28950449760421204,2.8875424589595755,2.3625914689955665,4.42104541549574,4.9551201142812165,3.1309397112289163,3.531705217234517,4.809626975722537,4.735612221545036,3.668588210878346,4.810889472351938,1.1318867369092551,1.1318867369092551,1,1
66,10,1,3,0.38834937367007794,0.1922501828984825,0.564742718181597,0.8219587273623239,0.14182315875693488,0.5735899119549962,0.5168508908658901,0.04377451920280907,0.349004938350025,0.15042812517974258,0.9,0.5,0.8,1.0,0.30000000000000004,0.7000000000000001,0.6,0.1,0.4,0.2,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0.3009651542885304,0.29727889995592893,0.3400820647112811,0.23728816854177193,0.3610529040727454,0.37602124012530325,0.33184090299331637,0.2575623179704352,0.28174426614117476,0.3529500936993829,3.884851415436244,4.618014286266119,2.0784899429655415,2.4470116099751116,3.9272887124924543,2.9320017615617546,3.2811178550610665,2.7061282574559478,2.4791991984093213,3.4207932614988232,1.1355988371514742,1.1355988371514742,1,1
67,10,1,3,0.500927703434913,0.4633734609053713,0.18928877705970715,0.4883537652393997,0.8510028141286237,0.5127871159271427,0.02843012734006757,0.3454059621436716,0.25178204438306795,0.16317379735103607,0.9,0.8,0.5,0.7000000000000001,1.0,0.6,0.1,0.4,0.30000000000000004,0.2,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.44611891691595473,0.29888352105808824,0.4143139894946328,0.2515364348659631,0.30781225988650246,0.3955326809746608,0.3290040318697055,0.29593663842639395,0.47265565138650684,0.39382100308005386,2.9905870806939556,3.374661664543083,2.7008068908391456,3.6538407357242244,2.7249364266909004,2.8052798522689466,2.5931581702436954,2.2656629859038375,3.5735227509785155,3.667009719369181,1.0400228122912085,1.0400228122912085,1,1
68,10,1,3,0.2728937752855226,0.4948327272783847,0.4683043612212998,0.4772358502998662,0.15981084201159226,0.46627179132146307,0.3756813922925033,0.04265961237690107,0.15811840817998388,0.3588842950216143,1.0,0.9,0.8,0.7000000000000001,0.30000000000000004,0.6,0.5,0.1,0.2,0.4,1.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.28573729335107995,0.2283708733359569,0.24475199045694374,0.395544725182038,0.3789578615929201,0.4966294972159042,0.33860971153841607,0.44001885589253953,0.23344121526837947,0.47291191851043224,3.6121994289881267,3.023138572996298,2.7774229598227476,3.4721651933294115,3.519744591475792,4.552895579225925,4.422412864462664,4.739228409233517,2.764313983406506,4.5109272892027406,1.8572467874228376,1.8572467874228376,1,1
69,10,1,3,0.26852222571592466,0.20375956727834854,0.5623788928955191,0.2957760194360385,0.3247313197996016,0.2547840945783545,0.18551356939738167,0.25249764674955816,0.05530839397109764,0.15917790002316842,0.9,0.8,1.0,0.7000000000000001,0.6,0.5,0.4,0.30000000000000004,0.1,0.2,0.5,1.0,1.0,0.5,0.0,0.0,0.5,1.0,0.0,1.0,0.2737990290471105,0.4929699483978613,0.3233304529891486,0.22174633106931588,0.3700862940479268,0.4461418707110492,0.23049127356547566,0.2027030763306847,0.24505035708614292,0.3517617257823323,3.516220862403084,3.191107490955152,4.944672011022191,2.483325023378475,2.316156445360207,4.3179934352644525,3.024869990398445,3.0250238064984107,2.130864915616277,3.3982560611336443,1.0072585702360086,1.0072585702360086,1,1
