Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,c.P11,c.P12,c.P13,c.P14,c.P15,c.P16,c.P17,c.P18,c.P19,c.P20,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,p.P11,p.P12,p.P13,p.P14,p.P15,p.P16,p.P17,p.P18,p.P19,p.P20,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta1.P11,theta1.P12,theta1.P13,theta1.P14,theta1.P15,theta1.P16,theta1.P17,theta1.P18,theta1.P19,theta1.P20,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta2.P11,theta2.P12,theta2.P13,theta2.P14,theta2.P15,theta2.P16,theta2.P17,theta2.P18,theta2.P19,theta2.P20,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta3.P11,theta3.P12,theta3.P13,theta3.P14,theta3.P15,theta3.P16,theta3.P17,theta3.P18,theta3.P19,theta3.P20,beta_0,beta_p,beta_theta1,beta_theta2,beta_theta3
30,20,3,3,0.21790582536997388,0.3710685782394846,0.5357951121405424,0.16472534559068625,0.2553299574105272,0.3978673727721298,0.5014762699215545,0.7557081119133935,0.11478973012505206,0.2165667906608261,0.28110199345368814,0.718501779341214,0.4350714546555094,0.25068482108129175,0.7392602873952056,0.040171223263153324,0.13462260586647048,0.2344484869907503,0.21300343789132078,0.08842760620826295,0.7157894736842105,0.8105263157894737,0.9526315789473684,0.5736842105263158,0.5263157894736842,0.6684210526315789,0.7631578947368421,1.0,0.33684210526315794,0.43157894736842106,0.4789473684210527,0.9052631578947369,0.6210526315789474,0.38421052631578945,0.8578947368421053,0.1473684210526316,0.19473684210526315,0.2894736842105263,0.24210526315789474,0.1,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.08690066863007821,-3.827449113277624,1.8295480444151775,1.699479915387158,1.6782842138424379
31,20,3,3,0.3415224984764116,0.30496183196165094,0.27414103148182867,0.6269748634963006,0.6923056537641008,0.566378084039744,0.4446882607345522,0.1983206805244698,0.2514909639039603,0.11912914552488651,0.3345170390775474,0.582032388655045,0.4442286732352559,0.10450989074995459,0.07015061063192377,0.5532941780152821,0.46575481816217545,0.18587187073636202,0.2871005386669238,0.05668605947404503,0.9052631578947369,0.8578947368421053,0.7631578947368421,1.0,0.9526315789473684,0.8105263157894737,0.6684210526315789,0.38421052631578945,0.43157894736842106,0.2894736842105263,0.4789473684210527,0.7157894736842105,0.5736842105263158,0.19473684210526315,0.1473684210526316,0.6210526315789474,0.5263157894736842,0.24210526315789474,0.33684210526315794,0.1,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.46517407755856016,-3.772608224314571,1.632880762444119,1.6907361147445255,1.818240800727771
32,20,3,3,0.5723801339024859,0.38441201959284205,0.4057562640264016,0.6022363142549753,0.0880432117533847,0.3823913090911587,0.5062792966681312,0.37673574442942376,0.3169700767041289,0.802817326585152,0.7741119290164945,0.3181672429476764,0.10384195461628397,0.30660227235212106,0.6008149746039015,0.18032525790226706,0.46708223022885387,0.04541895379911026,0.2418779889831836,0.1097328537721562,1.0,0.8105263157894737,0.7631578947368421,0.8578947368421053,0.33684210526315794,0.6210526315789474,0.7157894736842105,0.5736842105263158,0.4789473684210527,0.9526315789473684,0.9052631578947369,0.43157894736842106,0.19473684210526315,0.38421052631578945,0.6684210526315789,0.24210526315789474,0.5263157894736842,0.1,0.2894736842105263,0.1473684210526316,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,-0.1579998695661139,-3.2780292623779133,1.0956782449880815,1.0950414625124885,1.023894736447061
33,20,3,3,0.39297585806320723,0.225168435987806,0.19960615406283344,0.2844845967903512,0.637024021830521,0.13146414614030477,0.6076162826110719,0.7132705413725486,0.33555130317534365,0.09978910373564182,0.0718536091429722,0.5198496962996579,0.3393109640985211,0.6810889886081637,0.3043484331124081,0.244041119569348,0.5159814470229463,0.09265179206280699,0.1512223963834147,0.08717974507868953,1.0,0.7631578947368421,0.7157894736842105,0.6210526315789474,0.9526315789473684,0.38421052631578945,0.8578947368421053,0.9052631578947369,0.5263157894736842,0.2894736842105263,0.24210526315789474,0.6684210526315789,0.4789473684210527,0.8105263157894737,0.43157894736842106,0.33684210526315794,0.5736842105263158,0.1473684210526316,0.19473684210526315,0.1,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.445896196419102,-3.9970904235105045,0.9232393386777251,1.0775570025687573,0.9142561188334682
34,20,3,3,0.4171594547586669,0.47336655790844173,0.18922166401433682,0.2723687273213666,0.4427666480234276,0.5627057969210625,0.21901228479460483,0.5076463510388722,0.15188536745398817,0.5890317160009831,0.3240077665158784,0.12375434214889214,0.5058800679314075,0.0888850935302181,0.49770413109692535,0.3757118871639216,0.28939451799698873,0.2424296690491472,0.11118456992952731,0.07848806894828818,0.9526315789473684,1.0,0.6684210526315789,0.7157894736842105,0.8578947368421053,0.9052631578947369,0.5263157894736842,0.7631578947368421,0.38421052631578945,0.8105263157894737,0.4789473684210527,0.24210526315789474,0.6210526315789474,0.19473684210526315,0.5736842105263158,0.43157894736842106,0.33684210526315794,0.2894736842105263,0.1473684210526316,0.1,0.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.4648965853550876,-3.9400917193939415,1.6705034936289054,1.9135033346986974,1.5670893157932848
35,20,3,3,0.3029202475188425,0.29529503307388416,0.5379532559147626,0.20845960663804391,0.1589122691224205,0.31849243791329745,0.42183382984919054,0.23597046496823637,0.1700502417730943,0.7048507339917681,0.6099893493227533,0.14138549299789963,0.2372168956757802,0.5225163916186867,0.7239612568280819,0.1903517252733488,0.14862462789064668,0.13090492174639742,0.06766405290568626,0.11687600938992812,0.9052631578947369,0.7631578947368421,1.0,0.5736842105263158,0.4789473684210527,0.6210526315789474,0.7157894736842105,0.5263157894736842,0.43157894736842106,0.9526315789473684,0.8105263157894737,0.33684210526315794,0.38421052631578945,0.6684210526315789,0.8578947368421053,0.2894736842105263,0.24210526315789474,0.19473684210526315,0.1,0.1473684210526316,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.006854348313834733,-3.536781056559493,1.5972902347656421,1.6455037859871338,1.8206104180708427
36,20,3,3,0.24124537850891803,0.3424190088830583,0.3105439471429302,0.3530899087811761,0.5004163303119304,0.3023689496108994,0.356620049267452,0.14658258256850035,0.2031042406483236,0.4945995174491466,0.5898620515170975,0.33591276095761474,0.29755037963870445,0.1516358748067688,0.11133201735875844,0.46688260868563736,0.2699880852079202,0.13403882549451304,0.0930943093162804,0.08060186273490284,0.9052631578947369,1.0,0.9526315789473684,0.7631578947368421,0.8578947368421053,0.6210526315789474,0.6684210526315789,0.38421052631578945,0.43157894736842106,0.7157894736842105,0.8105263157894737,0.5263157894736842,0.4789473684210527,0.2894736842105263,0.24210526315789474,0.5736842105263158,0.33684210526315794,0.19473684210526315,0.1473684210526316,0.1,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.2831717199903543,-3.3892633586489156,1.124921757171086,1.0351217552594758,0.8940037033349025
37,20,3,3,0.35912428312847533,0.22736513341839482,0.1680424455284163,0.2173483826217228,0.34578354659828453,0.610215156181491,0.5456017663915941,0.602043654046302,0.1389080967343551,0.2973003060393451,0.20457594505575422,0.1380701751150817,0.14556713665732826,0.5722390938783436,0.3515123211928655,0.16283394767529583,0.08149624372251399,0.053887638158425955,0.18178147377822176,0.07585487337676994,1.0,0.8105263157894737,0.6210526315789474,0.6684210526315789,0.7157894736842105,0.9526315789473684,0.8578947368421053,0.9052631578947369,0.43157894736842106,0.5736842105263158,0.4789473684210527,0.38421052631578945,0.33684210526315794,0.7631578947368421,0.5263157894736842,0.2894736842105263,0.19473684210526315,0.1473684210526316,0.24210526315789474,0.1,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.21115419605160185,-3.5977537009974125,1.5243905502043382,1.4163943839845263,1.4132469907450973
38,20,3,3,0.4203712383471962,0.22728815572469452,0.18535772432237718,0.5800083759636124,0.35186129184228837,0.5216304652936029,0.16233217866645722,0.36058811489071324,0.45945498666505924,0.24664756937654286,0.7608142790267943,0.10976804471396304,0.07607303601114973,0.18281828724467888,0.6266165740643045,0.0654752340252586,0.3086324688468043,0.0993089101117856,0.05687132763594898,0.17517254520397985,0.9052631578947369,0.6210526315789474,0.5736842105263158,0.9526315789473684,0.7157894736842105,0.8578947368421053,0.4789473684210527,0.6684210526315789,0.7631578947368421,0.5263157894736842,1.0,0.33684210526315794,0.2894736842105263,0.38421052631578945,0.8105263157894737,0.24210526315789474,0.43157894736842106,0.1473684210526316,0.1,0.19473684210526315,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.03847978141283197,-3.7762800530100926,1.524219614525148,1.2928393045303395,1.5913546656068769
39,20,3,3,0.3567288861995176,0.3152954911783723,0.15623882945822043,0.14110983696088264,0.5277278162255374,0.2950420579851379,0.5828499190360575,0.5427903674588043,0.17070595224567045,0.30708752317884297,0.6152120959464356,0.15041061095378253,0.6365281519895014,0.5425672380895212,0.2153571777589347,0.26874796074677615,0.3641594988676933,0.0892882651673962,0.15777410089922472,0.08797933649708758,1.0,0.8578947368421053,0.5736842105263158,0.5263157894736842,0.9052631578947369,0.6684210526315789,0.9526315789473684,0.8105263157894737,0.38421052631578945,0.4789473684210527,0.7631578947368421,0.24210526315789474,0.7157894736842105,0.6210526315789474,0.2894736842105263,0.33684210526315794,0.43157894736842106,0.1473684210526316,0.19473684210526315,0.1,1.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.14727174176078486,-4.758717883744128,1.8198597943320522,1.4849720220222042,1.7484582799626185
40,20,3,3,0.2741733410184368,0.27685658064026275,0.3702519436180308,0.4244429100729884,0.2963527786067399,0.10058130528029896,0.6674979563986609,0.28864189822458625,0.22294736280559882,0.5692749267179031,0.40267770488446747,0.08105819819864676,0.1430598816208323,0.07572551324927584,0.04055929865692097,0.3745463377332028,0.24828638256951244,0.5952391560224604,0.5535297663819094,0.067308261407055,1.0,0.9526315789473684,0.8105263157894737,0.8578947368421053,0.7157894736842105,0.38421052631578945,0.9052631578947369,0.5263157894736842,0.43157894736842106,0.7631578947368421,0.5736842105263158,0.24210526315789474,0.2894736842105263,0.19473684210526315,0.1473684210526316,0.4789473684210527,0.33684210526315794,0.6684210526315789,0.6210526315789474,0.1,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,-0.01814501987411476,-3.7416922253528604,1.7528334937076957,1.8251880765544228,1.7520832383940648
41,20,3,3,0.29441547519959965,0.19139154822384763,0.3477429724654586,0.23777600522934267,0.4114110101927859,0.3244838175603448,0.6110786034965977,0.2546744700466072,0.6094878173175204,0.12756267691683598,0.2835150807569219,0.21346071360069102,0.45625680585994277,0.1411350568061879,0.058519494366900765,0.24048073501312842,0.40632413184087735,0.19478099845342128,0.11429675699618429,0.06908342945052373,1.0,0.7631578947368421,0.8578947368421053,0.6684210526315789,0.8105263157894737,0.7157894736842105,0.9526315789473684,0.5736842105263158,0.9052631578947369,0.38421052631578945,0.5263157894736842,0.43157894736842106,0.6210526315789474,0.2894736842105263,0.19473684210526315,0.33684210526315794,0.4789473684210527,0.24210526315789474,0.1473684210526316,0.1,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.3820030345891973,-3.613811559803159,0.9326211045907057,1.0883885563975584,1.117528313372916
42,20,3,3,0.32976177277561525,0.48115976117849946,0.18126061030282897,0.3256512546733157,0.30605017065831386,0.23151486336867988,0.6634787669968585,0.335717230865348,0.32580066942571884,0.7545596746799853,0.29739811285240214,0.12740415552155024,0.2939267382792837,0.12320843424156887,0.7053747621737748,0.24145010112478008,0.29866869235314836,0.1323125789984332,0.05598873513291576,0.10975277689941088,0.8578947368421053,1.0,0.6684210526315789,0.7631578947368421,0.7157894736842105,0.6210526315789474,0.9052631578947369,0.5736842105263158,0.5263157894736842,0.9526315789473684,0.4789473684210527,0.2894736842105263,0.43157894736842106,0.24210526315789474,0.8105263157894737,0.33684210526315794,0.38421052631578945,0.19473684210526315,0.1,0.1473684210526316,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.43247441604343984,-3.6449427907732868,1.1652104809267896,1.191956771214086,1.2216028103386507
43,20,3,3,0.2726765302226638,0.40526189051671846,0.28605616561113056,0.2850159997604028,0.36173557008465074,0.7138300723356001,0.6446576184826837,0.07011764735147658,0.6028400140879904,0.41430253535512696,0.23843954687050284,0.39086583315013146,0.7225871719632894,0.06126958287633619,0.6420232181572902,0.030184348867367733,0.13051455634055234,0.3839002312155141,0.24373299621444314,0.33962037769663084,1.0,0.9052631578947369,0.6684210526315789,0.5736842105263158,0.6210526315789474,0.9526315789473684,0.8578947368421053,0.24210526315789474,0.7631578947368421,0.5263157894736842,0.33684210526315794,0.4789473684210527,0.8105263157894737,0.1473684210526316,0.7157894736842105,0.1,0.19473684210526315,0.43157894736842106,0.2894736842105263,0.38421052631578945,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,0.45950546062608855,-4.322111827189883,1.4844505958063077,1.2892141848937069,1.3370659287025233
44,20,3,3,0.47674951050255343,0.35594430392817134,0.241496882385957,0.34134938251222746,0.4369468963689308,0.5479440440575021,0.12640996622914857,0.6488407378477355,0.299541784562038,0.5010315273577262,0.36852874606655645,0.1848445355100973,0.3305707978218419,0.15408896264168687,0.21812044470466,0.10464488407959122,0.06668266491667835,0.17970483512848637,0.06141708559263659,0.07493775620605021,1.0,0.8578947368421053,0.6684210526315789,0.7157894736842105,0.8105263157894737,0.9052631578947369,0.4789473684210527,0.9526315789473684,0.5736842105263158,0.7631578947368421,0.6210526315789474,0.43157894736842106,0.5263157894736842,0.33684210526315794,0.38421052631578945,0.24210526315789474,0.19473684210526315,0.2894736842105263,0.1473684210526316,0.1,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.3004748840341194,-4.096335385704194,1.0521497740949337,1.0620097929992522,0.8019693487276545
45,20,3,3,0.2252782851137225,0.37949354354335973,0.4213706370019129,0.42679070744898706,0.2676086424399124,0.48857038047319007,0.14711679984929074,0.12021494379814002,0.4063185465213768,0.22681905144384268,0.5433370355102206,0.07019330700167861,0.5151163447099897,0.6779844020763712,0.16762416011390407,0.4077352825820632,0.41155988572706953,0.035111582259328214,0.13167476295948088,0.10269580956660143,0.8578947368421053,1.0,0.9526315789473684,0.9052631578947369,0.5736842105263158,0.7631578947368421,0.38421052631578945,0.33684210526315794,0.6210526315789474,0.43157894736842106,0.7157894736842105,0.24210526315789474,0.6684210526315789,0.8105263157894737,0.2894736842105263,0.5263157894736842,0.4789473684210527,0.1,0.19473684210526315,0.1473684210526316,1.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.038233267326182936,-3.673373162556208,1.0817272633956783,1.0810458418980617,1.0607866869654012
46,20,3,3,0.2769154132939633,0.25661040562381143,0.19482115234525949,0.3519051120878672,0.6480936283698686,0.12820893353197194,0.3636121138869706,0.11110281134363431,0.15970729597274094,0.593326656889859,0.06687926233511557,0.3066111707294358,0.121054901532342,0.5969803506155782,0.05103805520675547,0.7622924120611076,0.41757313671125124,0.05438651353271268,0.4876328676877947,0.053890525333960305,0.9526315789473684,0.8578947368421053,0.6684210526315789,0.7157894736842105,1.0,0.43157894736842106,0.6210526315789474,0.33684210526315794,0.38421052631578945,0.8105263157894737,0.24210526315789474,0.4789473684210527,0.2894736842105263,0.7631578947368421,0.19473684210526315,0.9052631578947369,0.5263157894736842,0.1473684210526316,0.5736842105263158,0.1,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.29074080445408224,-3.7252454729475835,1.5383037317780035,1.5222505864629334,1.527183403480031
47,20,3,3,0.2630121534496588,0.27125082060424377,0.328685277753915,0.2969974430012592,0.17187849263621358,0.1585855988048358,0.26512109155221963,0.15805664335539626,0.12696812476974073,0.5178778620826798,0.4637884415096149,0.069569459691151,0.593664825093808,0.2843407521158053,0.19916705341582353,0.07304490533249325,0.31420468896294934,0.03462206807024967,0.2393755756061714,0.16059801090915807,1.0,0.9052631578947369,0.9526315789473684,0.8578947368421053,0.6210526315789474,0.5736842105263158,0.6684210526315789,0.5263157894736842,0.4789473684210527,0.8105263157894737,0.7157894736842105,0.24210526315789474,0.7631578947368421,0.43157894736842106,0.33684210526315794,0.1473684210526316,0.38421052631578945,0.1,0.2894736842105263,0.19473684210526315,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.29165116119746404,-3.5863513819379222,0.8030238488933132,1.1216425855715415,1.084674966852237
48,20,3,3,0.39440610679855037,0.6210410400004247,0.12331110366606957,0.265629446394425,0.33822929257433154,0.12930391907408822,0.6445546963846831,0.6009084452476479,0.5192505902612132,0.29842212143136104,0.07340027212868638,0.13202870082945609,0.7502958630556404,0.5225038787708367,0.06680056436261542,0.43020724034823915,0.3007936752461044,0.14243632690452807,0.062481668216932996,0.1302474276161417,0.8105263157894737,1.0,0.4789473684210527,0.6210526315789474,0.6684210526315789,0.43157894736842106,0.9052631578947369,0.8578947368421053,0.7631578947368421,0.5263157894736842,0.2894736842105263,0.33684210526315794,0.9526315789473684,0.7157894736842105,0.24210526315789474,0.5736842105263158,0.38421052631578945,0.19473684210526315,0.1,0.1473684210526316,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,-0.12997421707398524,-4.2585531772501355,2.136942984569894,1.9569809065085322,1.7766448277324707
49,20,3,3,0.29575657279515,0.5013138067107585,0.17978238871076924,0.2987919762024315,0.44449844782564163,0.5489141776049802,0.30566138484090555,0.5407732045319958,0.34869397822668097,0.633502738775626,0.21415671037370113,0.40686306722510523,0.3376338370142466,0.12236503927839297,0.23816441911206723,0.19938418848251085,0.02697043623137646,0.09451547657271461,0.3839479103014009,0.1508241722967664,0.9526315789473684,1.0,0.6684210526315789,0.7157894736842105,0.8578947368421053,0.9052631578947369,0.6210526315789474,0.7631578947368421,0.5263157894736842,0.8105263157894737,0.38421052631578945,0.5736842105263158,0.4789473684210527,0.24210526315789474,0.33684210526315794,0.2894736842105263,0.1,0.1473684210526316,0.43157894736842106,0.19473684210526315,1.0,0.5,0.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,-0.05857355580394629,-4.218797867067688,1.6661588719100857,1.5346731052596372,1.4998012960027587
