Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,p.P1,p.P2,p.P3,p.P4,p.P5,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,a.P1,a.P2,a.P3,a.P4,a.P5,b.1,b.2,b.3,b.4,b.5,gamma0,gamma1,gamma2,gamma3,gamma4,gamma5,eta0,eta1,eta2,eta3,eta4,eta5
41,5,5,3,0.5752113455770038,0.23086396836715395,0.5049456662227852,0.18880082855925054,0.05624060717594829,1.0,0.55,0.775,0.325,0.1,1.0,1.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.43137066560317294,0.2794692477553597,0.3707010219680064,0.4860437401991501,0.35516961741621367,4.795724879697573,2.3813901038840743,3.5980668296670615,4.757948187433795,4.786487795569019,0.6012748222404083,1.2012027243230827,1.2012027243230827,1.2012027243230827,1.2012027243230827,1.2012027243230827,1,1,1,1,1,1
42,5,5,3,0.27915539376731896,0.5190718072257154,0.834052939711087,0.162767611764004,0.06216553627139998,0.55,0.775,1.0,0.325,0.1,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.42452121328874604,0.20172102481850054,0.29763494517211664,0.4868823299883178,0.4676910990953519,4.022223616627265,3.556095631242428,2.4340680619370847,2.7038693466544665,2.604979481583134,0.6280430050586245,1.346225980125219,1.346225980125219,1.346225980125219,1.346225980125219,1.346225980125219,1,1,1,1,1,1
43,5,5,3,0.19048772624430138,0.5176836037751907,0.8824664002719295,0.24382576903980163,0.044692368411620505,0.55,0.775,1.0,0.325,0.1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.4702047884910159,0.2744529006344173,0.3079704861766999,0.3012500910467012,0.27244809101508066,3.6192392187912406,2.328198673563244,4.863660749861285,3.1690964830368835,2.5123837493520123,0.25797047290307373,1.8757331449755532,1.8757331449755532,1.8757331449755532,1.8757331449755532,1.8757331449755532,1,1,1,1,1,1
44,5,5,3,0.35586147782783306,0.8028391002407651,0.35363324885820596,0.21911644629543037,0.08218484914230484,0.775,1.0,0.55,0.325,0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.22184223375347287,0.4489492831606584,0.4213185493962964,0.30938232854467307,0.49537503956536255,3.3161679146057104,3.5798472631395093,3.340215642825928,4.577737025576064,3.4905570448204863,0.6421528253552554,1.3984259641963122,1.3984259641963122,1.3984259641963122,1.3984259641963122,1.3984259641963122,1,1,1,1,1,1
45,5,5,3,0.28708481018451293,0.6298712475242267,0.2612572602783499,0.16547662482893247,0.07168859685921669,0.775,1.0,0.55,0.325,0.1,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.35135715582160976,0.36833711123510204,0.3004525493113499,0.41384256028879685,0.48478103682327367,2.9526761546522846,4.668387190990529,4.446320270897596,3.2208257066409516,4.417460204562974,0.3540928589057052,1.1155265249123572,1.1155265249123572,1.1155265249123572,1.1155265249123572,1.1155265249123572,1,1,1,1,1,1
46,5,5,3,0.41067423215392973,0.3941538608008945,0.12491963069552062,0.032155799827916026,0.4859743640148744,1.0,0.775,0.325,0.1,0.55,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.35086985940035886,0.4977600807801341,0.4866996221377417,0.4337974457526025,0.3656854302637407,2.348088439892392,3.061007044184076,3.8904455484990685,3.4197323626438134,4.756667405587013,0.31772511035810047,1.1358491861085274,1.1358491861085274,1.1358491861085274,1.1358491861085274,1.1358491861085274,1,1,1,1,1,1
47,5,5,3,0.3859379529909145,0.8388610421418707,0.17828831326388797,0.6319884468814024,0.03143023367834391,0.55,1.0,0.325,0.775,0.1,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.5,0.4585118816163471,0.2721854980739839,0.483727602097797,0.3919044013107979,0.39940173986608213,3.9134763827740953,4.693749963080364,3.4716643489875367,4.491015588658394,3.670787929067202,0.8577180473450519,1.8346126084138796,1.8346126084138796,1.8346126084138796,1.8346126084138796,1.8346126084138796,1,1,1,1,1,1
48,5,5,3,0.3996948370040051,0.27664889838008333,0.23364112004592535,0.20096890587318456,0.056928800660654616,1.0,0.775,0.55,0.325,0.1,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.36631242090883775,0.37233319291521294,0.22115008302689884,0.41009017395675673,0.4500223738347595,2.850393115038222,3.307029159849412,4.812032198076439,3.6680727588564928,3.1168300590823836,0.3313191448942385,1.6111744532409533,1.6111744532409533,1.6111744532409533,1.6111744532409533,1.6111744532409533,1,1,1,1,1,1
49,5,5,3,0.7499665419298986,0.6363100901084738,0.4352584004265633,0.24178985945443973,0.04373790108051921,1.0,0.775,0.55,0.325,0.1,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.32033223062653426,0.45201885283477056,0.40312194863987494,0.45965084815546375,0.2277334215241613,3.459656868130861,3.70795231885693,4.8160236280893125,2.2967885100399377,3.8963607669997646,0.9846221663444182,1.4426734220395478,1.4426734220395478,1.4426734220395478,1.4426734220395478,1.4426734220395478,1,1,1,1,1,1
50,5,5,3,0.3835447168032425,0.7957990667929806,0.42372008079345214,0.263290001315591,0.05119285806653817,0.775,1.0,0.55,0.325,0.1,1.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.40080805755944426,0.379367050160827,0.3301067016704048,0.4630869468854494,0.22624208706321797,2.0332100486916462,3.3659387597942945,3.1747579574814875,4.857462996028968,4.369924739624873,0.35965587588876446,1.6487346595032497,1.6487346595032497,1.6487346595032497,1.6487346595032497,1.6487346595032497,1,1,1,1,1,1
51,5,5,3,0.22244285320249968,0.5001085550953256,0.3152453328241481,0.15215387078955672,0.07129459429925515,0.775,1.0,0.55,0.325,0.1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.3088824566809474,0.20053789082135534,0.2686968489859442,0.24039471428886972,0.20872547983132275,3.9467504018953523,2.0167476069641994,3.1364621325340574,4.631632003378044,2.9511880980558867,0.2714209581913718,1.9744228297163706,1.9744228297163706,1.9744228297163706,1.9744228297163706,1.9744228297163706,1,1,1,1,1,1
52,5,5,3,0.39286666281009786,0.13854620646210497,0.18032874553928574,0.6411059860374831,0.05868084203178701,1.0,0.55,0.325,0.775,0.1,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,0.5,0.2845905406797346,0.44604278179547124,0.24174209452127457,0.3797960734131264,0.3225339446800874,4.360327874186859,3.0025094362104277,4.6180771733679915,4.86294005252449,4.347853965707403,0.5030879811259441,1.8800244903628194,1.8800244903628194,1.8800244903628194,1.8800244903628194,1.8800244903628194,1,1,1,1,1,1
53,5,5,3,0.515899653671438,0.31184279612738947,0.8994035995058198,0.2360661981337604,0.0264630371063716,0.775,0.55,1.0,0.325,0.1,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.33949976106925117,0.22533688394554569,0.3639552488563708,0.38332467586788266,0.35578326785445397,3.5893927772608496,3.7473401315355654,2.9814804420496968,3.6135289929860606,4.788303875330309,0.18492879200710233,1.8598363348629863,1.8598363348629863,1.8598363348629863,1.8598363348629863,1.8598363348629863,1,1,1,1,1,1
54,5,5,3,0.251673841406867,0.7269302929096908,0.40880238666377,0.2581686431295659,0.0378224918595484,0.775,1.0,0.55,0.325,0.1,0.5,0.5,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.3764556970528441,0.4809685204129511,0.3100119894250699,0.48313687367646646,0.37713616860965327,2.7860215429972777,3.715207291959045,2.9939155228328063,3.441629377758596,4.6722082445725,0.8816696061548503,1.009736495795002,1.009736495795002,1.009736495795002,1.009736495795002,1.009736495795002,1,1,1,1,1,1
55,5,5,3,0.5149004254311457,0.4228885050545496,0.18430058041616632,0.4438810740739609,0.05713670157001233,1.0,0.775,0.325,0.55,0.1,1.0,0.5,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,0.0,0.48117132858885253,0.20033420191578918,0.23014941647203735,0.3884070896218289,0.4418165420656067,4.180530073904375,4.8149798566087245,2.7311453784439093,3.337366080838214,2.137245208719801,0.5033485258742237,1.7254976949396228,1.7254976949396228,1.7254976949396228,1.7254976949396228,1.7254976949396228,1,1,1,1,1,1
56,5,5,3,0.47709349318592903,0.2824269691969971,0.7818720691190028,0.16694032785300333,0.04662827018942446,0.775,0.55,1.0,0.325,0.1,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.36071742849219346,0.42571954013653235,0.2874196670779505,0.3619226313782751,0.2556277696772412,2.226185685037883,3.917689300195132,2.1684328587260184,2.675654460844384,2.525928244028338,0.2664959994128001,1.2990623244720108,1.2990623244720108,1.2990623244720108,1.2990623244720108,1.2990623244720108,1,1,1,1,1,1
57,5,5,3,0.3997071267398288,0.532669284337728,0.4307273662307869,0.266181058175975,0.046347916872382246,1.0,0.775,0.55,0.325,0.1,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.0,1.0,0.22127636492637712,0.48033030745604777,0.359272602667178,0.28415714675676557,0.48204749257445,2.894284446051066,4.320567718853023,4.423358619894415,3.569974941442747,2.4752124002642137,0.23189701634217,1.7029041491616579,1.7029041491616579,1.7029041491616579,1.7029041491616579,1.7029041491616579,1,1,1,1,1,1
58,5,5,3,0.32036308453747764,0.36696331174865326,0.24832455564967482,0.13480564385303298,0.07846712195398287,1.0,0.775,0.55,0.325,0.1,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.2727128604232302,0.3796597547964299,0.39371102262332935,0.2365452025882465,0.44428384474428184,4.021037968481515,3.3780891443247185,2.387620732912719,3.803179751281869,2.7928886626506917,0.9331779349273828,1.5153482649955077,1.5153482649955077,1.5153482649955077,1.5153482649955077,1.5153482649955077,1,1,1,1,1,1
59,5,5,3,0.39806555116574227,0.7163944658952587,0.09490329856179835,0.37649329302342344,0.02862016577041744,0.775,1.0,0.325,0.55,0.1,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.2528994099310914,0.3966358505097536,0.4274770053579249,0.36112691427104693,0.2204268764930602,4.977216010020431,2.470820816090184,4.352414781033806,3.7348188843586607,4.837174370507801,0.7223538235379262,1.6563789597597256,1.6563789597597256,1.6563789597597256,1.6563789597597256,1.6563789597597256,1,1,1,1,1,1
60,5,5,3,0.5521928409064971,0.32728697044536,0.4671511880448826,0.03334619697410146,0.25958326665220977,1.0,0.775,0.55,0.1,0.325,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.41206509107255157,0.3089190288955181,0.243102346104208,0.22119168384716553,0.3207664368701701,2.7486968561748446,4.389776961173428,3.2709817787392113,3.000260817019803,3.5841992019888638,0.43219854285358283,1.7890647617940685,1.7890647617940685,1.7890647617940685,1.7890647617940685,1.7890647617940685,1,1,1,1,1,1
61,5,5,3,0.45793952126090387,0.33028884944126957,0.13273141746402037,0.43543829376874565,0.026061733125446268,1.0,0.775,0.325,0.55,0.1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.40268512673563805,0.2973395552945628,0.30375537488658055,0.36427086779352447,0.2847711903774652,3.975281123123861,2.5817514239087056,4.023948092391356,4.831382613383827,2.8625373342744593,0.6175662236102448,1.3166008800663573,1.3166008800663573,1.3166008800663573,1.3166008800663573,1.3166008800663573,1,1,1,1,1,1
62,5,5,3,0.7836925939187894,0.5769483528405003,0.46118080084855795,0.05101398394578532,0.2848773352716925,1.0,0.775,0.55,0.1,0.325,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.307980949977547,0.38967135503043826,0.4534082102464737,0.2966844100248746,0.4520235401303051,4.819793561735211,2.873179041730006,3.39454829786534,2.8282862423565676,2.5851730966932314,0.9253222173899635,1.0738944153890446,1.0738944153890446,1.0738944153890446,1.0738944153890446,1.0738944153890446,1,1,1,1,1,1
63,5,5,3,0.4225192403970145,0.26110362875993964,0.7640020445800079,0.16773049429993883,0.029839548740282967,0.775,0.55,1.0,0.325,0.1,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.345997308176052,0.22562412865644027,0.21313127727536968,0.26306407380727237,0.25792738082687433,4.392835088713,2.8604477465176634,4.142480427491909,3.3348946678228213,4.548361425695724,0.22690592852898187,1.5744330242944335,1.5744330242944335,1.5744330242944335,1.5744330242944335,1.5744330242944335,1,1,1,1,1,1
64,5,5,3,0.7521323713800754,0.5434502628037696,0.343943870533241,0.2480072031235051,0.06657060451550649,1.0,0.775,0.55,0.325,0.1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.47526686614347485,0.4510405895603704,0.2900552752825435,0.3512324314366578,0.43551651750740694,3.3721373836183446,3.087385008297393,3.2436813543171374,2.2477393638629284,3.7537795239410734,0.5889619047313268,1.8600436377570841,1.8600436377570841,1.8600436377570841,1.8600436377570841,1.8600436377570841,1,1,1,1,1,1
65,5,5,3,0.19536891159904624,0.4669991155557066,0.1420473584867999,0.4750775444676499,0.07522014239084075,0.775,1.0,0.325,0.55,0.1,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.36025776085647276,0.43080889569786796,0.4377373420121769,0.2641680111086076,0.28911745223736623,2.5530824604537488,3.878052344788735,4.276154664410814,3.864339652618522,2.93236551860686,0.7488631771312706,1.3252964233491973,1.3252964233491973,1.3252964233491973,1.3252964233491973,1.3252964233491973,1,1,1,1,1,1
66,5,5,3,0.38133239129715724,0.15901437454244047,0.8556881367100443,0.45208500064433765,0.04827063436441015,0.775,0.325,1.0,0.55,0.1,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.3063622649909765,0.30855033741233623,0.2294910436682922,0.2636786936267117,0.2597591662359098,3.5730739725541056,4.106735506348696,4.959646512995871,3.1331376997994376,2.2549887373940942,0.4566500359817023,1.9238348999486266,1.9238348999486266,1.9238348999486266,1.9238348999486266,1.9238348999486266,1,1,1,1,1,1
67,5,5,3,0.15658085677453815,0.5140158543875324,0.11485074903687992,0.8295292411120312,0.08385865286828528,0.55,0.775,0.325,1.0,0.1,0.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,0.3098427357462148,0.35808915834440563,0.4133405468379724,0.2689747123902127,0.24649777328162323,3.679880632506454,3.034552880341135,4.9761865258162015,2.2117952020365745,3.0551332222330196,0.5369563886512783,1.2121489735600888,1.2121489735600888,1.2121489735600888,1.2121489735600888,1.2121489735600888,1,1,1,1,1,1
68,5,5,3,0.5362317458057454,0.30503683047272495,0.22563435719949093,0.6936849330804191,0.025353095324488373,1.0,0.55,0.325,0.775,0.1,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.30031690227216146,0.24210155047708493,0.26882061257869916,0.22380933549935017,0.3898778394217084,3.7199527977903255,3.9741510031490055,2.751524921579484,2.0604648123055527,2.201392062634243,0.4667671982461242,1.616340170321361,1.616340170321361,1.616340170321361,1.616340170321361,1.616340170321361,1,1,1,1,1,1
69,5,5,3,0.3119585266921744,0.27761839227730684,0.32341733563034536,0.23098803973903403,0.07987750430669621,1.0,0.775,0.55,0.325,0.1,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.4470973410324577,0.43425190728947294,0.30640397770882144,0.25302901057388677,0.27610830867891495,4.7505927335491585,3.3422737633822592,3.2295577441553087,2.907588793746706,3.1026990207678926,0.5154903513915674,1.1184280733513288,1.1184280733513288,1.1184280733513288,1.1184280733513288,1.1184280733513288,1,1,1,1,1,1
70,5,5,3,0.4171164900770459,0.36460971302687467,0.25373118815334433,0.11056244277671401,0.027367516892236154,1.0,0.775,0.55,0.325,0.1,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.4252904710490848,0.42188373927841105,0.3458679732720113,0.2739748907667758,0.2961618951076362,2.5829145607951425,4.712535522999339,2.192635408715239,4.435123195317718,4.010959723101301,0.901750114952958,1.0224396074200879,1.0224396074200879,1.0224396074200879,1.0224396074200879,1.0224396074200879,1,1,1,1,1,1
71,5,5,3,0.35147170407705874,0.2108797988420208,0.22359003736346583,0.450130712633181,0.048467147567240194,1.0,0.775,0.325,0.55,0.1,0.5,0.5,0.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.3687446624919584,0.20326120537800416,0.45778241074243714,0.49774119920778054,0.4257692621375663,2.8991075190987066,3.5475841865764846,2.486963323979577,4.00090555387669,2.270773655754649,0.7936544849175222,1.2771847230810423,1.2771847230810423,1.2771847230810423,1.2771847230810423,1.2771847230810423,1,1,1,1,1,1
72,5,5,3,0.1681789818496744,0.4390545715909372,0.8176936967043369,0.25824834121728424,0.054691826982548555,0.55,0.775,1.0,0.325,0.1,0.5,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.33151596898385105,0.3654751051101106,0.48823237079852755,0.4982629502231869,0.28276726176601785,4.370936273412335,3.585863053333981,3.277643747472948,4.173806835195925,2.673781546751085,0.5744263204905126,1.5539831394906256,1.5539831394906256,1.5539831394906256,1.5539831394906256,1.5539831394906256,1,1,1,1,1,1
73,5,5,3,0.4113895260231283,0.5744209764839017,0.35705864119039804,0.2202530573163415,0.07753197601352706,1.0,0.775,0.55,0.325,0.1,0.5,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.5,0.43957940262567086,0.3555854594365712,0.24221646741554184,0.46714400409911533,0.4683202193624583,3.0564438928604973,2.437547641657714,2.0114957373920466,4.308290526924235,4.180725794060423,0.2478724225547523,1.0525059576829252,1.0525059576829252,1.0525059576829252,1.0525059576829252,1.0525059576829252,1,1,1,1,1,1
74,5,5,3,0.3698978515043112,0.32335821290580136,0.23689715585771304,0.18243744165797296,0.06994322282771935,1.0,0.775,0.55,0.325,0.1,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48226028796752984,0.2814788843893311,0.48943887216446286,0.49652072952814214,0.24564331316689664,2.1529350767580415,3.7603319505954413,3.991427755121416,2.251031361234571,3.005196496641708,0.8337729153612803,1.9539635373764117,1.9539635373764117,1.9539635373764117,1.9539635373764117,1.9539635373764117,1,1,1,1,1,1
75,5,5,3,0.7902773388358969,0.12423639416302495,0.6743656668106366,0.45423173734430977,0.07885372338705167,1.0,0.325,0.775,0.55,0.1,0.5,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.3589812168835401,0.301638946660458,0.49726013983583667,0.2573242778676587,0.28565381742294876,3.7203975722999636,4.813877307402668,2.2543062442209694,4.5565451268572446,2.885250763264683,0.10672582111786849,1.0011410923906312,1.0011410923906312,1.0011410923906312,1.0011410923906312,1.0011410923906312,1,1,1,1,1,1
76,5,5,3,0.2437322192273078,0.21354844211036078,0.7169990922771654,0.23045419429692227,0.05160722803467537,0.775,0.55,1.0,0.325,0.1,1.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.5,0.2143544557307091,0.21295308592577472,0.3621433419975626,0.3312094394400151,0.40208707300824087,4.7804009964498935,4.072979630869286,3.525396103210377,2.6315071021824474,2.8866412025418793,0.6259772585400911,1.6298098788756405,1.6298098788756405,1.6298098788756405,1.6298098788756405,1.6298098788756405,1,1,1,1,1,1
77,5,5,3,0.3274579982648448,0.16895259759742276,0.41994015356822956,0.6900574001138082,0.040711008734984455,1.0,0.325,0.55,0.775,0.1,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.5,0.3790309638429883,0.4915345517615794,0.3959971359843296,0.47850603017293664,0.3678356086016462,3.562629687117223,3.4473255454840177,2.2357838152344507,4.239323425715373,2.7574429547091674,0.7135041783402468,1.504788490767005,1.504788490767005,1.504788490767005,1.504788490767005,1.504788490767005,1,1,1,1,1,1
78,5,5,3,0.16924655513719788,0.6208156336258029,0.6439094237055636,0.23734215146926743,0.08134378462263805,0.55,1.0,0.775,0.325,0.1,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.44521170181882747,0.21438321031493512,0.23475379021458775,0.29735035300442053,0.3429556473974392,2.983273725667449,3.3888715061366472,2.6663924491713367,2.0328426036776666,2.5742211662622347,0.3329975305042948,1.4439082030937955,1.4439082030937955,1.4439082030937955,1.4439082030937955,1.4439082030937955,1,1,1,1,1,1
79,5,5,3,0.6094157613275855,0.533054152447371,0.08348578493382389,0.48233089809360125,0.06659734300048457,1.0,0.775,0.325,0.55,0.1,1.0,1.0,0.0,0.5,0.0,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.5,0.24712662581775888,0.42044321308215216,0.4927759290066999,0.20883030769976513,0.3112872898026142,3.302274452838919,2.2146471595205024,2.71291714987706,3.057255855134018,2.667436517409939,0.4422873652979086,1.1276481423874642,1.1276481423874642,1.1276481423874642,1.1276481423874642,1.1276481423874642,1,1,1,1,1,1
80,5,5,3,0.2883846543519424,0.7140794156326782,0.08423307043318945,0.4578862514090539,0.07577398000226811,0.775,1.0,0.325,0.55,0.1,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.25169207572248625,0.4491072218732465,0.3766143933592939,0.3479870816142604,0.24382323055038282,2.345515515588626,3.5300157372226435,3.90052043921226,4.081783042074656,2.1526542907827255,0.7408480384834631,1.330854196874321,1.330854196874321,1.330854196874321,1.330854196874321,1.330854196874321,1,1,1,1,1,1
81,5,5,3,0.4639593312957491,0.7441892273283661,0.09851568112171694,0.3930593436000703,0.057781786362063284,0.775,1.0,0.325,0.55,0.1,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.39933308628938424,0.3822492324982979,0.4625424363052852,0.25011263514758614,0.3049344845722023,2.8972773302478805,2.3016869048621644,4.36705689653519,2.9582659781163105,3.0979983034165786,0.9854238703281499,1.064602006738692,1.064602006738692,1.064602006738692,1.064602006738692,1.064602006738692,1,1,1,1,1,1
82,5,5,3,0.3836083032604223,0.229597729230813,0.16902939997930577,0.4179043697421185,0.05374717290082166,1.0,0.775,0.325,0.55,0.1,1.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.244699274561759,0.3667361071009543,0.4454785261899057,0.2182052136625963,0.35728231861373005,2.095127409617816,3.754150162966463,3.2421867491112337,2.493747507518861,2.976550246575647,0.22563235231775278,1.378367757312835,1.378367757312835,1.378367757312835,1.378367757312835,1.378367757312835,1,1,1,1,1,1
