Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,p.P1,p.P2,p.P3,p.P4,p.P5,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,a.P1,a.P2,a.P3,a.P4,a.P5,b.1,b.2,b.3,b.4,b.5,gamma0,gamma1,eta0,eta1
68,5,1,3,0.365961602166887,0.19160389265344469,0.44828636156066415,0.14337784617620677,0.08734069466837571,1.0,0.55,0.775,0.325,0.1,0.5,0.0,0.5,0.5,0.5,0.469788734379965,0.4071815695758584,0.24180742198900557,0.310741365105345,0.4370943580542357,4.298680542561568,4.617231954700865,2.1260950424242306,4.437396674397029,2.0383746355096775,0.4563396496889186,1.23364864845083,1,1
69,5,1,3,0.32201458008637107,0.18936414794326112,0.7906520919984117,0.0321164416535385,0.2754182179114245,0.775,0.55,1.0,0.1,0.325,1.0,0.5,0.5,0.5,0.5,0.26239303636661665,0.24141648212370315,0.4483915645204941,0.23565914774460192,0.2992954573807432,4.2739412185076535,4.170098306830349,3.502480569611911,2.0957428510189797,3.314050970522007,0.20452577048487103,1.4880960690322516,1,1
70,5,1,3,0.4345792399208396,0.322857023779758,0.140112946777331,0.2563824641124243,0.08278192405812992,1.0,0.775,0.55,0.325,0.1,0.5,1.0,1.0,0.0,0.0,0.3615895787019655,0.414951711589243,0.4307436353243158,0.3238149017643796,0.33142641726052896,2.3716780941692326,4.054749687202133,2.3682266205099003,4.8829592560735975,3.940893995614098,0.25573930884182083,1.9291345042741934,1,1
71,5,1,3,0.3742456476258661,0.13748420015050863,0.44257377800414704,0.680349175656748,0.03966097620292078,1.0,0.325,0.55,0.775,0.1,0.5,0.0,0.0,0.5,0.0,0.419672320477875,0.2735051677771866,0.23755907381801464,0.21718629495270345,0.43232600432276347,3.5859848481799985,3.1676618448656813,2.5056921055219465,2.0976751016352795,4.783211690003763,0.35395028576238374,1.7082431966347116,1,1
72,5,1,3,0.2617277423189529,0.3800079342226014,0.18231944036822512,0.19378979703591337,0.04107058587116952,1.0,0.775,0.55,0.325,0.1,1.0,1.0,1.0,1.0,0.5,0.4607388556893379,0.4937366080593257,0.2468536689258042,0.36909899421395215,0.4648572424253312,2.3945482488946404,3.445558791746197,2.1566743125495114,2.8444282038113813,2.776870311914493,0.8652043862541852,1.9433577083984448,1,1
73,5,1,3,0.25658991383354157,0.5056338928214724,0.10611067819737349,0.3883394261851911,0.08080925387508471,0.775,1.0,0.325,0.55,0.1,1.0,1.0,0.5,1.0,1.0,0.21525169178641396,0.47088778116514735,0.4390882970665232,0.3797980814394896,0.325790509355813,3.345975809710131,2.4145482623462104,2.5026594682533156,3.108983392814418,4.004115249726372,0.9387235905439718,1.2480855687823302,1,1
74,5,1,3,0.37040912782169,0.20992795791328844,0.36840109222096107,0.23757849338569711,0.025138790408376716,1.0,0.775,0.55,0.325,0.1,0.5,0.5,0.0,0.0,0.5,0.2957816532921125,0.4898289761190815,0.25379965868074866,0.4227680745086202,0.3701900640166605,2.2631864719549974,3.1656991017585443,3.722417140375657,4.947910874110788,3.2554306551294943,0.5620567098956866,1.5133658727742414,1,1
75,5,1,3,0.27734662446019365,0.7852338815192669,0.20484329050930283,0.47277613648517053,0.05868639250674269,0.775,1.0,0.325,0.55,0.1,1.0,0.5,0.5,0.5,0.5,0.3316218954025016,0.3716498109133247,0.3355453207622145,0.43389650152838194,0.4816874878986414,3.5791909423283075,4.146925219021394,2.964637735373699,4.6928875404486385,3.1395974880049975,0.46546778387715815,1.9206598479299064,1,1
76,5,1,3,0.2446078821374238,0.8351705482002578,0.6331091663270886,0.2014581857119845,0.07868526308836551,0.55,1.0,0.775,0.325,0.1,0.0,1.0,1.0,0.0,0.5,0.3323391983160888,0.31645996124063125,0.4470280094344445,0.23366550641180245,0.35928542116999285,2.84580852370778,2.454304113598089,3.4636518271297274,3.9126675199406633,2.9034957735334768,0.5991271622285553,1.8632790107817012,1,1
77,5,1,3,0.4882654965930321,0.39841633649678276,0.2473470688240359,0.032855463885984926,0.2713484459568767,1.0,0.775,0.55,0.1,0.325,0.5,0.5,1.0,0.0,0.0,0.4868683342283099,0.38953905402143507,0.2630893519134627,0.44896450023248907,0.4547228075016446,3.4729338394728555,4.9126018517811385,4.6711324504827445,4.69349528028509,3.993371319099901,0.18175588539362414,1.018314979318007,1,1
78,5,1,3,0.25158720124706924,0.23865973069884067,0.18208534467410398,0.6620732096228735,0.059227674784954276,1.0,0.55,0.325,0.775,0.1,0.5,0.5,0.0,1.0,0.5,0.26527014649337033,0.37404193685413045,0.3862335953017486,0.46228149916603345,0.34683753245851245,2.0158763541120006,3.932696800266673,4.341022188622037,4.28660356359862,2.737922513194147,0.7389474708437368,1.7725070961358744,1,1
79,5,1,3,0.6486663513904236,0.29786842546189835,0.5778038585254617,0.15262067421666942,0.03749598252341879,1.0,0.55,0.775,0.325,0.1,1.0,0.5,0.5,0.5,0.0,0.3707955303216761,0.3307938841523924,0.45483795472399957,0.2197533222528407,0.404271358899961,4.655497500739729,4.66875817040823,2.33261205331593,2.092687006952925,2.125998407349996,0.46379441825008405,1.1417603216883316,1,1
80,5,1,3,0.14743635646434006,0.5815122507722377,0.8866237322651873,0.2515574068548162,0.07923821011567127,0.55,0.775,1.0,0.325,0.1,1.0,0.5,0.5,0.5,0.0,0.23389318439549353,0.3931211921402552,0.47296564965931986,0.2276791378748958,0.20394018447752782,4.299162942074515,2.6039270747629946,4.825108154840504,2.7414396465002326,3.4772668500908197,0.9314101762576996,1.6365113415458277,1,1
81,5,1,3,0.31111113479733304,0.1481279268363206,0.6848902480045869,0.1031924810689624,0.05558748141659238,0.775,0.55,1.0,0.325,0.1,0.5,1.0,0.5,0.0,0.5,0.3097904814479747,0.22856623462780742,0.43557190151119385,0.49458198092758854,0.4886516243075876,2.596979947947325,3.526308386965752,4.360314224581207,3.428807425150615,2.202564905067414,0.3657537851760647,1.8700218876769825,1,1
82,5,1,3,0.4362631254810184,0.35924963816883504,0.31054482458814503,0.19941580097675346,0.08721798194988431,1.0,0.775,0.55,0.325,0.1,1.0,1.0,1.0,0.5,0.0,0.2950054346840814,0.3239481357677527,0.2047692585044053,0.4236861621527981,0.23155250721967946,2.1341147485504086,3.801389450056653,4.929803702001574,4.834290579926789,2.5753123194635084,0.13494156850162436,1.8849459204019121,1,1
83,5,1,3,0.387342473209797,0.3001637392241792,0.19302723703270297,0.15298336199109328,0.06335245358026181,1.0,0.775,0.55,0.325,0.1,0.5,1.0,0.0,1.0,0.0,0.38013479236744485,0.3498336639042642,0.21461430530979983,0.2584006962085918,0.3059783421784545,3.431828172494601,2.4586445313257475,3.1355147033539654,3.080359833550719,3.577142195097851,0.6063450193897462,1.5088212353261294,1,1
84,5,1,3,0.18961141278533222,0.453896182264466,0.20332212165455718,0.8995466358139014,0.02915277622901498,0.55,0.775,0.325,1.0,0.1,0.5,0.5,0.5,0.5,0.5,0.20296851567513527,0.24409976697449431,0.29774784874466,0.2409447649521962,0.3024088596203622,2.098127089295741,3.085791467792254,4.529017751744319,3.0550505708530933,4.2685984853748495,0.8081039753635154,1.8898660123133157,1,1
85,5,1,3,0.20969556865514094,0.11388756214413717,0.6266095199283586,0.8846025014421469,0.07532920552062196,0.55,0.325,0.775,1.0,0.1,0.5,0.0,1.0,0.5,0.5,0.451069091004588,0.493668301786403,0.2768589100174966,0.45860217814694865,0.3467903416092297,2.2555397848369583,4.215070552267122,4.019199000818124,3.8996186279956335,4.899214705209648,0.22101570724466119,1.5721291923008045,1,1
86,5,1,3,0.1864551735445562,0.09314701893149713,0.5508060800542428,0.7833740999447105,0.03512048007737115,0.55,0.325,0.775,1.0,0.1,1.0,1.0,0.5,1.0,0.5,0.20952867490500876,0.4299025383631341,0.2911802024033126,0.4091570615328386,0.21531662617765815,2.9004391891932397,2.057976951572858,4.557982364340601,2.3174688707102575,4.609930994930567,0.9572486819341026,1.538529413348811,1,1
87,5,1,3,0.3227268142885996,0.12143652881173891,0.5789802633890495,0.8970433089601005,0.05983961612619986,0.55,0.325,0.775,1.0,0.1,0.5,0.5,1.0,0.5,0.0,0.43971614458996744,0.2705570754959452,0.2232055709841231,0.21620470922246152,0.2329929098035093,2.3444331297051035,2.7417383134020583,3.428694759517651,3.032112013575527,4.44107438271913,0.8444670000749511,1.3986877624765897,1,1
88,5,1,3,0.20448589582737797,0.7452902662423536,0.34488760387762474,0.25800228514894163,0.08191873295613955,0.775,1.0,0.55,0.325,0.1,0.0,1.0,0.0,0.5,0.0,0.48939718078658856,0.46509657525499176,0.301380170304665,0.43837087111347717,0.2303008541335864,2.646982476850534,2.012285632052531,3.5155542079406708,3.6550834471099325,4.752388898544314,0.41982701395994115,1.8479553601730467,1,1
89,5,1,3,0.3429632451650333,0.10317245959953636,0.8075120082789722,0.41342077458436505,0.035092675646215515,0.775,0.325,1.0,0.55,0.1,0.5,0.5,1.0,0.5,1.0,0.4734441958576895,0.22261532206999796,0.23228260467913123,0.31097934498325647,0.33270029274293217,4.8895307184597945,2.9342254872220184,4.8277118803576275,2.253511996479236,4.190963490680529,0.6540721911419151,1.3222552417001951,1,1
90,5,1,3,0.16414627761223854,0.49998644272607284,0.8252139029914713,0.1703073935310567,0.08732214250025962,0.55,0.775,1.0,0.325,0.1,1.0,0.5,0.5,0.0,0.5,0.48184280143047575,0.3779741059018038,0.26555626403301574,0.49528168921455606,0.2854731966471625,3.1780790328163144,3.234154876025352,3.2826871868890253,4.00504055641078,4.242599911012578,0.243736302179812,1.6214662463256477,1,1
91,5,1,3,0.2608240095135551,0.4799433474790963,0.2212175045083489,0.45335488657067624,0.06691728827496986,1.0,0.775,0.325,0.55,0.1,0.5,1.0,0.0,1.0,0.0,0.271399338080146,0.4633646039825967,0.20705267429137564,0.3233830969126698,0.45434377186118724,4.2139694438126805,2.109280744042057,4.57240048221976,2.605609662718779,3.4205659816410154,0.4076018443275846,1.5166602805756526,1,1
92,5,1,3,0.4980308761256649,0.3429413957796515,0.2799748459637976,0.13842400758080772,0.0892011452777932,1.0,0.775,0.55,0.325,0.1,0.5,1.0,0.0,0.0,0.0,0.43841952766936826,0.3245753473196702,0.3801686411394425,0.2185275988403369,0.2414313600235847,4.017353075871947,4.640619974037943,2.3959980394300295,2.8207660877284844,3.5615927941828467,0.653067380568872,1.143192202987409,1,1
93,5,1,3,0.4772502590079668,0.47799139614616837,0.39105427683223953,0.2887084157571509,0.08271398336233121,1.0,0.775,0.55,0.325,0.1,1.0,0.5,0.0,0.5,0.0,0.34699284090132443,0.2654450093155162,0.47753048118886693,0.2551677222737638,0.2561195687937742,2.7868073377813953,3.7117644666167187,2.518752602972694,2.0653659121851105,2.040221919089425,0.48508205791183945,1.1566574352239343,1,1
94,5,1,3,0.3785479158189446,0.8496839387189785,0.44851066626182723,0.225799649857453,0.0868438813848165,0.775,1.0,0.55,0.325,0.1,0.5,1.0,0.0,0.5,1.0,0.4065554466211063,0.2911174503309768,0.2901062558848911,0.4198726068428643,0.3567511286821052,3.3933578522633963,3.914894665234466,3.6887888213170084,4.860439536042289,3.941281802639388,0.8930229180214351,1.884080430187217,1,1
95,5,1,3,0.480264658759022,0.321430247943255,0.20107842757481462,0.4858892781271469,0.03780965105852127,1.0,0.775,0.325,0.55,0.1,0.5,1.0,0.5,0.5,1.0,0.335073090758803,0.4133045971078258,0.24001822545026452,0.4129822275933759,0.20677206391194752,4.839294308455823,3.0415054377025736,4.821997089620506,4.034846503939412,2.7934014450595037,0.3463322654122929,1.4285892140010006,1,1
96,5,1,3,0.5945387699451767,0.5095047642728636,0.40914873811969427,0.24688842945101627,0.02531190989685976,1.0,0.775,0.55,0.325,0.1,0.5,0.5,0.5,0.5,0.5,0.2250813885791376,0.4685313610317563,0.48007877950978073,0.31102181200724466,0.31759598707085457,3.499803731637959,4.362124052844573,2.691350363833448,2.6116063632027426,2.930234315629046,0.1793347313862655,1.228412785029017,1,1
97,5,1,3,0.6210635349167208,0.21315602992411742,0.44624004052831695,0.19056041750250638,0.08991446930370278,1.0,0.55,0.775,0.325,0.1,1.0,0.0,1.0,1.0,0.5,0.37688124773658876,0.4628133663103202,0.21832501115465738,0.2923717260668761,0.2370748481480256,4.77963278550386,3.606337037237186,3.658004048200987,2.7720628602846853,3.285837801105818,0.7108192272023073,1.156665029045135,1,1
98,5,1,3,0.3690384630097949,0.3163601165039844,0.30426450577513686,0.0916986879846502,0.05186401995653325,1.0,0.775,0.55,0.325,0.1,0.5,1.0,0.5,0.5,0.5,0.3721796421726543,0.22544064325098484,0.35264187786230994,0.47090670591374056,0.3978814634398727,2.8980449884098887,2.462567144554049,2.562914657556216,3.519231054093685,2.35258175733636,0.9651780282724084,1.0026692659542813,1,1
99,5,1,3,0.5085843662667117,0.3230846069635457,0.8722340688512167,0.2684634377584928,0.05826976111748433,0.775,0.55,1.0,0.325,0.1,1.0,1.0,1.0,1.0,0.0,0.4358551502011303,0.4529083086022476,0.46869881941107555,0.36419425332741806,0.2275772665837115,3.4872391894183212,4.721448723404192,2.083953000981734,4.613709240616506,4.155487067672596,0.9259991092433086,1.46685948444019,1,1
