Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,c.P11,c.P12,c.P13,c.P14,c.P15,c.P16,c.P17,c.P18,c.P19,c.P20,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,p.P11,p.P12,p.P13,p.P14,p.P15,p.P16,p.P17,p.P18,p.P19,p.P20,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta1.P11,theta1.P12,theta1.P13,theta1.P14,theta1.P15,theta1.P16,theta1.P17,theta1.P18,theta1.P19,theta1.P20,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta2.P11,theta2.P12,theta2.P13,theta2.P14,theta2.P15,theta2.P16,theta2.P17,theta2.P18,theta2.P19,theta2.P20,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta3.P11,theta3.P12,theta3.P13,theta3.P14,theta3.P15,theta3.P16,theta3.P17,theta3.P18,theta3.P19,theta3.P20,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta4.P6,theta4.P7,theta4.P8,theta4.P9,theta4.P10,theta4.P11,theta4.P12,theta4.P13,theta4.P14,theta4.P15,theta4.P16,theta4.P17,theta4.P18,theta4.P19,theta4.P20,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,theta5.P6,theta5.P7,theta5.P8,theta5.P9,theta5.P10,theta5.P11,theta5.P12,theta5.P13,theta5.P14,theta5.P15,theta5.P16,theta5.P17,theta5.P18,theta5.P19,theta5.P20,beta_0,beta_p,beta_theta1,beta_theta2,beta_theta3,beta_theta4,beta_theta5
25,20,5,3,0.23866049925435984,0.2055317130026043,0.5660407202453346,0.21219012659575992,0.36208624558533975,0.18810658724095447,0.46472268051780913,0.5783854847065121,0.446833317412179,0.7149558069243814,0.06542382941347566,0.19668605266708983,0.2568503494651877,0.8837231299575388,0.1850132637356782,0.33107959841950646,0.406041795987659,0.09642574077780494,0.17137808012581818,0.0787868433588164,0.8105263157894737,0.6210526315789474,0.9526315789473684,0.5736842105263158,0.7157894736842105,0.5263157894736842,0.7631578947368421,0.8578947368421053,0.6684210526315789,0.9052631578947369,0.24210526315789474,0.33684210526315794,0.38421052631578945,1.0,0.2894736842105263,0.43157894736842106,0.4789473684210527,0.1473684210526316,0.19473684210526315,0.1,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.3387240946437306,-4.6996005008592,0.3929995750906654,0.5604684778385752,0.4455244013770616,0.4971667231764116,0.40800043211942866
26,20,5,3,0.4472602975689408,0.31877482442750193,0.3772670582396892,0.2459052266953084,0.368334929440398,0.23595937518671606,0.6323412462522162,0.5004454704503452,0.3448179272331021,0.1096566485374681,0.3195409819928227,0.06139474119561775,0.3060233549577758,0.30133649333860313,0.54076624527446,0.2554533387953332,0.12418724322324481,0.22332728527400336,0.09611613668153698,0.05131676357281967,1.0,0.8578947368421053,0.9052631578947369,0.7157894736842105,0.7631578947368421,0.5736842105263158,0.9526315789473684,0.8105263157894737,0.6210526315789474,0.38421052631578945,0.5263157894736842,0.24210526315789474,0.4789473684210527,0.43157894736842106,0.6684210526315789,0.33684210526315794,0.19473684210526315,0.2894736842105263,0.1473684210526316,0.1,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.2858171392606496,-4.7560247643860905,0.8075280440707138,1.0259599091140763,0.9552352693414785,0.9383241180545236,0.9732607538069045
27,20,5,3,0.4558327976035488,0.25652863278453863,0.2660468156681242,0.4708283167769524,0.2080501770866342,0.16229054325133918,0.5109360867632244,0.1034710778458473,0.4452562161969617,0.35479142221153975,0.1669645211550245,0.6651593170279696,0.3042543425578391,0.8327922040217155,0.8045608847578725,0.3115884207451108,0.0880747925048218,0.18466314814312212,0.14162584810978046,0.05648782854687815,1.0,0.7631578947368421,0.6684210526315789,0.8578947368421053,0.5736842105263158,0.4789473684210527,0.7157894736842105,0.2894736842105263,0.6210526315789474,0.5263157894736842,0.33684210526315794,0.8105263157894737,0.43157894736842106,0.9526315789473684,0.9052631578947369,0.38421052631578945,0.1473684210526316,0.24210526315789474,0.19473684210526315,0.1,0.0,0.5,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,1.0,0.5,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.6907844623806823,-5.600752120313144,0.3613482718386435,0.544147182699554,0.24999605042491893,0.46867080933287547,0.4670158382981027
28,20,5,3,0.23218520492775996,0.3757317661258016,0.1918076200825214,0.44458090577065235,0.12306091710079914,0.3664723932507838,0.47278190535544035,0.10349037987934251,0.6475033557929555,0.5741384919218334,0.19778774332152635,0.4241740286842805,0.4308011402053426,0.3894377370057165,0.06164505589983782,0.23932818350213989,0.027528849799467847,0.2188071795150773,0.11190836895533786,0.21189054525733658,0.8578947368421053,1.0,0.7157894736842105,0.9526315789473684,0.4789473684210527,0.6684210526315789,0.7631578947368421,0.38421052631578945,0.9052631578947369,0.8105263157894737,0.43157894736842106,0.6210526315789474,0.5736842105263158,0.5263157894736842,0.19473684210526315,0.33684210526315794,0.1,0.2894736842105263,0.1473684210526316,0.24210526315789474,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5415394244338758,-4.725820833929862,0.3789599306828759,0.22629275067685498,0.3484662168701404,0.3756357112646775,0.5529044286743483
29,20,5,3,0.25090848511415353,0.3210623839419968,0.39727849417597216,0.640701484067731,0.3696932730457296,0.4223346725674907,0.7614076015772957,0.4354842610073807,0.3924444876902456,0.08220387084129707,0.23342768973929928,0.6646162254413348,0.14529847770622367,0.3113690588700325,0.2251888237497744,0.4171757873172207,0.0939147917817167,0.41475979539570923,0.050904564920232015,0.1231309340068631,0.9052631578947369,0.8578947368421053,0.7631578947368421,0.9526315789473684,0.6684210526315789,0.7157894736842105,1.0,0.6210526315789474,0.5736842105263158,0.24210526315789474,0.38421052631578945,0.8105263157894737,0.2894736842105263,0.43157894736842106,0.33684210526315794,0.5263157894736842,0.19473684210526315,0.4789473684210527,0.1,0.1473684210526316,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.44417923360490713,-4.670803978013984,0.5562612780551548,0.4057500256531146,0.6080495044422024,0.5678687079408488,0.6870958980068749
30,20,5,3,0.15671115895410714,0.4538912247299219,0.382120154640308,0.3438947381610531,0.6598235468040752,0.25084514012471537,0.6503899901767851,0.15682123318323593,0.11843336763674345,0.725605245453043,0.065610780751511,0.3542863810644956,0.4035663131999138,0.5512820529921808,0.05297551681187615,0.6293894595377212,0.25720227508010723,0.1690870235392787,0.05631037279660814,0.2504993080364128,0.6210526315789474,0.9052631578947369,0.8105263157894737,0.7631578947368421,1.0,0.5736842105263158,0.9526315789473684,0.43157894736842106,0.38421052631578945,0.8578947368421053,0.19473684210526315,0.4789473684210527,0.5263157894736842,0.6684210526315789,0.1473684210526316,0.7157894736842105,0.33684210526315794,0.24210526315789474,0.1,0.2894736842105263,0.5,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,0.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4472173386516088,-4.796306147853993,0.09605218642463127,0.11156634551639347,0.1452258732558216,0.2549092330824503,0.15911188289023914
31,20,5,3,0.5917713368446058,0.5494773509981424,0.31740809304415313,0.41742497807163453,0.45099685191465794,0.3840566598823426,0.33942886750171464,0.6059157229346225,0.19544539628234778,0.2617144993113143,0.1876285247202239,0.7258051281582414,0.11956663087415703,0.3726675625421195,0.24328914724193518,0.06175875644475992,0.1143813752219554,0.5077221856381644,0.20197785618840314,0.07344475901438118,1.0,0.9526315789473684,0.7157894736842105,0.8105263157894737,0.7631578947368421,0.6684210526315789,0.6210526315789474,0.8578947368421053,0.43157894736842106,0.4789473684210527,0.38421052631578945,0.9052631578947369,0.2894736842105263,0.5263157894736842,0.33684210526315794,0.1473684210526316,0.19473684210526315,0.5736842105263158,0.24210526315789474,0.1,0.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.6476844587371169,-4.347412417450561,0.6063239793174617,0.5666979168597259,0.6625999278940377,0.5174673389350082,0.5522192949187689
32,20,5,3,0.3239012096624121,0.28504263908148897,0.30255199735987437,0.3893733400376976,0.32450273379855393,0.1475820822861672,0.4950153249572053,0.4317333969056729,0.2613536066839359,0.3748715038746713,0.4139310794817408,0.09038504371113135,0.7159443859745113,0.30106277046773094,0.05501636406336191,0.32266906881629626,0.2757998347476103,0.14847522615505826,0.2508798002153598,0.063780609309619,1.0,0.9526315789473684,0.9052631578947369,0.7631578947368421,0.6684210526315789,0.4789473684210527,0.8105263157894737,0.7157894736842105,0.5263157894736842,0.6210526315789474,0.5736842105263158,0.24210526315789474,0.8578947368421053,0.43157894736842106,0.1473684210526316,0.38421052631578945,0.33684210526315794,0.19473684210526315,0.2894736842105263,0.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,1.0,0.2927590684030717,-3.864907697756662,0.6887345508061383,0.46917306185997565,0.5716097807952663,0.6003634915780793,0.6382123955177177
33,20,5,3,0.3770553629643757,0.46291413389861824,0.2700498346912074,0.15429876700631773,0.20715505649880644,0.4195244837132625,0.6663594406022705,0.5249565507053546,0.3832173318300075,0.108309507985835,0.35359483381997997,0.07862542227251215,0.5926714862032243,0.07515964652624577,0.221929506800339,0.10567563817917422,0.7718102908181563,0.3504598833580461,0.03579309683096901,0.11246599314233215,1.0,0.9052631578947369,0.6210526315789474,0.4789473684210527,0.5263157894736842,0.7157894736842105,0.9526315789473684,0.8105263157894737,0.6684210526315789,0.38421052631578945,0.5736842105263158,0.2894736842105263,0.7631578947368421,0.24210526315789474,0.33684210526315794,0.19473684210526315,0.8578947368421053,0.43157894736842106,0.1,0.1473684210526316,0.0,1.0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.40303686837911035,-4.090874181644871,0.7749285775375299,0.9534339551849209,0.8633367700916981,0.9499569180407783,0.8312895954535843
34,20,5,3,0.383566785151332,0.5309664619923015,0.21114328510380032,0.5222798365003049,0.4364597474346572,0.37977210749315066,0.527128804667913,0.28334457109639344,0.4993140358279169,0.10838581720431384,0.08670319881465274,0.33250169729874485,0.07214887555123367,0.27595649807770267,0.895857852954861,0.052584498880934444,0.24758630590315703,0.5319984524263909,0.38327678180259683,0.05593972671933367,0.9052631578947369,0.9526315789473684,0.5736842105263158,0.8578947368421053,0.7631578947368421,0.6684210526315789,0.8105263157894737,0.5263157894736842,0.7157894736842105,0.2894736842105263,0.24210526315789474,0.4789473684210527,0.19473684210526315,0.38421052631578945,1.0,0.1473684210526316,0.33684210526315794,0.6210526315789474,0.43157894736842106,0.1,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.6120266755667709,-5.187366427444304,0.328561082861376,0.2905864607735978,0.4037790132519509,0.34700090566968195,0.4698146517700773
35,20,5,3,0.27849775382267916,0.31947844561844263,0.30378562900682204,0.1632456094661573,0.5516251939630425,0.26756425010738466,0.44989992614680185,0.22670924122974112,0.280242279816004,0.15042248988716245,0.43630991965668375,0.09202159744157057,0.09314827139016227,0.0820049457347136,0.661188986454201,0.0685308840479097,0.41571461078021205,0.051006214564577525,0.2903963843784444,0.3434025090879479,0.9526315789473684,0.9052631578947369,0.8105263157894737,0.6210526315789474,1.0,0.7157894736842105,0.8578947368421053,0.5263157894736842,0.5736842105263158,0.43157894736842106,0.6684210526315789,0.2894736842105263,0.24210526315789474,0.19473684210526315,0.7631578947368421,0.1473684210526316,0.4789473684210527,0.1,0.33684210526315794,0.38421052631578945,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.30960979378206027,-4.613410036432998,0.7691970960127776,0.6989393453179166,0.797820130515065,0.7314445415383286,0.775683457199265
36,20,5,3,0.33888146590609414,0.418538927593042,0.26996177127006404,0.1607089317083134,0.4192652114162856,0.15655656509519345,0.641235212630663,0.09855784279969448,0.5785426167575887,0.7875723912662835,0.18233435799234254,0.33770873083272546,0.585027682231941,0.06799329253075007,0.4267429255859145,0.5625576498078713,0.09067686541130603,0.15176561616634227,0.25527981591506177,0.07234249438998008,0.9526315789473684,0.8578947368421053,0.6210526315789474,0.4789473684210527,0.7157894736842105,0.43157894736842106,0.9052631578947369,0.33684210526315794,0.8105263157894737,1.0,0.38421052631578945,0.5263157894736842,0.7631578947368421,0.24210526315789474,0.5736842105263158,0.6684210526315789,0.1473684210526316,0.19473684210526315,0.2894736842105263,0.1,0.5,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.36685665991666916,-4.057835094099734,0.5887291012170877,0.5963193914730558,0.819669044642767,0.7574964868290114,0.468805575217921
37,20,5,3,0.2494755956876593,0.37800583381674163,0.5712368430189632,0.24311594692803307,0.5622540460242529,0.4939670233849014,0.5013974656056228,0.3128042594037046,0.2419201203194597,0.3873567151005762,0.4843113614869619,0.2290918581998966,0.1908268162302154,0.4033702811837035,0.17113655727579075,0.08197632939649979,0.04517964690791629,0.31617242372166066,0.18413774952733672,0.04206390869698561,0.9052631578947369,0.8578947368421053,1.0,0.6684210526315789,0.9526315789473684,0.8105263157894737,0.7631578947368421,0.5736842105263158,0.4789473684210527,0.6210526315789474,0.7157894736842105,0.43157894736842106,0.33684210526315794,0.5263157894736842,0.2894736842105263,0.19473684210526315,0.1473684210526316,0.38421052631578945,0.24210526315789474,0.1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.37794297585049846,-4.920807472403456,0.8162051795045849,0.9959131316099462,0.6569701512525574,0.6563066684910833,0.6872281537552244
38,20,5,3,0.2273727866177353,0.3539213590110297,0.4969582699200154,0.39976571648013176,0.6800963524368018,0.34358441407980456,0.0915025612483703,0.07108923916222948,0.5449718296431108,0.45993410951183794,0.7668581101308629,0.21006985717336363,0.5426327312116125,0.32865367428330666,0.38896692674257466,0.2978562243179013,0.11131889762884858,0.4568591089521225,0.04556568080321989,0.09923261914537689,0.7631578947368421,0.8578947368421053,0.9526315789473684,0.8105263157894737,1.0,0.5736842105263158,0.2894736842105263,0.24210526315789474,0.7157894736842105,0.6210526315789474,0.9052631578947369,0.33684210526315794,0.6684210526315789,0.43157894736842106,0.4789473684210527,0.38421052631578945,0.19473684210526315,0.5263157894736842,0.1,0.1473684210526316,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.23856483271395137,-4.243034610970769,0.7462716103210665,0.6477491339195801,0.6202546971479824,0.5481364966353077,0.7056406691639427
39,20,5,3,0.2877014503633464,0.21728173323838174,0.3270240162912388,0.5207627055108177,0.469950360380001,0.2509065190783263,0.24076579263724385,0.16673769647291625,0.6518358766470403,0.4667169107373368,0.18388692790869718,0.19815605418865978,0.7306188584572212,0.1779557956245315,0.38511932826220463,0.10983664885476367,0.1645638729194136,0.07174679225263549,0.5529581791629448,0.07922179412041724,1.0,0.6684210526315789,0.7631578947368421,0.9526315789473684,0.8105263157894737,0.5736842105263158,0.5263157894736842,0.43157894736842106,0.9052631578947369,0.7157894736842105,0.38421052631578945,0.33684210526315794,0.8578947368421053,0.2894736842105263,0.4789473684210527,0.19473684210526315,0.24210526315789474,0.1473684210526316,0.6210526315789474,0.1,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.553149510763571,-4.691955945375834,0.3397765926624489,0.11251475929730233,0.30257809357575643,0.18122562232722714,0.20363896063556997
