Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,a.P1,a.P2,a.P3,a.P4,a.P5,a.P6,a.P7,a.P8,a.P9,a.P10,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,gamma0,gamma1,eta0,eta1
35,10,1,3,0.3010640225265061,0.3427789022488885,0.2855487621809689,0.15355254112326555,0.1610248670674504,0.8426476766264012,0.4519352895414464,0.12275694487525535,0.04844480164894299,0.2622146701558161,0.9,0.8,0.7000000000000001,0.5,0.4,1.0,0.6,0.2,0.1,0.30000000000000004,1.0,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.20826265019041842,0.42430178595766826,0.3140818525514177,0.3194816163984088,0.4042619590656924,0.36572987946050883,0.30827601022913625,0.3317736056488298,0.2578887226034139,0.37902833926848833,2.8888299051070243,4.336443346142479,4.95521662780835,3.989416220172364,4.73385080857944,4.1133884076010485,2.284118077921286,3.9157477112273424,3.276417957573769,2.817875596959246,1.8932560472396172,0.16528578447228867,1,1
36,10,1,3,0.1377847095861866,0.5865144778605045,0.1397858317956467,0.5585721602089896,0.5129593139302832,0.8726429099192161,0.17656360356904585,0.5353374701834456,0.05195209325712538,0.16183163689591873,0.5,0.9,0.4,0.8,0.7000000000000001,1.0,0.30000000000000004,0.6,0.1,0.2,0.5,1.0,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.2176338003492326,0.4667558774831582,0.30404232973147777,0.36195165494937387,0.3400511520671858,0.46904611155435905,0.2525193022460735,0.42773203716403096,0.43272861462955653,0.47462273165516156,2.8622029564420908,3.9525442879360404,2.0650948055240383,2.3137415984910947,3.290105105230645,3.7014499724637107,3.228542978538065,3.331112827913734,4.141926620239268,3.3372920028306354,1.117418630093899,0.7449855843323885,1,1
37,10,1,3,0.4173003304557239,0.36381016100557106,0.30231586835861485,0.26835282405713146,0.37465656745545917,0.7168286858398205,0.27873187167144975,0.07999542067841159,0.18455284921913587,0.08111184652907988,1.0,0.8,0.7000000000000001,0.5,0.6,0.9,0.4,0.2,0.30000000000000004,0.1,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.21471247283544204,0.20322412688249472,0.25645859763945,0.317846956152518,0.42162049998928536,0.37625966203015504,0.23778516167095565,0.3479609300042972,0.3244982020992184,0.2148938517871808,4.456773959521062,3.7401426976868075,3.263629892591003,4.823877919676576,3.6232462553628766,3.337650432471817,4.517162860054762,3.732122058281333,4.872315670743638,2.2512814860847423,1.762561690111837,0.629367338299922,1,1
38,10,1,3,0.2637048970590432,0.19545356689197513,0.17595432264861516,0.3635904919898738,0.5638003682164494,0.17033711243578598,0.0902608885597978,0.7928116698330957,0.7170546129323877,0.06072111446135713,1.0,0.6,0.4,0.5,0.7000000000000001,0.30000000000000004,0.2,0.9,0.8,0.1,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.3247815227963322,0.35060564309968956,0.34062597393394156,0.2859113046781574,0.25274972897443787,0.47402280757799803,0.2912426271244695,0.32670127892778056,0.27927923712951586,0.3754193304109546,4.94084898177169,4.91335813487962,2.838917414878507,4.562593689860794,3.846134150853051,3.6803062803522106,4.503519999910571,2.930841960831132,3.538403245063161,3.897818875309662,1.775171993704992,0.44051946889986904,1,1
39,10,1,3,0.31419018935601284,0.303055827530244,0.5977396337088825,0.14792505026708702,0.3994534498339379,0.3628904755577259,0.6061254604220321,0.2128040108964109,0.1631679218829916,0.06351381744458276,1.0,0.8,0.9,0.4,0.6,0.5,0.7000000000000001,0.30000000000000004,0.2,0.1,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.32532127887706885,0.269629713713197,0.46862074162223766,0.31126439555274665,0.3405595695367194,0.2953702725252506,0.412764185911614,0.29674856222096935,0.2973844327138192,0.4071342572452127,3.925007539819789,4.803090341127399,2.7894125061604376,2.0081288126521173,2.2170186379374153,4.291377802637822,2.702679412718965,2.4946701643647966,3.8895446913852645,3.073502289665642,1.9965109936703782,0.6704670579611979,1,1
40,10,1,3,0.24721954958468273,0.46957337709086205,0.43817430160980964,0.2553634880652292,0.68612533130012,0.23134756124122474,0.223142913612058,0.21542264441137393,0.17710089061083098,0.08097240570139685,0.7000000000000001,0.9,0.8,0.6,1.0,0.5,0.4,0.30000000000000004,0.2,0.1,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.3933497001363807,0.3511877552432928,0.30181380340988595,0.2126139250690353,0.4484836260044007,0.3965478127537568,0.38250693349170906,0.42931685869060177,0.33712524759680085,0.28395458489401026,3.56520580396215,4.10480901974553,3.0777522917352864,4.198444151187777,4.746943521450563,2.030416568835448,3.417404890570989,2.1455475823329957,4.960107023913631,4.046948363614602,1.3583330922927503,0.9038747151465603,1,1
41,10,1,3,0.2580235954963559,0.11015574972088804,0.7393193203503168,0.10570273360274268,0.5423186652831808,0.44315345286723723,0.7449314419369546,0.07822576341035663,0.3964172267435589,0.034328553394035566,0.8,0.4,1.0,0.30000000000000004,0.7000000000000001,0.6,0.9,0.2,0.5,0.1,0.5,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.47463068851452583,0.24440978168053237,0.29111853052276637,0.34970595542951094,0.30528548533823696,0.2740476947921854,0.42134293594559924,0.2358688049988028,0.45681444245423425,0.35815984839611903,2.968673950527073,2.0707633672176535,3.6223012925063944,2.022175521206397,2.27812050552686,3.892935375724282,3.9586182210114136,2.5968660525710554,2.653234383471726,3.156522640624591,1.2140273278076572,0.26937598208659147,1,1
42,10,1,3,0.21288908308194343,0.15513200802815708,0.6435437407362616,0.5515074242845736,0.3482123859184012,0.6802191243992239,0.30224023920307214,0.14145569090938245,0.06076476017472581,0.2655697652262171,0.7000000000000001,0.6,1.0,0.9,0.5,0.8,0.4,0.2,0.1,0.30000000000000004,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.32063395731164573,0.22590921574305423,0.2070833581008717,0.39766066931889676,0.2708197355624156,0.31594370413050366,0.3976637817314552,0.24559824764592592,0.33433943848946324,0.2706563570512505,4.383108439169007,4.123240107569275,3.7321324041720585,4.124686947633296,2.8894479512631683,4.759384471951465,3.5575501753077337,4.12366182049009,2.8539431450414345,4.962455722635481,1.918078103288717,0.7020304512255451,1,1
43,10,1,3,0.5060801562425077,0.28372749837493905,0.15020934213887405,0.7398861648255817,0.6403545915393246,0.05417865533111299,0.3717777696036122,0.19612632398951724,0.6014785327037678,0.03191007938020826,1.0,0.6,0.4,0.9,0.8,0.2,0.5,0.30000000000000004,0.7000000000000001,0.1,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.29570990557507376,0.49359014814147056,0.2038809212174996,0.40996474626970736,0.47013070992584743,0.3701270088310551,0.4276648460198904,0.24034550697757212,0.4389919056172612,0.30668073560661685,2.103040781237224,2.8732844412842153,3.513188384962156,2.6739238277239497,4.033914244203745,2.8602370914426403,4.543876986613965,3.807951472413518,4.01431007235194,4.1898185122935985,1.891634366039188,0.5654501117325007,1,1
44,10,1,3,0.26265643421109375,0.268042114885802,0.15058248249748127,0.7168034382714181,0.35496073623668506,0.1599040460313343,0.8816646719707871,0.09213446302631856,0.5994669357600391,0.04773935944140359,0.8,0.6,0.4,0.9,0.5,0.30000000000000004,1.0,0.2,0.7000000000000001,0.1,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.424156706910911,0.35574968537352714,0.3209084547081121,0.3609693912505174,0.22342208820472692,0.3454459021024154,0.48694482842723097,0.2409075928709577,0.40368540595289676,0.393143006938672,2.159232892213345,4.9444774399562,3.5921919767011135,3.9770636088369153,2.623985250077009,4.156770333878602,4.480586610210297,4.8441175982651865,4.64454621059893,4.598401562096436,1.0149103348818618,0.909778721299743,1,1
45,10,1,3,0.3716471180719042,0.5313369017419624,0.36921430316616977,0.23905354774978582,0.5396097326277,0.36952979057281665,0.17866759833055668,0.037345496697362895,0.2606223577229158,0.17565960053796212,0.9,1.0,0.7000000000000001,0.5,0.8,0.6,0.4,0.1,0.30000000000000004,0.2,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.20910145126390026,0.3483605640256083,0.47041114352526986,0.40011080478038785,0.4559784042085796,0.3693292470371605,0.3050806498638269,0.42507189499238374,0.3526815209776494,0.3413181913773854,3.2650821320864782,4.805232457303488,4.391149592018716,4.310878495579779,3.4972707595337917,2.3404112746176273,4.68837686914441,2.4083478094534874,3.065657118824162,3.1512855617256625,1.7020628312744308,0.5413921792744706,1,1
46,10,1,3,0.4064745092384314,0.24741577395393377,0.40557309157222526,0.2326334308993359,0.3733500616442285,0.08373637218548755,0.2265695905467683,0.806155592517465,0.04147998424093949,0.16635062667633563,1.0,0.8,0.7000000000000001,0.5,0.6,0.30000000000000004,0.4,0.9,0.1,0.2,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.24754898418421561,0.2971609349265113,0.4959229991974138,0.20293384706414475,0.4617531510335088,0.364012625865726,0.3034755238996193,0.31214224170140153,0.44909185551155195,0.21491930142324442,4.200539137229086,3.166222130565601,2.298311164313581,3.0497538004920965,4.830636951348415,4.716332815052821,4.5564955600398225,2.137977002086287,2.7762872771432763,4.180213393298875,1.8446534671042278,0.7948131859191939,1,1
47,10,1,3,0.3195579092287262,0.2958912096365163,0.23049346357339917,0.31757609026072225,0.22155031814389248,0.7257364006450261,0.16550551384611303,0.30517689522727864,0.045348848657311626,0.17058907637800394,0.9,0.8,0.7000000000000001,0.6,0.5,1.0,0.30000000000000004,0.4,0.1,0.2,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.29779699696834305,0.43416183939367947,0.37888869336324404,0.4879389830717419,0.20562607834728247,0.306645261056783,0.36993296558946415,0.48717079224635007,0.3762347068233449,0.43340802715091786,3.5494936434430757,4.532814680139199,2.1791845812158317,3.3444251568391707,3.429276720324321,4.692831830985288,2.657936795476709,2.8588235721419855,3.45123338888666,2.1450237137237815,1.7820326085451166,0.21719470767644022,1,1
48,10,1,3,0.4997226926912093,0.3052198246112459,0.596431568851793,0.2089139628786837,0.14668058102530102,0.5711269282318236,0.3830260173645768,0.15179658334715446,0.05782336490559359,0.060588201465877733,1.0,0.7000000000000001,0.9,0.5,0.4,0.8,0.6,0.30000000000000004,0.2,0.1,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.2962813750277755,0.3869824525768172,0.306748378389226,0.2851064851492683,0.2161577183827522,0.2739970789499728,0.24674661166795675,0.22607995098887,0.41539724735975636,0.2593694453210983,4.526380424324103,2.5850849705254584,4.018001387920448,3.311989018369043,2.316821858438903,4.62449594668707,4.263261347624042,4.788145524442289,2.5490841292959168,3.315195948456384,1.4083049205814708,0.15212192701396424,1,1
49,10,1,3,0.21406036772635695,0.4689317959768241,0.30293734105168646,0.687264175331241,0.08757461887661619,0.4249181876986796,0.2825619845414332,0.4103874901824829,0.051186303483099986,0.15848330357003287,0.8,0.9,0.7000000000000001,1.0,0.30000000000000004,0.6,0.4,0.5,0.1,0.2,0.5,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.4704914324387351,0.23616794163211405,0.4062519824305147,0.27024249568999015,0.26624245255311463,0.3511215277525651,0.4908015007467594,0.43339869144959897,0.32480100704732584,0.42858373458648413,3.599436474667874,4.244101228171216,3.6486383622299314,3.0170934481699367,3.1655527495727656,4.711272931822824,2.4195568314041385,4.263748722254752,3.8372718618889716,3.0010852001874406,1.092503303050457,0.43407727613224334,1,1
50,10,1,3,0.36880639511593727,0.17705398232079594,0.3217144286591665,0.5283813673835196,0.7002978507443947,0.33871448035416607,0.26969786941156343,0.1272302912370511,0.2651135880339796,0.08716407928488717,1.0,0.7000000000000001,0.6,0.8,0.9,0.5,0.4,0.2,0.30000000000000004,0.1,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.2845170359396594,0.4030534202302981,0.4512649763543033,0.26162153540737537,0.4360748791392723,0.32556000606308366,0.2509996607761266,0.20609871351817857,0.29764731062337263,0.3787988055601673,4.330021281009383,4.210202389453491,2.6737547210227226,4.222630371020333,2.011816624043215,2.133765139533561,3.237744613344053,4.733354844318199,2.8060691922676972,2.3883067841428325,1.1707599930503005,0.9622088234997439,1,1
51,10,1,3,0.21566159848408406,0.7253489889532321,0.47414418393131164,0.6745027243164957,0.6336927616820776,0.24388816009333958,0.05236099673444716,0.4795180918029906,0.22804374160273963,0.039825438665562374,0.5,1.0,0.7000000000000001,0.9,0.8,0.4,0.2,0.6,0.30000000000000004,0.1,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.40056745894115764,0.26300670827865136,0.42112720300166095,0.35926676507261945,0.49352243365645615,0.20264067947705605,0.4630035540497515,0.39032511652973967,0.24752937280117637,0.297162482470677,4.082679770867829,2.667261824361147,2.8893325578778013,3.765928091965472,3.1233706508205277,4.3507713677341275,4.11636604140527,2.4878617173695883,3.0325423857087808,4.23701310309661,1.3647859324644562,0.5975797601477185,1,1
52,10,1,3,0.23702164413561888,0.32516076684063755,0.6691677158986268,0.4511224179476,0.4913229226477225,0.19565509977309262,0.39946680288415803,0.1370911944492654,0.3472693086026281,0.07843594063775601,0.9,0.8,1.0,0.7000000000000001,0.6,0.30000000000000004,0.5,0.2,0.4,0.1,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.4807213298135926,0.315646035669239,0.46536480231398375,0.4874384993452593,0.26891977164556996,0.21017682794465917,0.399379103744584,0.47630781758728336,0.29017075362268674,0.32037067023931304,2.2859402821897588,2.6433014414828664,3.9576044363599108,4.380668810842161,3.374065616121109,2.000622406447818,2.2951190786896616,4.653178225959206,4.765093703271715,2.434731494168393,1.4815201849817567,0.4697146047405415,1,1
53,10,1,3,0.3123290878288878,0.28656549579912766,0.2089810368258994,0.6845252100297723,0.8159150282099336,0.26679068628898084,0.19182339127168477,0.4023280729285383,0.04154404736431572,0.17864775029061303,0.8,0.7000000000000001,0.6,0.9,1.0,0.4,0.30000000000000004,0.5,0.1,0.2,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.4376267921473923,0.4008452307333799,0.4689176922111277,0.3752470220126395,0.26228900456605564,0.38195335226218063,0.2512168558894861,0.36039743160227106,0.3628047123126722,0.25685169629567245,4.502226978028056,4.482619646597657,3.4566782728877348,2.8589565192600306,4.8508358306113415,3.7056425109702644,4.135676367643601,4.360589762735093,3.3076518520220874,3.5414528143636894,1.2445736209142324,0.4812045121519747,1,1
54,10,1,3,0.4715290364846944,0.21573979709080254,0.3312580514366901,0.20874972743409784,0.8290722830432032,0.651235905566796,0.3605637654877114,0.19103358929615818,0.038376249946194686,0.14770556077470928,0.9,0.6,0.7000000000000001,0.4,1.0,0.8,0.5,0.30000000000000004,0.1,0.2,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5,0.3793724632745622,0.2691210424505475,0.32263739244444933,0.4306560842116255,0.44131674748599325,0.40091039736219014,0.47376703185774677,0.23238314426737433,0.23038417257002072,0.28631895382230776,3.7933175553354848,3.1549285212468035,3.914877964204159,2.026355045180092,2.560384004971361,2.725049276013566,2.176961324764808,2.244985412480164,2.0111587530434494,4.826756875384934,1.393021995813486,0.10876358368258612,1,1
55,10,1,3,0.26840028450186715,0.24878303652699818,0.28707016199289836,0.6073640631599146,0.15110872904082429,0.31551015987447495,0.19284523965397937,0.1453618832751093,0.036366669157271325,0.1448688493455461,0.9,0.8,0.7000000000000001,1.0,0.5,0.6,0.4,0.30000000000000004,0.1,0.2,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,0.49606090250514623,0.46854089367814233,0.4905294157568909,0.23057238680922817,0.3305262743401869,0.274553354278734,0.4893078701336415,0.4896260033259426,0.4523942645456263,0.4373829434037628,4.588988998802085,4.463209049196125,4.014404226287681,4.428547264358306,3.977375906144756,4.94218826010408,4.219636043518295,2.4077808181837272,4.511561257823459,4.279630434678162,1.8966133041619637,0.11847819436357689,1,1
56,10,1,3,0.2112813419813246,0.34764992778260684,0.6503096559281712,0.1174615878903561,0.26652488211525455,0.07482125130448422,0.8835331645063751,0.4994078418403467,0.4043914308564497,0.06463150717306836,0.7000000000000001,0.8,0.9,0.30000000000000004,0.4,0.2,1.0,0.6,0.5,0.1,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.2650676127543095,0.36824647637208086,0.42004482048784575,0.3089287336575973,0.34575176877468217,0.3618003047771641,0.38823524151045163,0.2701126721088998,0.3308314335460585,0.39507330155087256,3.057905742275285,4.026621241036675,4.733366075622813,3.7107632397485215,4.468450277358858,2.7037875715739386,2.762167509332916,2.59929986333395,2.4233321635684604,2.074034616385211,1.808355096153319,0.9466080497029015,1,1
57,10,1,3,0.5339938468907816,0.23449801910203794,0.17187422118283818,0.5998318477012842,0.8395895483861835,0.4745941742207458,0.5967678778790456,0.2278485719584834,0.029397114478562483,0.15070737000054693,0.9,0.5,0.4,0.8,1.0,0.6,0.7000000000000001,0.30000000000000004,0.1,0.2,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.3044162103100765,0.25405887890671913,0.28286845022636353,0.26130797323698085,0.38326497552946054,0.26849431623569664,0.405042134540191,0.29118913886994846,0.33403411203217026,0.27719021145183165,3.7399224780042912,4.56989504161136,3.320082276066626,3.231966404805202,4.276400926552498,3.5616722969373944,4.214584576977817,3.1225411842635022,2.737823118063265,3.9886878923167917,1.6475825759767513,0.5424105037510721,1,1
58,10,1,3,0.34160919063336903,0.3584933967011297,0.20439313574808432,0.22484850512880372,0.5154542989597668,0.740604882149502,0.18490949903664744,0.08544834846484635,0.28609389114836964,0.075738433563073,1.0,0.8,0.6,0.5,0.7000000000000001,0.9,0.30000000000000004,0.2,0.4,0.1,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.36855934567329973,0.47117747852020486,0.4150112984325421,0.4096646483829854,0.29071829001559146,0.39083292620247323,0.3151746588387672,0.31200052496132125,0.4256515379936005,0.37654771983678403,4.214503264941596,3.9189650733639247,4.957176554162382,3.4671433472242663,4.432703084314254,3.4439804650330412,4.050198153278432,3.506761412035396,2.903317146616118,3.8211522074186623,1.436698822315527,0.5320898386407038,1,1
59,10,1,3,0.25611918569522396,0.30361864021677165,0.5056664570409205,0.17608588721846863,0.08994352434622233,0.42491271701287764,0.08706412712961904,0.7138831968453423,0.32374099930937683,0.06147749806969095,1.0,0.7000000000000001,0.9,0.5,0.30000000000000004,0.6,0.2,0.8,0.4,0.1,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.38097160842689026,0.20065108373535945,0.3703732479772484,0.235028050003535,0.4054073032627853,0.2709915899621866,0.3577675793475268,0.40894511805833444,0.44963543847264636,0.4838785002983305,3.6980474492950797,4.729868945760867,2.92752319700668,3.6954620713979276,3.3604646895585124,3.3713758191500185,2.123377493884263,4.310477637187558,4.167278399345411,4.647057031249869,1.1134921521620957,0.6456616595643483,1,1
60,10,1,3,0.3828912525533257,0.31831109032348287,0.5208164087600679,0.28773644787224273,0.505095560276102,0.22420533130766462,0.8358758631927223,0.22552476016219497,0.13723764745872422,0.0389842996670469,0.9,0.6,0.8,0.5,0.7000000000000001,0.4,1.0,0.30000000000000004,0.2,0.1,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.5,0.3168569320063299,0.27139672836910606,0.41715218669906895,0.48995690330498987,0.40050299384978305,0.4551667369253087,0.4571760070575815,0.37949334983050653,0.2554458920705629,0.37366128500608964,2.5503310329727205,4.202563328504277,3.63497008959176,3.4521171214123783,4.731174514801485,4.666123396519287,4.562634683793645,4.816563405618927,2.3936264306259756,4.927942363064846,1.4053677253723846,0.5805999638558047,1,1
61,10,1,3,0.24869981597560564,0.3859148839168447,0.33999323026815204,0.6702856545206137,0.17095452154826543,0.3781731145335679,0.08356794819954272,0.391881674865949,0.03625530741953699,0.24498969486416644,0.9,0.8,0.7000000000000001,1.0,0.4,0.6,0.2,0.5,0.1,0.30000000000000004,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.35387923868208004,0.45457410458508263,0.3110601237688301,0.43382975759222986,0.2864983488625205,0.2492882394477911,0.43466783920438,0.2534927253574658,0.49003958589957486,0.4954662480689497,3.352476125559164,4.075758781145813,4.163564277295404,3.809482600144332,3.9838475408230862,2.6073251359424745,2.238399566326025,4.183193674597178,4.740357291434763,4.745214951802092,1.7088551931814937,0.3823513395882211,1,1
62,10,1,3,0.2536439876247699,0.5423660866777689,0.3330203646895455,0.15674906969664087,0.13246401839797117,0.11215937418765581,0.4683167008640578,0.6716288527664576,0.10274697551102419,0.08312849211599403,0.9,1.0,0.7000000000000001,0.5,0.4,0.30000000000000004,0.6,0.8,0.2,0.1,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.2674427409966819,0.45654958469618895,0.39153301481868774,0.3676295498169013,0.25547652346946165,0.3840358993211799,0.2705657249236161,0.44108045568556253,0.3184248642614409,0.25474029490750294,2.0811091659511396,2.476938876592771,3.8493126295642535,3.968437465778271,4.23076554123015,4.8478124026125915,3.685762461656591,4.6986928862987245,2.7893500798204114,2.6578914638441207,1.7832944790981928,0.4251752314635241,1,1
63,10,1,3,0.2975578669366449,0.5134520214036616,0.2258587441542097,0.38455854593828803,0.23364275198394752,0.5723471991490172,0.22326528397347048,0.1047560609134734,0.02605194056722146,0.2385890796137381,1.0,0.9,0.6,0.7000000000000001,0.5,0.8,0.4,0.2,0.1,0.30000000000000004,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.5,0.26661984601807415,0.4278887003865679,0.46320583266824833,0.4590481504465425,0.4275118045807611,0.36656405883746845,0.3029968816094626,0.446396511007945,0.24118336369922272,0.29482479624783714,4.403133738394063,3.570689289779307,4.465176287696356,3.640560679689332,4.267485547856814,2.671444872820562,3.287240125483128,4.966706098568191,3.600923536581987,3.9036241505012526,1.824860316212876,0.9177963091462042,1,1
64,10,1,3,0.21905460210396355,0.4495866220513782,0.1856275840361769,0.664608359860146,0.2932699287237335,0.23073645205838994,0.6782096736446757,0.23847801369345273,0.04638391718394608,0.15146502962123656,0.7000000000000001,0.9,0.6,1.0,0.5,0.4,0.8,0.30000000000000004,0.1,0.2,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.3589090551856155,0.24285536878171093,0.39087597994181467,0.42216138198549347,0.24404101501989206,0.4548163370147357,0.3937106257831063,0.22036351858128503,0.2571169875342304,0.4159236873259379,2.736118687722752,2.0084064484945707,2.3368765392755284,2.622185830100171,2.513458192399437,4.487864707580936,4.639150272482757,2.161121861528243,4.030456804408663,3.3511263929910395,1.0624623999790668,0.7075460334510543,1,1
65,10,1,3,0.271092849772653,0.3127799365687626,0.39845919540573427,0.30183863564482044,0.11218233833088326,0.13705820221637185,0.4492741763391806,0.0622295485049367,0.4338952159926487,0.037889983808492844,1.0,0.9,0.8,0.7000000000000001,0.4,0.30000000000000004,0.6,0.2,0.5,0.1,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.21234287420275402,0.45333674060469437,0.3592741294386835,0.42445716881969675,0.4948063693277584,0.2755545692861028,0.34984763899332383,0.4107065910241229,0.4694301013243325,0.24854173253644138,4.6964272553069355,2.371783194873495,3.0086657007837236,3.565275514037885,3.3326773318226905,4.24014120594638,3.735551708296028,4.265176220804122,4.3512945627754,4.046689555293597,1.3424870980835846,0.7286148334805298,1,1
66,10,1,3,0.31851394196575455,0.18740018746812237,0.2834317706053441,0.17041583333652652,0.14701932468943327,0.08544032507309503,0.7001201484390664,0.8093961924569382,0.03342978914797362,0.4439076837564272,1.0,0.7000000000000001,0.6,0.4,0.30000000000000004,0.2,0.8,0.9,0.1,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.28811515365031237,0.33127446459490373,0.44902194485469615,0.2720915399144453,0.20427490661111025,0.38575474791630116,0.3040556169327874,0.2436428839232856,0.2891521599908393,0.24297659612972083,2.138184373600575,2.687348859675249,4.73896784878007,3.737769888387504,2.2245876365139114,4.515213264004295,4.633684001374669,4.319827680245866,2.783346917063375,2.8051246495964546,1.9344504902016153,0.23522002036105832,1,1
67,10,1,3,0.2148041060896556,0.19807299317379257,0.3137445544294144,0.16335511970993877,0.5906624929795851,0.10499059522743803,0.8511549943970516,0.07038158528280741,0.28704944624006246,0.08741711257515213,0.8,0.6,0.7000000000000001,0.5,0.9,0.30000000000000004,1.0,0.2,0.4,0.1,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5,0.3082407161207664,0.3381447211978894,0.2167213189719932,0.3564656275048451,0.3919516201532852,0.4291606415616477,0.4848567412264575,0.2671206417256355,0.2640685949999497,0.38262616045832704,2.4021957155503477,2.795403249289078,3.23216855972735,3.7648060165541914,4.00999031478594,4.450363892285639,4.77099372365039,3.557121137276414,2.8097832210068314,3.0196624293513192,1.5069359590660079,0.5843238111909225,1,1
68,10,1,3,0.6736648702710689,0.3767582099651627,0.6342934472994981,0.5383648767317736,0.36865237061328043,0.10702714224708304,0.22024385838293226,0.32417021153167047,0.08449170892912072,0.061759275285801656,1.0,0.7000000000000001,0.9,0.8,0.6,0.30000000000000004,0.4,0.5,0.2,0.1,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.2629671101946538,0.35031371211471196,0.4482509915353745,0.35329541073716986,0.36387945784963127,0.49107679876219684,0.2190689921751759,0.4281336472405374,0.2171325670088182,0.46873913543762835,3.617571841375562,4.200602449280121,2.1235179240588344,4.842088846808764,4.2803758232792894,4.498364413682516,3.53315324022256,4.4686681917115445,4.264945976093957,3.45584141178122,1.6393890998488805,0.49184934288242976,1,1
69,10,1,3,0.3780239484393625,0.2777642415920816,0.3931044768039031,0.15595354126067418,0.6329689751367485,0.3383412393107426,0.24455656707862228,0.21332921568066968,0.15344284710788195,0.058971748895994706,1.0,0.7000000000000001,0.8,0.5,0.9,0.6,0.4,0.30000000000000004,0.2,0.1,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.5,0.2622542232373825,0.29067077226274635,0.4182832020790246,0.2679292080829344,0.48147378203992514,0.3596216594652343,0.4395238425418649,0.46634734069269035,0.354453322763978,0.4367051248177072,3.425891359866288,3.6660683574803503,4.212170246199291,4.705585156139578,3.2829927416398927,3.416970862446324,3.701000728547057,2.9038595674570784,2.637257333440507,2.6974258515754563,1.3311847609581087,0.21953502730694824,1,1
