Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta4.P6,theta4.P7,theta4.P8,theta4.P9,theta4.P10,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,theta5.P6,theta5.P7,theta5.P8,theta5.P9,theta5.P10,beta_0,beta_p,beta_theta1,beta_theta2,beta_theta3,beta_theta4,beta_theta5
31,10,5,3,0.23322530464816404,0.1984355424705212,0.24436577664718517,0.6121970143851013,0.34667075758574656,0.8854792080405189,0.2897529361882817,0.2053379723618157,0.035258047357564576,0.13788332102276787,0.9,0.7000000000000001,0.6,0.8,0.5,1.0,0.4,0.30000000000000004,0.1,0.2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.24389594931479988,-3.413368767401177,0.4166479845065526,0.19521624494993436,0.42943315915480557,0.34037301327595343,0.3248786230008146
32,10,5,3,0.4510363630083366,0.24421010695291356,0.44497319013351827,0.4341622573801213,0.18377630297541897,0.40765031020956793,0.06340054662053224,0.4187879582812324,0.22704737610343398,0.08780790904015762,1.0,0.7000000000000001,0.9,0.8,0.4,0.6,0.2,0.5,0.30000000000000004,0.1,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.5,0.7029260331747766,-4.54986928179178,0.1005397225261253,-0.01390403262237918,0.08643853888153438,0.14021180641754943,-0.07703844294985299
33,10,5,3,0.4023306813773785,0.2543438128843998,0.40265184143808147,0.24501637732287646,0.36037181004968416,0.16124016883785575,0.07598018468971929,0.5827690851160601,0.3533058531356888,0.07939249026598616,1.0,0.8,0.9,0.5,0.6,0.30000000000000004,0.2,0.7000000000000001,0.4,0.1,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.5,0.0,1.0,0.6381087653482729,-4.46174169476084,0.483867287740569,0.47906220493336954,0.39085403445938877,0.617471579330903,0.4769066641208707
34,10,5,3,0.3032156915350267,0.2185192523975923,0.11479934796796787,0.6828013371021059,0.7982514651020796,0.11043529143807027,0.5367647061287971,0.35270459519542163,0.09888177181113234,0.04472069859200243,0.8,0.6,0.4,0.9,1.0,0.30000000000000004,0.7000000000000001,0.5,0.2,0.1,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.37860603360467654,-5.122413365404223,1.124205891158564,0.9558421807302763,0.8414739780549566,0.7952474293914629,1.0923764350776017
35,10,5,3,0.34163227874489976,0.3817949523174944,0.29456665918585045,0.1650365455935699,0.294413087445964,0.10333641194144105,0.3189071520570498,0.18261956975575047,0.13410389842385972,0.08562246437647397,1.0,0.9,0.8,0.6,0.7000000000000001,0.4,0.5,0.30000000000000004,0.2,0.1,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,0.0,0.647673482205444,-4.446061864272042,0.1392550296763937,0.25133559517945187,-0.03171917967297265,-0.14482110635170659,0.1507905195296823
36,10,5,3,0.3220502591560054,0.32512924257406844,0.4687649881424913,0.48714426953703166,0.40251424935114416,0.1171889365092279,0.39818491264414163,0.130240430982579,0.05065706787947949,0.35850388126244687,1.0,0.8,0.9,0.7000000000000001,0.6,0.30000000000000004,0.5,0.2,0.1,0.4,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.3635784820366017,-4.270410241407801,0.6748997990133331,0.9500593944434403,0.66814989945121,0.8111430912045179,0.8038826659441094
37,10,5,3,0.22022693181496455,0.407944052080615,0.15020319273926547,0.2639441541545662,0.39955348508150507,0.2691159634683751,0.8829560950726958,0.2364611191978865,0.04379916634502823,0.17537220391513814,0.8,0.9,0.5,0.6,0.7000000000000001,0.4,1.0,0.30000000000000004,0.1,0.2,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.4910173031940706,-5.171648392439792,0.34375427163644984,0.5270463161564444,0.25742312768944997,0.2801125799446708,0.3130331506305561
38,10,5,3,0.41700545317437565,0.26375528678308846,0.14120045901955913,0.17108282394955535,0.06959827565508445,0.5011315166425909,0.8048244260673107,0.6248730603951703,0.22720492260342953,0.048001684375351926,1.0,0.8,0.5,0.4,0.2,0.6,0.9,0.7000000000000001,0.30000000000000004,0.1,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.6632542836879768,-5.137148377473311,0.09146946541722302,0.16992879165722133,0.07270426629835534,0.24987312329104558,0.26185176322316417
39,10,5,3,0.6746672336173912,0.5874050694179996,0.3494585773603037,0.8663142835851668,0.169192667980658,0.2822062344658501,0.5991269174211463,0.5132604867760423,0.14644522284558917,0.04969344624030129,0.9,0.8,0.5,1.0,0.30000000000000004,0.4,0.7000000000000001,0.6,0.2,0.1,0.5,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.4159049847310727,-4.472289655763941,0.8521715193143378,0.8794540266020109,0.6809232836952018,0.9899551537160617,0.8229618153054172
40,10,5,3,0.26933412290913683,0.4247137656525646,0.556807963701219,0.17075045426873597,0.159961654095583,0.4234458968851886,0.0906669757980996,0.2437956623700618,0.0327349263483733,0.16096551999096922,0.8,0.9,1.0,0.6,0.5,0.7000000000000001,0.30000000000000004,0.4,0.1,0.2,0.5,0.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.43391405951441153,-4.283660591000037,0.845397728753113,0.8074469439573428,0.6478481882157688,0.9949511563246628,0.7719331449751131
41,10,5,3,0.5273739223049495,0.5613030443954096,0.373061659900625,0.30307941460392007,0.5057551185699369,0.7354573702678538,0.1936010026588415,0.11629633661506832,0.03186017243354328,0.3447344250241817,1.0,0.8,0.6,0.5,0.7000000000000001,0.9,0.30000000000000004,0.2,0.1,0.4,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.5,0.5,0.4931403751913361,-4.49761918088298,0.1523351774479811,0.13152832375621784,0.3316291919934857,0.21720593284539652,-0.04063962172178399
42,10,5,3,0.2856778622948436,0.3901157196012359,0.22315557529291702,0.38326989652937365,0.08807301906862447,0.30287812517714946,0.45798661966100773,0.2962577208745519,0.10002524118889661,0.042522243590440933,0.9,1.0,0.7000000000000001,0.8,0.30000000000000004,0.5,0.6,0.4,0.2,0.1,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.4453291864240667,-4.723896636390351,0.7937951359771624,0.8007437454572175,0.9548034970034927,0.7968228147475361,0.8385597441302319
43,10,5,3,0.2529325252114708,0.3552342908199464,0.3179789106649293,0.11540697162117947,0.7158070132007228,0.38151156340751347,0.3085424541448305,0.04299916558555214,0.16233003821859748,0.2629240949410221,0.9,0.8,0.7000000000000001,0.4,1.0,0.6,0.5,0.1,0.2,0.30000000000000004,1.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.2190875097343668,-5.444437853421467,0.40629740088650745,0.2514885209651718,0.19269792935659213,0.2803973444106419,0.3927133255979946
44,10,5,3,0.5653273713388385,0.1677831165674275,0.2500842024945081,0.4977690758122039,0.24655088806110526,0.7903784213490955,0.7052328814376444,0.23216941872365876,0.13267677635274625,0.06506319739025838,1.0,0.6,0.5,0.7000000000000001,0.4,0.9,0.8,0.30000000000000004,0.2,0.1,0.5,0.5,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.45362961502811605,-4.670015444497208,0.6163401962654075,0.5772620491443492,0.385488288141112,0.6490076765005369,0.8285695855710182
45,10,5,3,0.15032418402006875,0.25396244420065966,0.6337841017198925,0.7593498273796598,0.17671164177924903,0.6484733149210244,0.05442575121550555,0.22042444594440136,0.42389462967744934,0.03709714993613106,0.6,0.7000000000000001,0.9,1.0,0.4,0.8,0.2,0.30000000000000004,0.5,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.4732794892560725,-4.754428905243636,0.8106532086024107,0.9176677348315526,0.8287775870047872,0.5982612036773365,0.8356384529930969
46,10,5,3,0.34567670213184687,0.26399806311721885,0.4865323753750163,0.16455332509635523,0.44932170423830786,0.3762421581029677,0.7020335379051401,0.22469055434340057,0.02709480373533718,0.14353005989403644,1.0,0.7000000000000001,0.9,0.4,0.6,0.5,0.8,0.30000000000000004,0.1,0.2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,1.0,1.0,0.3654255523412801,-4.225466530494416,0.6644827552870047,0.841503124075729,0.9260124437403021,0.66192162326805,0.7844667558761133
47,10,5,3,0.3874879379389145,0.3176566627557324,0.20035277422450304,0.3051771986815181,0.6163324678009078,0.8797034033947781,0.2947014649531708,0.05165209643188678,0.26611311122462644,0.16724827862037236,0.8,0.7000000000000001,0.5,0.6,0.9,1.0,0.4,0.1,0.30000000000000004,0.2,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.439442216746808,-4.317810274340408,0.3766907711146601,0.44324254465827334,0.2042263296148035,0.15269382475424803,0.4992798863217855
48,10,5,3,0.46954330851506454,0.6003195026392644,0.22030393211440763,0.42303453442472616,0.5671372867982556,0.08112048970855501,0.21325755970256755,0.3986538052295829,0.17468388345687436,0.07716771439646089,0.9,1.0,0.6,0.7000000000000001,0.8,0.30000000000000004,0.4,0.5,0.2,0.1,0.5,0.5,0.5,0.5,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.40814374616747384,-4.076765181562942,0.357705859218402,0.4347443940648421,0.4438219464897547,0.39342643630678076,0.40138315930861324
49,10,5,3,0.3373257908633127,0.2860881179069905,0.27795482433277335,0.11202997115808522,0.6578205645542121,0.40426582543536926,0.14976418567479544,0.06656877308705866,0.3997733461957987,0.07527417457703633,1.0,0.8,0.7000000000000001,0.4,0.9,0.6,0.30000000000000004,0.2,0.5,0.1,0.5,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.40181014788554853,-3.8059102309181636,0.28698788941913905,0.3505674686851813,0.15146777674096348,0.3112300167264351,0.25137050720622034
50,10,5,3,0.2987284737384782,0.5142713177977394,0.32048447298994076,0.3355864686407664,0.27189417874809335,0.1724228198863368,0.16098067902373078,0.06135689940235045,0.29191736764999293,0.07487551557620331,0.9,1.0,0.8,0.7000000000000001,0.6,0.5,0.30000000000000004,0.2,0.4,0.1,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.389709044883252,-4.931495844726273,0.5070628118272699,0.7265090154295497,0.8536552776873191,0.7494262790569028,0.6972018214481478
51,10,5,3,0.29983593241588524,0.2577573146017401,0.5625624531057778,0.2681731541869123,0.19526614610722037,0.13520431857175075,0.25506893997433305,0.17233239667897549,0.048723142750735,0.15025940995034895,0.9,0.8,1.0,0.7000000000000001,0.6,0.5,0.4,0.30000000000000004,0.1,0.2,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.26046693706344975,-4.470163924962615,0.4642703469232084,0.23610220732560877,0.44289158717080956,0.18713912843964361,0.3888595463381178
52,10,5,3,0.2378611165149293,0.5481242602518446,0.26484093805857795,0.4827106638803953,0.7146289872894556,0.07893015194779057,0.2080027240537093,0.3208313440305873,0.0858953527198148,0.03570150773034114,0.7000000000000001,0.9,0.6,0.8,1.0,0.30000000000000004,0.4,0.5,0.2,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.7465046598971232,-5.05878084872465,0.1979388022838395,0.3571865201430999,0.27280732853769063,0.41420783376527687,0.31512605573915475
53,10,5,3,0.3495827716029577,0.4060028985369285,0.3783026605404651,0.6900307024411965,0.11018607896993876,0.0669455626588592,0.4784491354571463,0.2108330282146489,0.036290198758170855,0.43916487267889887,0.9,0.8,0.7000000000000001,1.0,0.4,0.2,0.6,0.30000000000000004,0.1,0.5,1.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.3180721988279339,-4.542825544594977,0.3648732439038089,0.27434371922184186,0.25744720147216654,0.12519808016661782,0.1327549546253549
54,10,5,3,0.26674695074316945,0.33850889375427373,0.39648618672013364,0.3227244030856636,0.25310605716862744,0.5591571077965066,0.248008444048746,0.21900187522095788,0.14823805215786426,0.04950226127551896,1.0,0.9,0.7000000000000001,0.6,0.5,0.8,0.4,0.30000000000000004,0.2,0.1,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.2782598708043453,-4.363159769665621,0.8727484529769683,0.8583530205758013,0.8770143629950743,0.816775195776235,0.6354079202246029
55,10,5,3,0.2775625193746577,0.3810927275445242,0.08398159314227407,0.820734209272758,0.6349664140771054,0.7420436432796841,0.2523675310346098,0.42014154044340085,0.042595838792298404,0.16514313050692375,0.7000000000000001,0.6,0.30000000000000004,1.0,0.8,0.9,0.4,0.5,0.1,0.2,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6147246889574006,-4.197585838411029,0.7313574715006799,0.5529285862592889,0.5039081801575894,0.5633214640735374,0.5620335154313074
56,10,5,3,0.16205793747823266,0.4781074073191463,0.4702479954756913,0.19089403146484935,0.40330933177358647,0.12674544847933267,0.8670603833694913,0.12538355360408046,0.028792046846698394,0.26013555884832523,0.6,0.9,0.8,0.5,0.7000000000000001,0.4,1.0,0.2,0.1,0.30000000000000004,0.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.7212752485154413,-4.325324063066502,0.8945427546190764,1.018023354642181,0.7352594290103869,0.803059492875281,0.7147073437976514
57,10,5,3,0.43588450720698624,0.3422594045494446,0.3335005062332103,0.10544141936402152,0.22525278186826048,0.33671488832969676,0.7117771220945249,0.21751770917032856,0.134470426519946,0.08203751124931938,1.0,0.8,0.7000000000000001,0.4,0.5,0.6,0.9,0.30000000000000004,0.2,0.1,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.4910983140846912,-5.093265431368866,0.46654994406236444,0.4844139384170917,0.3035619093160302,0.5293201261202142,0.31404190357590905
58,10,5,3,0.4164062174522235,0.36425957991946145,0.30275240029082134,0.21546223109038687,0.43480093776670675,0.08446139575668318,0.20968342931588613,0.8647564926389749,0.0889813913136466,0.07159419125608013,0.9,0.8,0.6,0.5,0.7000000000000001,0.30000000000000004,0.4,1.0,0.2,0.1,1.0,0.5,0.5,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.5207846304558238,-4.427221648055316,0.1654763754444344,0.17366162260146764,0.2463040830265644,0.11610312385749115,0.11111146392239303
59,10,5,3,0.32521649377215933,0.2798404780668359,0.3270644188711188,0.23124454342639533,0.5448580024043282,0.14951556720520037,0.7176251376011475,0.21153430030170634,0.12747650414810782,0.048596878410836826,1.0,0.7000000000000001,0.6,0.5,0.8,0.4,0.9,0.30000000000000004,0.2,0.1,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.6641761402957469,-4.134264693275608,0.6469977846693373,0.48679412024942004,0.43342808873310096,0.37571252439949115,0.597227367355961
60,10,5,3,0.22509186603093,0.3264992920604425,0.2531851015773401,0.23339798727340444,0.34476715963054894,0.22955389617022115,0.15608566051005396,0.07511468602787691,0.23414484675405092,0.07484614382214931,0.9,1.0,0.8,0.6,0.7000000000000001,0.5,0.4,0.2,0.30000000000000004,0.1,0.5,0.5,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.6781266749226281,-5.210318490014243,0.9414051171842364,0.8882050081228774,0.9252555034112007,0.8444479925020583,0.9718443037012999
61,10,5,3,0.5727722313783756,0.22138281339020666,0.15044920344297763,0.48238356043983904,0.4025837202951274,0.17201497131024293,0.6734941862973357,0.7777445541447241,0.10018743604332331,0.05660971833075928,1.0,0.5,0.4,0.7000000000000001,0.6,0.30000000000000004,0.8,0.9,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.29250376864540484,-4.061329684835132,0.3648894181106736,0.08637930135616556,0.23601466947752756,0.2762992108298093,0.10337880462913487
62,10,5,3,0.22827288038087934,0.698121209288553,0.30708895919130247,0.4093760738112162,0.1270282300475436,0.2677742513059902,0.6790168541995345,0.2414688306143351,0.16788741540729343,0.07626473728130478,0.9,1.0,0.6,0.7000000000000001,0.4,0.5,0.8,0.30000000000000004,0.2,0.1,0.0,0.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0.25067557201931784,-5.054513420929458,1.0835035263068689,0.9747150509820096,0.9678638571761284,0.8160486535530029,0.9154662730589483
