Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,p.P1,p.P2,p.P3,p.P4,p.P5,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,a.P1,a.P2,a.P3,a.P4,a.P5,b.1,b.2,b.3,b.4,b.5,gamma0,gamma1,gamma2,gamma3,eta0,eta1,eta2,eta3
51,5,3,3,0.28589084647500657,0.6033052539396235,0.2941007742833903,0.10576303552081256,0.04170334138762969,0.775,1.0,0.55,0.325,0.1,0.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.20890961333215555,0.2841527352947014,0.3366311817187849,0.2256773497621186,0.4525231749238644,2.235113147391369,3.982428650050721,3.5843825107257863,4.625454073241437,3.4323008331507374,1.8275269272117969,0.8616303210614701,0.8616303210614701,0.8616303210614701,1,1,1,1
52,5,3,3,0.8835288177327694,0.21409223739412792,0.6862946666311824,0.03520097054894886,0.48920546457315195,1.0,0.325,0.775,0.1,0.55,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.2516428108610648,0.42398343708073205,0.26653023832553124,0.38040946494131367,0.21026576230224284,2.062370434382544,2.1091351178483304,4.8531368142053095,3.1771407076670064,4.383390446554328,1.524571225669912,0.3880775023047134,0.3880775023047134,0.3880775023047134,1,1,1,1
53,5,3,3,0.4657635203583632,0.19557475551701264,0.4635337647875058,0.19162953404129238,0.03022198953577626,1.0,0.55,0.775,0.325,0.1,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.38090740981718707,0.2652686470033848,0.4090674872353305,0.48133117340102133,0.20469461510331016,3.6033607879130543,3.0434136358904045,2.6360846608388036,3.561302701217002,2.506235808508452,1.9603136429930008,0.9087769835070288,0.9087769835070288,0.9087769835070288,1,1,1,1
54,5,3,3,0.22585236913711737,0.7621922720475489,0.18649606752478645,0.678703028479313,0.026076454959579304,0.55,1.0,0.325,0.775,0.1,0.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.3752599050594345,0.2130054536964384,0.45370296251045394,0.45836293965346836,0.49774052515201317,2.909624284173325,3.5592929244389264,2.854191973144871,3.9094574822328436,3.2466792029974125,1.4877147070381986,0.7418533042623486,0.7418533042623486,0.7418533042623486,1,1,1,1
55,5,3,3,0.5920953700773742,0.538511468676442,0.38269331045887367,0.19419462704422766,0.03805740058225382,1.0,0.775,0.55,0.325,0.1,1.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.4065347678069168,0.27316743781616326,0.2946172203599931,0.38616125959965303,0.23183942933373575,4.6645232052207195,4.581842048179117,3.9806728787031083,2.0807581031083195,4.846106344016007,1.077512415904307,0.30692592437175903,0.30692592437175903,0.30692592437175903,1,1,1,1
56,5,3,3,0.2665563575122917,0.2861636587271198,0.739819604309337,0.04690853307708769,0.27974219772879194,0.775,0.55,1.0,0.1,0.325,1.0,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.4393997870462678,0.24831491533446973,0.22388935449877873,0.4989178217027463,0.3444518015253726,2.397261764287549,2.6141048928883435,2.257817238593832,2.585170273411823,3.306942106962484,1.2898986126019467,0.48922842510246545,0.48922842510246545,0.48922842510246545,1,1,1,1
57,5,3,3,0.20916878615706036,0.5863643134743337,0.11713940358822397,0.4476387158694568,0.056375258025805786,0.775,1.0,0.325,0.55,0.1,0.5,0.5,0.5,0.0,0.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.3565126212940363,0.34487211336409507,0.31559005989256894,0.3461164169908443,0.34024774265558133,2.9574129543697434,3.587646548115961,4.012199035856739,4.14685187940324,2.5069092250681058,1.4501307742513054,0.5363364758148865,0.5363364758148865,0.5363364758148865,1,1,1,1
58,5,3,3,0.6950606576565401,0.5366622445437889,0.23488014022628292,0.47723298086389365,0.05290778005502881,1.0,0.775,0.325,0.55,0.1,1.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.2862668525157312,0.3278004960202232,0.46937618827560723,0.4863707548832817,0.31822699416409034,3.7472687155337923,2.4766840391529885,4.77012058973289,3.439610481752032,4.40870365596924,1.1295676629141993,0.1156422528118692,0.1156422528118692,0.1156422528118692,1,1,1,1
59,5,3,3,0.6390382039475093,0.19279092678513177,0.10925868652269383,0.6693992515323164,0.08204540146886923,1.0,0.55,0.325,0.775,0.1,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.4737789942499512,0.21049151262945728,0.2793173359968846,0.29259429481617594,0.4483414183702687,4.574005274328518,3.878953135996674,3.0803294100942256,3.3000456397701248,2.286287981005361,1.2370793321433933,0.7472549026102498,0.7472549026102498,0.7472549026102498,1,1,1,1
60,5,3,3,0.3466169126159179,0.7154603861310609,0.41946932841844575,0.23774838321887948,0.03470233588861986,0.775,1.0,0.55,0.325,0.1,0.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,0.3927469202366145,0.33968746211239664,0.32231589165539026,0.3539912178034684,0.43561833858350485,4.114413680034739,3.624155071599202,3.755652543510223,4.4874005625013,2.240093417667281,1.4526375736540338,0.23187620295413935,0.23187620295413935,0.23187620295413935,1,1,1,1
61,5,3,3,0.5528868915251447,0.16458212679579456,0.6585715823360472,0.4711216080313963,0.033329470448452705,1.0,0.325,0.775,0.55,0.1,0.5,0.5,0.0,1.0,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.3494029527656975,0.3526001496422381,0.4441403269253986,0.42616119650329554,0.28157014758916105,4.5015669837430945,4.593636146688732,4.6566924360459865,2.7788471499421465,2.919589251916125,1.7138121255567218,0.6068218746924369,0.6068218746924369,0.6068218746924369,1,1,1,1
62,5,3,3,0.3432875913281793,0.44171108759492145,0.24323202243386388,0.2547831756694634,0.06535497046856359,1.0,0.775,0.55,0.325,0.1,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.5,0.3698736566127242,0.45309382048272856,0.4073032490796876,0.4801303226457576,0.41044696577662454,4.943663526298179,2.6083788049230905,3.982420787560356,4.263148723003361,2.480400663418224,1.5401318168074216,0.24299257169637747,0.24299257169637747,0.24299257169637747,1,1,1,1
63,5,3,3,0.29240644853065834,0.19720349972736184,0.1913452311838465,0.1151364632230168,0.05072035978317611,1.0,0.775,0.55,0.325,0.1,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.20335726106805696,0.38326848083189324,0.27349816453644515,0.4848617577947495,0.2437777391135048,2.878628335378551,4.051375958922046,4.538385959505332,4.5587092182952125,4.093818124162386,1.0423941572882982,0.9241404117516285,0.9241404117516285,0.9241404117516285,1,1,1,1
64,5,3,3,0.25302586481490663,0.6623073378717115,0.1622995198651247,0.46681019409293223,0.040147148991814666,0.775,1.0,0.325,0.55,0.1,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.3630231264404452,0.45509913229032345,0.22702036110100465,0.45932823469966255,0.23263242201864595,2.468985349995334,2.863863450796929,4.7976726289810445,4.57849272506731,3.2319273424425847,1.91908403710333,0.14553256492444855,0.14553256492444855,0.14553256492444855,1,1,1,1
65,5,3,3,0.4000000165145585,0.12110178293995547,0.3572496765558573,0.6376179402564749,0.05295977919974244,1.0,0.325,0.55,0.775,0.1,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.42312576899348764,0.4955664689286082,0.3606510548529067,0.32246731742814505,0.25920303533229927,4.819873849270763,3.4360052279818674,3.8416821843955997,4.145486941113678,3.340431052247319,1.526604144098787,0.8016596648637548,0.8016596648637548,0.8016596648637548,1,1,1,1
66,5,3,3,0.3779711003580428,0.567733044939421,0.13845696097021576,0.4149735118103621,0.07968958019118534,1.0,0.775,0.325,0.55,0.1,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.2137971899726622,0.48936654476886515,0.37323076838566815,0.2792575181788223,0.3846902346868199,2.8853952062157893,2.6399074338045674,4.268935725784664,4.0017269039579,4.8120230625518605,1.6643465910251942,0.9719544031328228,0.9719544031328228,0.9719544031328228,1,1,1,1
67,5,3,3,0.38752575349269225,0.1583431588393961,0.6172683854747478,0.20307254094060795,0.07015666749528582,1.0,0.55,0.775,0.325,0.1,1.0,0.0,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.20902789541137215,0.43114643446363987,0.30216122283960367,0.40520289624963657,0.3408375431495169,3.349267127191411,2.2557361050859543,2.4509488617475306,3.493193055161467,2.220845012924203,1.1260883797190524,0.2950286468660289,0.2950286468660289,0.2950286468660289,1,1,1,1
68,5,3,3,0.11782614682447531,0.586174687787846,0.8781568130367564,0.46575576940643754,0.035667638807814955,0.325,0.775,1.0,0.55,0.1,0.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.25765807554568326,0.2028171455743995,0.31832659219777826,0.3012943557817889,0.2698134292705942,4.590619030251986,4.81894456401306,3.6113479480542123,4.9639453787219665,2.1299927414604394,1.8365936866191361,0.21773937637958607,0.21773937637958607,0.21773937637958607,1,1,1,1
69,5,3,3,0.09836292177371042,0.40109779594469963,0.6355634786282508,0.8900520411573847,0.031297633337436695,0.325,0.55,0.775,1.0,0.1,0.5,0.0,1.0,1.0,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.24889309210930963,0.21124074022439085,0.29567385483589004,0.21714184384124874,0.37813232598044155,3.6027227517735887,4.411715363498849,2.548136819032801,2.6026406143560874,2.1254068400775035,1.6131011930512829,0.2835361172342193,0.2835361172342193,0.2835361172342193,1,1,1,1
70,5,3,3,0.5150215677867014,0.38327281405991664,0.2802167175911876,0.1852403847766398,0.03282672030549455,1.0,0.775,0.55,0.325,0.1,1.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.21059918442786865,0.21173953276308682,0.2676799288424451,0.3122607101157871,0.36483212948726507,2.2853075815934516,3.190389169810538,2.2188141260602454,4.763287697671343,2.756746544414042,1.654012750805625,0.468273148452231,0.468273148452231,0.468273148452231,1,1,1,1
71,5,3,3,0.44360565296017174,0.2770892659530564,0.25356792551319424,0.14986926303820813,0.04172263191322215,1.0,0.775,0.55,0.325,0.1,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.4943694132006331,0.24642522686075444,0.2946262467899985,0.47941398537057,0.4288106723063749,4.794199156063241,2.8615550136189607,4.142115785630365,2.819021098332164,2.5408710412393805,1.8822468826519452,0.628735096105331,0.628735096105331,0.628735096105331,1,1,1,1
72,5,3,3,0.5335872368456007,0.43456368636735054,0.8971385030877124,0.2834686800786057,0.060527396892836996,0.775,0.55,1.0,0.325,0.1,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.46181110133454095,0.25341600780194623,0.26915671259797164,0.4939339202776856,0.2944664007307747,4.970394154585016,3.1292644641124294,2.8691293276922805,3.3658329840123975,3.7485105890270582,1.5581004998016312,0.9025036395719978,0.9025036395719978,0.9025036395719978,1,1,1,1
73,5,3,3,0.44313470717613757,0.20910406377354096,0.511585691838237,0.15010814765263664,0.04043447357135752,1.0,0.55,0.775,0.325,0.1,0.5,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.38626850081944875,0.3132936264354818,0.2588534447737372,0.4760829515692448,0.477865166940323,4.740351294465521,2.561301103281504,4.447714856277857,3.7201667124780133,4.788767008020875,1.3269454607380011,0.3102432254250144,0.3102432254250144,0.3102432254250144,1,1,1,1
74,5,3,3,0.45056631781582845,0.27688353456798603,0.6241575086272225,0.24738327504767302,0.06411378447726898,1.0,0.55,0.775,0.325,0.1,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.48229134632316245,0.4156291303510765,0.20571783239184374,0.2320460830128139,0.3311504919458946,4.78153158759299,3.1421077389389414,4.308995448684892,3.438774799976312,3.225532109345453,1.6195041962715182,0.3801511713846466,0.3801511713846466,0.3801511713846466,1,1,1,1
75,5,3,3,0.2851789689315072,0.3900610139999019,0.21005526353575266,0.21244934821705003,0.08106358431964746,1.0,0.775,0.55,0.325,0.1,0.5,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.21547106982610978,0.28816304553695093,0.33266371432543,0.2190090473578303,0.3880407498528736,4.341017864169185,2.8177528577737228,4.301360767415025,4.553920921033163,3.812640433772923,1.4807936696968311,0.23818818159692773,0.23818818159692773,0.23818818159692773,1,1,1,1
76,5,3,3,0.42392055567721343,0.19367589865346613,0.4846880555042115,0.2679289543651066,0.0785497621845947,1.0,0.55,0.775,0.325,0.1,0.5,0.5,0.5,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.4761176481811098,0.3407445324574002,0.24141905335800112,0.3004932411646202,0.33526671592842217,4.8552516915455675,3.87227550664646,2.2043622275268087,2.8899576871535118,3.5506718584660693,1.2348128627811954,0.43959898258123287,0.43959898258123287,0.43959898258123287,1,1,1,1
77,5,3,3,0.33781869148456223,0.4575228299577445,0.35056691468973494,0.19886412568944367,0.028557827419516305,1.0,0.775,0.55,0.325,0.1,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.35261547320719644,0.2406130841599633,0.41463194554205984,0.3598831150085869,0.31468562974880965,3.9577339257968465,3.8437847727801384,4.457564923955736,4.299804292422518,4.593760169142553,1.9949202684425296,0.8097440053637439,0.8097440053637439,0.8097440053637439,1,1,1,1
78,5,3,3,0.34211660310571335,0.4094829773861469,0.13214200134503326,0.4000785893865615,0.0681838541304826,1.0,0.775,0.325,0.55,0.1,1.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.21868603904232198,0.4554950061646493,0.3694410039695647,0.43407133413745475,0.20618109793179895,2.605427558931829,3.099617265567771,2.610835927727958,3.4262346157679047,3.5992270843783665,1.394981357032861,0.5673820878629794,0.5673820878629794,0.5673820878629794,1,1,1,1
79,5,3,3,0.3722178582132428,0.28297304569729853,0.7808480225037591,0.2699673179853779,0.0781824945704442,0.775,0.55,1.0,0.325,0.1,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.5,1.0,0.5,0.41063835539489935,0.26143382736939513,0.4937324476345426,0.30596661658339996,0.28768086219809963,3.444067618146063,2.9299113261637353,3.353749639917269,4.931383713711089,3.9986517195661007,1.8625620888604186,0.1714161141318779,0.1714161141318779,0.1714161141318779,1,1,1,1
80,5,3,3,0.28095046399005197,0.24538888994272445,0.29568303704067317,0.0965329842513421,0.04949958940403757,1.0,0.775,0.55,0.325,0.1,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.5,1.0,0.4148316191532632,0.32186040738605765,0.2386448076930622,0.36905498037064643,0.4740072152917682,4.77176138618465,4.242212205061283,4.650428440818121,3.6232049675618745,4.681165486298667,1.1551537060186479,0.6386537907339837,0.6386537907339837,0.6386537907339837,1,1,1,1
81,5,3,3,0.7224592583650837,0.520407737291274,0.08418680747474411,0.42369237903127166,0.07451459701147788,1.0,0.775,0.325,0.55,0.1,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.3870749036039981,0.3904302155693279,0.370543302417196,0.30815638422661723,0.44293901301618166,3.713236832293811,3.4531564005714213,2.9690035314021825,2.048586324744433,3.390230661404359,1.752682066078033,0.21057952781033545,0.21057952781033545,0.21057952781033545,1,1,1,1
82,5,3,3,0.3838420771563529,0.10436955467071846,0.3321072842085114,0.6930894572383577,0.03019898143652691,1.0,0.325,0.55,0.775,0.1,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.47519356773847626,0.3394230411363277,0.36918519792513943,0.28801490826493614,0.42874453421588576,3.586566883006308,3.8324183254193986,2.086674460928926,3.1480766305404777,2.428709760009812,1.0603522472624964,0.2860593754098982,0.2860593754098982,0.2860593754098982,1,1,1,1
83,5,3,3,0.3091639347850324,0.6745232155632759,0.42126712370350305,0.28297442741858175,0.06617682725289085,0.775,1.0,0.55,0.325,0.1,0.5,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.3134919772093364,0.3565311550538768,0.2933063604539691,0.3321265313060283,0.33739633907689215,4.987519773347275,2.8174180272728706,4.35837670019049,4.28592174003562,2.991272167704661,1.101626577847479,0.12862035320072981,0.12862035320072981,0.12862035320072981,1,1,1,1
84,5,3,3,0.2992334616737542,0.2485644084717536,0.49639984121930125,0.24686023135897886,0.036024364036381595,1.0,0.55,0.775,0.325,0.1,1.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.22656954912607222,0.27927937252358004,0.39720887304379904,0.454944091072206,0.31155269967534077,2.1991393801948522,3.8506570562527713,2.8792105097667564,4.857584561343951,4.735389139535896,1.9739440272696314,0.8841352326026463,0.8841352326026463,0.8841352326026463,1,1,1,1
85,5,3,3,0.29022373340797053,0.7060922748247129,0.20031668927485236,0.4475947166124975,0.06600902450620903,0.775,1.0,0.325,0.55,0.1,0.5,1.0,0.0,0.5,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.28348775335416015,0.482065061367834,0.3614001801911805,0.4874057258090007,0.39432125365108495,2.8244432069156797,2.25344633813059,4.1806245755014615,4.939588443360375,4.183584101319735,1.4837080860260414,0.1981948195137001,0.1981948195137001,0.1981948195137001,1,1,1,1
86,5,3,3,0.49256115659551397,0.28906310188807544,0.09484801029580109,0.8831814302530826,0.08202744445841997,0.775,0.55,0.325,1.0,0.1,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.38584012467246787,0.3803360984979529,0.25208419057805165,0.48994214474523795,0.4409591186632513,3.9697987791153304,3.8512897939736903,2.835944569328546,2.395070645970894,3.79544440886065,1.3998268796983129,0.8131229683223726,0.8131229683223726,0.8131229683223726,1,1,1,1
87,5,3,3,0.35684118196803105,0.23866929710866336,0.198422301877909,0.20400035650891093,0.08398302567046656,1.0,0.775,0.55,0.325,0.1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.4531008713001877,0.4416917212522233,0.23274504069571433,0.4497933768809569,0.2883079776179015,2.2311969234106668,2.9575244067030892,2.0475930176323494,4.233890093880843,4.716992600913731,1.7366245879199846,0.6690261456606452,0.6690261456606452,0.6690261456606452,1,1,1,1
88,5,3,3,0.20948111716789897,0.5366490806737516,0.24654513524927452,0.08732602430845668,0.06625962717155313,0.775,1.0,0.55,0.325,0.1,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.23065969185334462,0.41324807696184496,0.4999216080802775,0.4496849162266234,0.22467244480640147,2.504604871470041,4.302358285299299,4.713079999116901,3.5750726990408976,2.291316165196932,1.9181830274408318,0.7811270606888814,0.7811270606888814,0.7811270606888814,1,1,1,1
89,5,3,3,0.4672498381576896,0.4216103276039189,0.29039676286432514,0.08617321502132336,0.0864428155497565,1.0,0.775,0.55,0.325,0.1,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.2315877826954821,0.34474551831149636,0.3089721231220052,0.20296630217332326,0.3016813157701286,4.869080389421718,2.8270998363822266,2.5993099263687065,3.3798506941252606,3.325752677278522,1.2573114095242792,0.3666908585459896,0.3666908585459896,0.3666908585459896,1,1,1,1
90,5,3,3,0.2689267867226433,0.5502618348044083,0.8056234436378582,0.1353003410973726,0.049456354634429336,0.55,0.775,1.0,0.325,0.1,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.44655176689258813,0.3947644202896101,0.27251119582065214,0.442637051031049,0.2075571788519633,4.504435788763924,3.347457173940416,4.782427053227105,2.3078800891996556,3.4590361329067463,1.5186856729311606,0.4927477171595869,0.4927477171595869,0.4927477171595869,1,1,1,1
91,5,3,3,0.3295807789073575,0.2951715394003334,0.2621784757544219,0.08309959273377462,0.05330456826265173,1.0,0.775,0.55,0.325,0.1,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.33487076114419967,0.4624738965605289,0.3256681756324653,0.4819723498868684,0.21284956152854628,2.578972133358175,4.1494110340214165,2.9830273277955075,2.592582957601619,4.031547593754266,1.5730709768723596,0.8032914029521301,0.8032914029521301,0.8032914029521301,1,1,1,1
92,5,3,3,0.25696014457541644,0.48816302380684173,0.7461958789954602,0.17899289839164112,0.0503470111811895,0.55,0.775,1.0,0.325,0.1,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.3713633834475435,0.4492100392510274,0.4710945630798728,0.3754177064866726,0.37591631090702615,3.992671694020934,2.334605751733216,4.045088463335942,3.8136020032676434,2.5513515949281924,1.8726030092174644,0.18774268031621355,0.18774268031621355,0.18774268031621355,1,1,1,1
93,5,3,3,0.655427654190733,0.45573892515353515,0.24191305916008254,0.484774312145887,0.0777569640750943,1.0,0.775,0.325,0.55,0.1,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.2807893976713513,0.23806507945584304,0.200151262865222,0.32055632016139374,0.4576846403753418,3.042846837052484,2.7384082309476736,3.2924069143719468,3.8960692017136873,4.6676185078245656,1.291878703275048,0.6913889858150151,0.6913889858150151,0.6913889858150151,1,1,1,1
94,5,3,3,0.2862092466255961,0.5500736636015147,0.3943162258930253,0.2238635432318141,0.043929460671383286,1.0,0.775,0.55,0.325,0.1,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.5,0.5,0.29310924288528484,0.4276927506597926,0.27945656337346103,0.30650478855957874,0.26015107867056064,4.299623940033181,4.75623050393274,4.295032761359783,4.7512350013621045,2.5071012011815665,1.0641305406483643,0.7730528487288421,0.7730528487288421,0.7730528487288421,1,1,1,1
95,5,3,3,0.27658183664653385,0.8519688089422481,0.41013213969245094,0.19248896034553675,0.047818695685069745,0.775,1.0,0.55,0.325,0.1,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.31024915491746136,0.42299545397054716,0.3022244792800154,0.40612103619944595,0.21331686216804024,4.808064183199033,4.056926305153793,3.302469059819921,2.3398247266629637,4.354515658636109,1.1014433098362693,0.6558099287653357,0.6558099287653357,0.6558099287653357,1,1,1,1
96,5,3,3,0.39237468259946834,0.7858799892149428,0.1109312325439395,0.4520404860646205,0.08055345734829661,0.775,1.0,0.325,0.55,0.1,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.2959813135285957,0.28076326334080004,0.4377786571510326,0.30591135209533166,0.4901251098974352,2.127522393759044,4.023131138111452,3.0999302534131004,2.6931944391154587,2.567169521442656,1.2954823289537483,0.26901881651423776,0.26901881651423776,0.26901881651423776,1,1,1,1
97,5,3,3,0.31008210487719234,0.5912663776609646,0.45798209101281073,0.26358459990361827,0.08783884917632538,1.0,0.775,0.55,0.325,0.1,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.36558400984846995,0.30849969889196466,0.3711075217043446,0.2526086113482435,0.2112175506673111,4.428725593215017,2.5198417024365742,2.8971004751227087,2.39883583845585,2.50782229337473,1.3938926756911738,0.14269029801517863,0.14269029801517863,0.14269029801517863,1,1,1,1
98,5,3,3,0.32228877408469025,0.23136797236319756,0.17318666784071465,0.8512190650195608,0.07402112117226554,0.775,0.55,0.325,1.0,0.1,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.5,0.23110303169572985,0.3138020344548451,0.3519709851722015,0.41793982747227965,0.22057939197552884,2.99511145299382,4.306567842035724,3.036042189827649,4.783472570296633,3.7974565669054097,1.6764056821121693,0.5685640121710454,0.5685640121710454,0.5685640121710454,1,1,1,1
99,5,3,3,0.5767437181332267,0.8233201997451935,0.39020965409878494,0.03675174784870738,0.2669383961153725,0.775,1.0,0.55,0.1,0.325,1.0,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.3274899894351827,0.41190754644139793,0.4694027409670618,0.38175067052370226,0.2407467902755358,4.053013551100806,2.5983180704181637,2.9731647120594635,2.7016858919013798,2.942535198115646,1.4263405404150298,0.35120199138189523,0.35120199138189523,0.35120199138189523,1,1,1,1
