Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,p.P1,p.P2,p.P3,p.P4,p.P5,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,a.P1,a.P2,a.P3,a.P4,a.P5,b.1,b.2,b.3,b.4,b.5,gamma0,gamma1,eta0,eta1
68,5,1,3,0.5949000761292602,0.37455920892278144,0.4263386727617255,0.25620611814653865,0.0736653039493296,1.0,0.775,0.55,0.325,0.1,1.0,0.5,0.5,0.0,0.5,0.36298506937361386,0.3748582204236567,0.4246581966482386,0.3801761870493928,0.2788917647215915,3.8396574824528784,3.583739555716375,2.4455709200770563,3.4186516298401948,2.5857783841355673,1.4654331342681468,0.10738133759421548,1,1
69,5,1,3,0.327009886509427,0.17748185518202075,0.4233282258970585,0.14152836097446836,0.06276004932392026,1.0,0.55,0.775,0.325,0.1,1.0,0.5,1.0,0.5,0.0,0.3552493349213639,0.23148665506225286,0.35158296452278603,0.2010397356606456,0.21441368918301537,2.0745825785248506,4.714070114345162,3.7404120881485348,3.2301782906560392,2.1467615910272095,1.01128918794933,0.7639358831159807,1,1
70,5,1,3,0.1971570217716545,0.2910333883266551,0.8620999176843227,0.2552290881612285,0.034563147128919,0.775,0.55,1.0,0.325,0.1,1.0,0.5,1.0,0.5,0.5,0.39751540436861155,0.3560243260283492,0.4294899924181235,0.3039395743164547,0.22013526337659367,4.833830826984835,4.205558720164731,2.9675352079456037,2.82076808157613,3.2454850656946697,1.8965874758551038,0.8459115485811656,1,1
71,5,1,3,0.5776205688506812,0.3685680952172108,0.8885005168026904,0.2528852425293315,0.06268178964968973,0.775,0.55,1.0,0.325,0.1,0.5,1.0,1.0,0.5,0.0,0.30231809782884717,0.3579324861857405,0.28711920656780415,0.4704565110998917,0.35382085540719166,3.3848725379307836,4.600092765235976,3.6814055392208758,4.724415663208424,2.3029442303164984,1.3426875706566137,0.7878038368355855,1,1
72,5,1,3,0.4269878282230962,0.21640598500910124,0.5151874163512244,0.15478173520492214,0.05403938415076992,1.0,0.55,0.775,0.325,0.1,0.5,0.5,1.0,0.5,0.5,0.22493279592913787,0.405674383169644,0.23425891354796557,0.32482239786856604,0.3748360757916709,4.594035187628603,4.0123970579256065,4.8307841033200685,4.026847035269505,3.0614039689623542,1.615983058763229,0.41582359903947497,1,1
73,5,1,3,0.5907252746676722,0.15922482762358953,0.4377076662702038,0.6797282525853887,0.04213288068879684,1.0,0.325,0.55,0.775,0.1,1.0,0.0,0.5,0.5,0.0,0.2992381507346983,0.323972675338244,0.2947911780827612,0.3279811947384239,0.47731072022974086,2.3462690799003814,3.3090774962029945,2.4395588136426323,2.273276742052991,2.2046797563699982,1.559595270842666,0.7870001856431293,1,1
74,5,1,3,0.44839437481362254,0.18934502102995443,0.5003952402096552,0.2861278184790657,0.08835218144639524,1.0,0.55,0.775,0.325,0.1,1.0,0.5,0.5,1.0,0.0,0.29908251140815634,0.369456014797821,0.3298422557892777,0.3598826787305297,0.20618133516844067,4.426143981497102,3.084090380265292,3.5058787781369083,2.2273910719354233,2.0529932940773077,1.940791441204615,0.8513670027920432,1,1
75,5,1,3,0.4931073540166996,0.39621087538045047,0.1977687248432871,0.17226700416467203,0.0360126619017723,1.0,0.775,0.55,0.325,0.1,1.0,0.0,0.5,0.0,0.5,0.3648452036338877,0.4527078375285928,0.4375338267916944,0.27003564256496654,0.20725562110667678,3.163841872699492,3.83137821654385,2.3858505708888793,4.103661816749687,4.436395809410399,1.3113222742474373,0.9731316776578179,1,1
76,5,1,3,0.3246123712305916,0.5932481270548233,0.16395329470610565,0.47523464277273714,0.042773642024970894,1.0,0.775,0.325,0.55,0.1,0.5,0.5,0.0,0.0,0.5,0.3114158422266242,0.3637568275752804,0.45650612158686354,0.3478009626018581,0.3552479055752247,2.040482808771748,3.4628789650914418,4.968851388061072,3.5360049676406984,3.663394966862932,1.5650440656820286,0.652771478462076,1,1
77,5,1,3,0.34335113819598373,0.14030435549088371,0.20293052578865162,0.6601842402995118,0.0824888818517591,1.0,0.55,0.325,0.775,0.1,0.5,0.5,0.0,1.0,0.0,0.41164252292385634,0.25277306283479295,0.2355042328043433,0.2618911531336783,0.4296493681503608,2.3123293632369437,4.720381078875933,4.947436928547679,4.3711845517526955,4.592071723004099,1.4426201836918628,0.44568333973643126,1,1
78,5,1,3,0.24485295829575016,0.12852415894646488,0.8346843991754904,0.48072232103988244,0.08323126383687357,0.775,0.325,1.0,0.55,0.1,0.5,0.5,0.5,0.5,0.5,0.47256515546145084,0.3575125588366531,0.49648342639036364,0.4944651451528368,0.4495309047159951,3.013115982703069,3.973548640624112,3.4895257696364004,3.520224492940971,3.5897451997710745,1.582507318025871,0.7570238281037872,1,1
79,5,1,3,0.2541377483674774,0.363054561893235,0.29120062769333427,0.21112471156856477,0.07190001974489553,1.0,0.775,0.55,0.325,0.1,0.5,0.5,0.0,0.5,0.0,0.4863916498089701,0.4421250789382031,0.21873695658193842,0.4459566975480456,0.22530983447552713,3.054889196060651,2.7390732582166626,4.68572929780478,4.913361277346731,3.813696673787657,1.6901230469464177,0.2986857424609313,1,1
80,5,1,3,0.17733093325314153,0.5215421128938112,0.8581293853531502,0.040633892845665404,0.280116985459705,0.55,0.775,1.0,0.1,0.325,0.5,0.5,0.5,0.5,0.5,0.21135858322354528,0.33924486368692314,0.32914937569546976,0.31515363937806534,0.45377144364391264,2.0788479321681814,3.505088496214651,2.9028932712695212,3.735548112200992,4.558563672855069,1.5932487494886356,0.1876420984250918,1,1
81,5,1,3,0.4941133171748875,0.17156784881649023,0.44011940445602055,0.15877821261508285,0.08972859524189905,1.0,0.55,0.775,0.325,0.1,1.0,0.5,1.0,0.5,0.0,0.29090453717245,0.25618667899404113,0.29650360208913146,0.27543899688455925,0.21703330701696727,3.0429792366991126,3.888315298473315,2.930712550112626,3.679085533828353,3.561961192687825,1.9972496198527536,0.3870681264358746,1,1
82,5,1,3,0.30835453197140705,0.5538682180564501,0.19339298644032837,0.2626473804972387,0.08453945075731548,0.775,1.0,0.55,0.325,0.1,1.0,1.0,1.0,0.5,0.5,0.20303743788833092,0.24697566251255537,0.4058945956708495,0.3057935746178704,0.3450377004095646,3.306201935109386,4.301299659467604,4.288280548516603,3.6167947382699426,3.5146643744362667,1.258993553444355,0.3016038919657312,1,1
83,5,1,3,0.26401155283865707,0.3914406994545942,0.18489252771333897,0.2231222699283566,0.0786742341946536,1.0,0.775,0.55,0.325,0.1,0.5,0.0,0.0,0.5,0.0,0.20858158366253032,0.24812235728448473,0.4292468765124601,0.22290150754915744,0.4489186368394226,2.8305658289795934,2.652803665293517,4.666451549139277,2.3535793862258196,2.740032270790649,1.371999638188246,0.987003207699289,1,1
84,5,1,3,0.25633070415336745,0.3218912476243493,0.13213634718953754,0.8324039395648308,0.07550460796594828,0.775,0.55,0.325,1.0,0.1,0.0,1.0,0.5,0.5,0.5,0.33851104243805474,0.22699341843702256,0.4452543268616908,0.4810426624103979,0.38141161570737314,3.1684440831347507,2.006256524292303,3.5117293939931704,4.1112463563501125,3.576781960047957,1.9351814032835644,0.2545621813929034,1,1
85,5,1,3,0.3111286649306218,0.6728920571562755,0.385998731289697,0.27975845140446864,0.08972050005226745,0.775,1.0,0.55,0.325,0.1,1.0,1.0,0.5,0.5,0.0,0.28322876548529613,0.4043974189317169,0.48701386382626066,0.27889947487010097,0.23406425600493258,3.812802506546383,3.0618867497504425,4.132342025829753,2.148903781762535,4.894753137842645,1.6185421073703508,0.6637295824365843,1,1
86,5,1,3,0.3776588102514449,0.36323190138175354,0.2854373587839823,0.08813011757464673,0.05594532699727897,1.0,0.775,0.55,0.325,0.1,1.0,1.0,0.5,0.5,0.0,0.46683801877891834,0.22079872971672054,0.25382867670233067,0.3095751245614561,0.3609795540652698,3.888391433835272,4.081831507405969,3.4285538394734925,3.931532379002099,3.6768540408382626,1.5784351879041139,0.7813165449842518,1,1
87,5,1,3,0.4201169631429269,0.3834300829950892,0.21565972714734538,0.1697960701078366,0.08500136855196197,1.0,0.775,0.55,0.325,0.1,1.0,0.5,0.5,0.0,0.5,0.20761506657162362,0.24414961877861624,0.35499970624984556,0.21590015401988208,0.22601842030033853,4.7884231794142025,2.930061616358177,3.929360070980428,2.7262169680500032,4.519358801926973,1.3820499848536754,0.8324177903850646,1,1
88,5,1,3,0.7582914919670604,0.3831454189684191,0.6098171940926336,0.1895409107117274,0.033331350523197134,1.0,0.55,0.775,0.325,0.1,0.5,0.5,1.0,0.0,0.5,0.47342932321972425,0.3670134555609218,0.3094288743282068,0.23276001149179965,0.380729126286477,4.193525857455437,2.1399449802992887,2.3512140365080207,3.908326815445298,3.747117399876093,1.7697569978101408,0.5666854760796254,1,1
89,5,1,3,0.25983869762413514,0.2860116975922875,0.5224407591832253,0.26545867835160303,0.0848019345226601,1.0,0.55,0.775,0.325,0.1,0.5,1.0,0.0,1.0,0.5,0.29568683530975814,0.3772824482703333,0.3074047476535502,0.39338836811749367,0.3622846144135662,2.2889834882110134,2.9382104967373044,3.9596437186174924,2.946394871117114,2.571601613924051,1.1382925109218542,0.8213151236683256,1,1
90,5,1,3,0.20343504901817544,0.6342721541417673,0.36347077173367875,0.19170700948516428,0.07748819846585138,0.775,1.0,0.55,0.325,0.1,0.5,0.5,1.0,0.5,0.0,0.45193732060104147,0.3277984338811014,0.21478000163360517,0.32788279697450007,0.28062768367679297,3.278801375431084,2.354769078213292,3.1306316807177015,2.814165580738012,4.501104634071824,1.2385778868344208,0.3052881146527212,1,1
91,5,1,3,0.22917657695746174,0.7199947034457559,0.34339990784909946,0.1658725518146116,0.07090717983333969,0.775,1.0,0.55,0.325,0.1,0.5,0.5,0.5,0.5,0.5,0.45481321328087554,0.42108061289148024,0.47174045487218835,0.2065286768996985,0.34681173615337835,4.163484084588569,2.6706432806610594,4.522294472336084,4.947467047704979,4.44287148865584,1.4280733343646164,0.8374303612611583,1,1
92,5,1,3,0.3698056910440629,0.23081057386622422,0.11901189757130076,0.6906371970471868,0.05696236946219657,1.0,0.55,0.325,0.775,0.1,1.0,0.0,1.0,1.0,0.5,0.21413897522460423,0.4418758224031013,0.41124222712413244,0.38142038340940326,0.2666783846017391,4.86876629952463,3.5100595379694077,4.117688752568854,2.3357827129917723,4.669265715169633,1.958163985976626,0.2391376448058098,1,1
93,5,1,3,0.525708413250344,0.16410646866473694,0.17100603216999705,0.634692740226804,0.05485125274996203,1.0,0.55,0.325,0.775,0.1,0.5,0.5,0.5,1.0,0.0,0.43278909443534186,0.468320729107795,0.2804292399723668,0.32600297044697923,0.28840806150428705,4.974404107697518,3.2597621093184177,4.067167723878878,2.243198965026721,3.0027983182166604,1.4212184986081131,0.7057588321684057,1,1
94,5,1,3,0.4658677391066466,0.2662927397274295,0.4605921350315903,0.2795268395862552,0.0601587707874974,1.0,0.775,0.55,0.325,0.1,1.0,0.5,0.0,1.0,0.5,0.2375884972285354,0.40768330316331947,0.45790721261630524,0.30679808696122834,0.44692528334658355,4.626349695443526,4.0920667271379205,3.5095816298415516,3.847971449687945,4.63431382395086,1.2937875827054381,0.9216595905194667,1,1
95,5,1,3,0.25209989596289095,0.4808763730892246,0.19496735568237983,0.22500779941603782,0.03236100629710792,0.775,1.0,0.55,0.325,0.1,1.0,0.5,0.5,1.0,0.0,0.4377676782560487,0.4402065614446229,0.32276358060818805,0.36332000961904365,0.21457772089359406,4.249400687890603,2.5635485106456195,4.673493666448049,4.649806751768979,4.844489099517052,1.778197280475666,0.7524315566974856,1,1
96,5,1,3,0.38878994745422185,0.6891328003681971,0.18699914040842866,0.418058182551487,0.06456546037156653,0.775,1.0,0.325,0.55,0.1,0.5,0.5,0.5,0.0,0.5,0.3616782630776023,0.3182780888520625,0.2071588760613126,0.4988009132331042,0.3531557052685039,2.577566501316876,3.447559802828291,4.204843861470183,2.8944550378957463,4.536776581477822,1.135731807931323,0.4910304916910535,1,1
97,5,1,3,0.45926303646958555,0.29296436495938966,0.1542062199221199,0.636443447958434,0.06932210142538987,1.0,0.55,0.325,0.775,0.1,0.5,0.0,0.0,0.5,0.5,0.45325906046981357,0.27415580679922613,0.3412698285354082,0.2578676885270441,0.2560417501566893,4.033407501452681,3.5297167575557564,3.318824228881684,2.5657296211897496,4.0574471094619105,1.2484826413438372,0.7732325437392304,1,1
98,5,1,3,0.3374475350754718,0.2249210413688929,0.8835119465595912,0.21558412863956683,0.04673200079019385,0.775,0.55,1.0,0.325,0.1,0.0,1.0,0.5,0.5,0.0,0.47223116080597355,0.37016608305709575,0.24442104867706724,0.4855714021452465,0.314924929770529,3.420182929096187,3.4287288329207293,3.425280263746503,3.748255819217093,2.397411637868469,1.5788424027756554,0.14219539716922847,1,1
99,5,1,3,0.21629625850249168,0.4593020786451465,0.3152541828134561,0.0960389063267634,0.0630877745401797,0.775,1.0,0.55,0.325,0.1,0.5,1.0,1.0,1.0,0.0,0.2900625044415894,0.3373539960668682,0.37923964721733827,0.4604934108463664,0.2893615773254727,2.896021598044901,4.051618003028585,3.0625518364055324,4.498347119970312,4.211886305613848,1.9400128204968676,0.7998705454219107,1,1
