Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,a.P1,a.P2,a.P3,a.P4,a.P5,a.P6,a.P7,a.P8,a.P9,a.P10,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,gamma0,gamma1,gamma2,gamma3,eta0,eta1,eta2,eta3
27,10,3,3,0.3272505031431906,0.5711768295718656,0.20362259125342153,0.41512457224806604,0.19427233802434885,0.3949963196390078,0.7717379188922568,0.10099291200967207,0.21245705698694142,0.06921350484679305,0.8,1.0,0.5,0.7000000000000001,0.4,0.6,0.9,0.2,0.30000000000000004,0.1,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.43819095104745404,0.3383783151005047,0.49212392453374765,0.3175877263683651,0.29057247168319666,0.3544737145118677,0.29998390414870635,0.417158371091075,0.41206209612302913,0.37239222256986504,3.9300324123420314,3.440402898653979,3.6765752658035167,4.639855338155005,4.225108318199769,4.985447149061134,4.320224458051142,2.9212753694296985,2.709764295070615,2.8829006286277177,1.6035893824155734,0.6435463727384771,0.6435463727384771,0.6435463727384771,1,1,1,1
28,10,3,3,0.2959015536480232,0.5086127203962345,0.1378259076033257,0.09471632998571483,0.4036962004533369,0.2308112891667217,0.6882132137985636,0.09462480197075845,0.6211066599031616,0.044694984914181786,0.9,1.0,0.5,0.30000000000000004,0.6,0.4,0.8,0.2,0.7000000000000001,0.1,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.4606975420061639,0.2594258016914838,0.48619767601507374,0.4864604859873682,0.4672466960786936,0.39898558654072,0.4783743329009948,0.3746094830766822,0.4306772696478584,0.3999431847300894,3.7002690898747077,4.827205661755536,4.403151970410505,4.036719814068505,4.9687758624304355,4.397385574047592,4.813138313537833,2.685870324449687,4.343982646218565,3.6890698881925745,1.5851521121401957,0.38419802727393615,0.38419802727393615,0.38419802727393615,1,1,1,1
29,10,3,3,0.24488611661493243,0.3584673183378143,0.49570026411954526,0.14588133639951217,0.34869121912562256,0.1756713599826053,0.835037369262317,0.16129539474555787,0.07941684848549696,0.03965484628232986,0.7000000000000001,0.8,0.9,0.5,0.6,0.4,1.0,0.30000000000000004,0.2,0.1,0.5,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.20436439578682813,0.30587218512910164,0.2457537495187484,0.21333162910699593,0.3547264072815538,0.3234947666201059,0.2568070667250047,0.30655036255784945,0.3606140614538461,0.24311157678202655,2.590966240603112,3.8500263538891386,3.113572788183029,2.219756797408257,4.775894058774247,3.3492472856988353,2.4614512922013096,3.1480074922520602,3.221487193513241,2.351974612053548,1.2259052189926294,0.9864762037144587,0.9864762037144587,0.9864762037144587,1,1,1,1
30,10,3,3,0.3104949474783868,0.4508460359919568,0.701438880542989,0.3591757357865139,0.46751966643116544,0.18390356234931704,0.09572009982994194,0.39996287331357333,0.21031165445278854,0.0803820291488535,0.8,0.9,1.0,0.6,0.7000000000000001,0.4,0.2,0.5,0.30000000000000004,0.1,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.23932018709040342,0.37938594614321286,0.4985110462964433,0.280167136029292,0.21575004905390155,0.4127950589241065,0.4949471378510804,0.3355156679792736,0.37519531604629947,0.3223834309867639,4.530206023549316,4.2611224967398,4.761285043853719,2.061927727820018,3.5455705731923635,2.955471760382367,4.299387165435721,4.106011195273082,3.5250545456962246,3.568877588941197,1.080637509253557,0.22314723745951548,0.22314723745951548,0.22314723745951548,1,1,1,1
31,10,3,3,0.12865504990810905,0.5473132396627411,0.7812959266118317,0.09819007123081255,0.07659947646660642,0.7987579179159127,0.6022232892159455,0.30529850115699975,0.5177334231936455,0.032897808565410955,0.5,0.8,1.0,0.30000000000000004,0.2,0.9,0.7000000000000001,0.4,0.6,0.1,0.5,1.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.42603975238361486,0.3152692429949069,0.32698734710203836,0.30499343110920984,0.22401663250959694,0.4970716068750864,0.23941493598962557,0.21480500755540094,0.32211647127582754,0.31179771820863583,4.992914336785445,3.861794603087896,2.0614179503993286,4.638441483307439,4.922961290488203,2.4755584036412315,4.4490357929206095,2.386447132693062,4.300951005281413,4.803688595439735,1.7907669268490554,0.38404748629569063,0.38404748629569063,0.38404748629569063,1,1,1,1
32,10,3,3,0.2795791684370713,0.4092317383155796,0.21791989580793047,0.15774516664627783,0.15588892555256423,0.8910539714125514,0.09308776757264374,0.6147630743228384,0.4307558144899889,0.08285597289317037,0.9,0.8,0.6,0.4,0.30000000000000004,1.0,0.2,0.7000000000000001,0.5,0.1,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.3292105250538631,0.27572714522230135,0.25087129187968804,0.243842236167454,0.3971753903265359,0.35807445935346516,0.40101155428106544,0.49772675976986336,0.24772363784771612,0.4033193271721297,3.972341692473175,2.930866318107781,4.57790463142663,4.835243848666066,4.432589213044522,4.238604195520179,2.9638016133709524,3.037284135351813,3.8728770960432946,3.0835517644071606,1.646082929487867,0.3658130368923245,0.3658130368923245,0.3658130368923245,1,1,1,1
33,10,3,3,0.3435428797493667,0.31409286709794415,0.45711075831541015,0.6651061264871352,0.27890603720045676,0.24878072175018634,0.09707405844206374,0.11613946377794851,0.02747640068456607,0.33344283262050667,0.9,0.7000000000000001,0.8,1.0,0.6,0.5,0.30000000000000004,0.2,0.1,0.4,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.3658623821950955,0.43859057788383604,0.3641491954013369,0.46935002594894454,0.3657868796174961,0.45184721853248394,0.4026589371032118,0.25878627572765134,0.3170752015530242,0.32935676422322363,4.0724468489770915,2.423506632162724,3.9495335198842656,2.2476262199287214,2.0811094588925068,3.111044461821687,4.237300802224919,4.724560090012555,4.80815765357635,4.012041372632298,1.4398374607489153,0.47324576287982834,0.47324576287982834,0.47324576287982834,1,1,1,1
34,10,3,3,0.4019646791221168,0.25893922036657135,0.6156293933888355,0.4273078513968505,0.3191516041440449,0.23131838646881736,0.12382409423750651,0.27463307568840467,0.03454324917621357,0.15817020568300952,0.9,0.7000000000000001,1.0,0.8,0.6,0.5,0.30000000000000004,0.4,0.1,0.2,0.5,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.3256419621626577,0.3633980793851064,0.3735180032752876,0.20263763429512666,0.2061084625138517,0.363516183472295,0.47847082909950295,0.2972254300220103,0.4584449611279712,0.47591984297888407,3.0192676617343652,3.011916894348876,2.420512280219064,3.097981068714815,2.6005219303010314,3.518971904458445,3.1023535731638594,3.058978702895815,2.495469055415147,2.5198545170301307,1.4652177271680018,0.8507468765106699,0.8507468765106699,0.8507468765106699,1,1,1,1
35,10,3,3,0.23147089512361574,0.37112168700458126,0.43932663740586914,0.5615220934349211,0.30894419775692233,0.43658241444946316,0.2431670039960249,0.1323308151475002,0.2394872276839416,0.0847161786121751,0.9,1.0,0.7000000000000001,0.8,0.5,0.6,0.4,0.2,0.30000000000000004,0.1,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.3355603446684663,0.2537507890409426,0.3566919259082698,0.291147161520226,0.2961009763809369,0.35977589937622345,0.23692474418191453,0.45897506216027656,0.4775958491516165,0.23925793434422443,3.8125100355529695,3.7150349034068473,4.495937249045153,4.685597534564366,2.336979354185356,3.8580472700831,2.1011765230899977,2.154099132502974,3.448032510293204,2.191780097928369,1.3310758533304698,0.23893371746523623,0.23893371746523623,0.23893371746523623,1,1,1,1
36,10,3,3,0.22726940206591628,0.2413371732106384,0.18626109281144543,0.7385195260507811,0.15301314256603799,0.4839821160680629,0.44967349955933483,0.09668384088122367,0.05626108263729493,0.2644833797529588,0.9,0.8,0.5,1.0,0.4,0.7000000000000001,0.6,0.2,0.1,0.30000000000000004,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.3153056208739038,0.4404284647224994,0.407880590064392,0.35167360365041866,0.34594179909268186,0.4190723853951518,0.329729154149203,0.4842999800996258,0.21905505356605467,0.2210109036866538,4.368207028660705,4.097137820232259,2.6062375826633444,4.440326881437715,4.646503167077213,3.525724002955917,3.212420575125612,4.90779291900742,4.421599045479709,3.29330436510682,1.397403767778353,0.7300154210250965,0.7300154210250965,0.7300154210250965,1,1,1,1
37,10,3,3,0.28858618298639693,0.27434282585863745,0.41797461627012056,0.14397282213738494,0.571762130643475,0.11815352217151948,0.3875381208843419,0.11648284219836197,0.0787972952572451,0.029775038381379626,1.0,0.7000000000000001,0.8,0.5,0.9,0.4,0.6,0.30000000000000004,0.2,0.1,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.40268345141367123,0.4038459777253849,0.23281286621212777,0.21277341080899234,0.22930095193029784,0.4918763052745219,0.44437864736210814,0.38115354919668043,0.23671671038538544,0.32009054379582735,2.1023077212424073,3.7699736464637175,3.3459665570946058,3.2590087171876574,2.528770881416258,2.1355024027945366,2.2375608736512613,4.794279456165772,4.438084267441459,4.691644340996642,1.819489058675266,0.38102374758429536,0.38102374758429536,0.38102374758429536,1,1,1,1
38,10,3,3,0.41333177231753915,0.25123967761134414,0.36328451873378287,0.2829031085433506,0.19412667829131047,0.4358553296965927,0.19789505995527917,0.10625723689802122,0.0644876957804501,0.06962599181518335,1.0,0.8,0.9,0.6,0.5,0.7000000000000001,0.4,0.30000000000000004,0.2,0.1,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.4048099722063937,0.28296592543195914,0.37989174098885187,0.22088935940213783,0.2743491183056847,0.2728272352835005,0.39073760545508385,0.36828257537676645,0.38154697034292484,0.2840604767105794,2.9291417085230753,3.1746195433261075,2.5804535235849615,2.7277613757013026,2.5479302043675744,3.3585571311566715,3.678187636364447,4.1400385596265075,4.849905428574326,3.4963491412331695,1.3829907818733411,0.7247776004933612,0.7247776004933612,0.7247776004933612,1,1,1,1
39,10,3,3,0.23827390819495298,0.3512800312465434,0.6768951969347077,0.7280174899594483,0.16272487747513326,0.28556581093081884,0.08860311409692705,0.395396293831772,0.7138257505988103,0.05764091648486074,0.6,0.7000000000000001,1.0,0.9,0.30000000000000004,0.4,0.2,0.5,0.8,0.1,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4325207263521816,0.3858041340484841,0.30149545417326745,0.21733914370687193,0.2959621600594045,0.326691480636062,0.3485021645463887,0.35280448453922275,0.4633849295877282,0.48859733085793067,3.884813422742854,4.030372694060322,3.4925997443177974,4.109741741063823,3.71817530982716,3.5796877392426505,3.6234558701668944,3.47668770628633,3.9683807779249345,3.383093971601827,1.8659106435407415,0.21445475829607863,0.21445475829607863,0.21445475829607863,1,1,1,1
40,10,3,3,0.4171489743836438,0.5787542827532179,0.399163937994603,0.34966242416565874,0.13523274206274358,0.05590798989768947,0.41324374266935576,0.6250767392293034,0.33450514540043996,0.07139040714000351,0.9,1.0,0.8,0.6,0.30000000000000004,0.2,0.5,0.7000000000000001,0.4,0.1,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.3925189276087117,0.30366212826460176,0.35173610010607276,0.32421868429383627,0.3898467707621145,0.27826907550895286,0.3087840413749576,0.33059457665365977,0.4174893311660804,0.46769795804162406,4.360048192935984,2.73587288912876,3.489689042830937,3.266930490633781,4.886056730914667,3.645547883131975,2.5202902042495996,4.557463108609449,2.8060342310423607,4.331519670614773,1.960485887132554,0.5511344602224948,0.5511344602224948,0.5511344602224948,1,1,1,1
41,10,3,3,0.1955746435407002,0.1623424145608076,0.47637695776816535,0.37663894083240607,0.7920078789391445,0.19519818001656064,0.7736328385372521,0.10886995534280092,0.24834705434886828,0.07354112966023786,0.6,0.5,0.8,0.7000000000000001,1.0,0.4,0.9,0.2,0.30000000000000004,0.1,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.3148318680865697,0.49566357304233544,0.38410144724054607,0.45787589838983406,0.4473251727217262,0.35182314505631007,0.4145677097136326,0.2446741184689484,0.38625560009725557,0.2773562021621675,2.4822332094388853,3.8342485681506915,3.795066520442243,4.3803071314678395,4.201920135182615,3.893819977258298,2.2039697886864222,2.253799410446481,3.608487426494197,4.7929364665423595,1.8484617634501055,0.691122944387037,0.691122944387037,0.691122944387037,1,1,1,1
42,10,3,3,0.26242883853557475,0.5357700801873033,0.3583717740841547,0.2698467459922879,0.11796347576192523,0.22020217628105854,0.12408139522162001,0.6317396618925563,0.10528781396630792,0.058813866766664516,0.9,1.0,0.7000000000000001,0.6,0.4,0.5,0.30000000000000004,0.8,0.2,0.1,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.22267483331641524,0.25606263650343275,0.42632260920978826,0.4208641979799843,0.4524048160494862,0.30815801653186276,0.3474007520879456,0.2783033759360597,0.41825619249200985,0.23889237972344765,3.2448643972297813,3.8380191448248966,2.9284654311086853,3.4994818210218654,4.2038067611558105,2.4044643607186336,2.6686790706387904,2.810820426519826,3.6056918823609196,3.5097441760425583,1.9525909939282045,0.45283499858286314,0.45283499858286314,0.45283499858286314,1,1,1,1
43,10,3,3,0.40443827381377295,0.3314853969979825,0.6666825834993881,0.5979968366264464,0.3189119380261355,0.12513389336015962,0.5345051695663019,0.26085898809936664,0.13165008459668623,0.05297381858237963,1.0,0.6,0.9,0.8,0.5,0.30000000000000004,0.7000000000000001,0.4,0.2,0.1,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.4798740073068628,0.33118610288052197,0.45672475923854344,0.4553445887724379,0.4557887807269896,0.2696290970526858,0.27844541863080297,0.39334465782253447,0.2927750285356735,0.2164039494562558,2.7520332147689555,4.64479576575217,2.683641762496369,3.9008554873299666,2.822195720060161,2.991500274699683,4.490603352178692,3.805626551687808,2.8724294063509763,4.23447930939711,1.5639328127953847,0.6347676451964057,0.6347676451964057,0.6347676451964057,1,1,1,1
44,10,3,3,0.40836918909022035,0.46300989156009864,0.17053375921981118,0.23387908009703173,0.5385599567547569,0.23313168168302978,0.5351689115545589,0.06794097063894433,0.1697266611546012,0.06352156205976878,1.0,0.9,0.6,0.5,0.8,0.4,0.7000000000000001,0.2,0.30000000000000004,0.1,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.4665895894187421,0.3811184799427997,0.45936002322227526,0.3831577832133757,0.48779390966831265,0.34345227492133534,0.28174233212292854,0.26116342734236037,0.35426910079724305,0.3355821168416341,2.720653342003726,4.6974461869785635,3.4396792174741244,2.8900853052379905,4.153006574479183,3.5149197704428885,4.248124957744343,3.29073096834072,2.303808495090441,3.8519938728670224,1.681826130507468,0.8749496481730578,0.8749496481730578,0.8749496481730578,1,1,1,1
45,10,3,3,0.2097079339132314,0.5485004866375782,0.29789463401973915,0.5110762014020426,0.3483300581932351,0.1451449781643121,0.3632086928617412,0.11732011195482966,0.3546500814819528,0.07430941576256644,0.8,1.0,0.7000000000000001,0.9,0.6,0.30000000000000004,0.5,0.2,0.4,0.1,1.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.5,0.36920778130046195,0.3213593162706566,0.3248994550590646,0.3415405278750955,0.44349885361230745,0.4130526709769755,0.33026705748381935,0.42063548395349426,0.33116438665993,0.35134438450737215,3.154537082254709,3.525004227611148,4.136053196351622,4.503864131785995,4.451639391857844,2.3146822329288232,2.360153973526728,2.7908382992444913,2.6797234248881656,4.956962538586865,1.3506860288688856,0.4142423830250399,0.4142423830250399,0.4142423830250399,1,1,1,1
46,10,3,3,0.4389380941985795,0.3390434750030788,0.6044793241637572,0.13169581608775366,0.3455917005048627,0.3549671709652114,0.3086221943656755,0.12128102015995457,0.04669730896000447,0.24849092194372144,0.9,0.8,1.0,0.5,0.7000000000000001,0.6,0.4,0.2,0.1,0.30000000000000004,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.41092223420405816,0.2980751426801306,0.2601649843965503,0.3752546210231517,0.47903827430395374,0.4602671135516688,0.2868371978563212,0.2922699227213244,0.432948747605503,0.3895006080709913,2.3884857187689903,2.9826455062643116,2.7168767522652204,3.7917461995956163,4.926048259897106,4.345774646946277,2.9176544971380682,4.83688197550373,2.552204624508417,3.2426182156124965,1.259034101034809,0.7329941383043043,0.7329941383043043,0.7329941383043043,1,1,1,1
47,10,3,3,0.2173412052490894,0.5429407134035291,0.32858531799847923,0.3368650980482863,0.6405710481013474,0.11429191889220558,0.4064633566911681,0.3086157414742891,0.052680946565896,0.15579735012581936,0.8,1.0,0.7000000000000001,0.6,0.9,0.30000000000000004,0.5,0.4,0.1,0.2,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.30447612104343386,0.37029815429683477,0.2112608174041585,0.3570742050102018,0.3569364534221291,0.36007761501776137,0.31069669087036944,0.3175316721546338,0.4151530343995841,0.2749336207081047,3.913061120463028,3.602133624221302,2.645234257391826,2.874676455564171,2.656087292143482,3.2646542364840343,3.9300227442159774,4.640072317778499,4.032215067366701,2.3477565293394393,1.3947448221287826,0.47194811433920414,0.47194811433920414,0.47194811433920414,1,1,1,1
48,10,3,3,0.3115642457195472,0.35577817298398384,0.1960646293996311,0.48529560461064175,0.19251228525059078,0.12051858224771977,0.11419256467264724,0.4410801354234654,0.0988728622446466,0.07907618143876238,1.0,0.9,0.7000000000000001,0.8,0.5,0.4,0.30000000000000004,0.6,0.2,0.1,0.5,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.2468289343519694,0.47931509067398986,0.3096564929797343,0.2638919467504494,0.254724676292845,0.4176542167369835,0.30660028604095435,0.2967317649619118,0.20637291529553797,0.34830701520891116,2.5009471283974847,2.572431297772428,4.928606838902327,3.290594412102768,3.966744211173641,2.9353920881436024,3.297116859981569,3.7887785400292646,3.931138714417559,4.407579160700447,1.7548191354471925,0.7055990442518356,0.7055990442518356,0.7055990442518356,1,1,1,1
49,10,3,3,0.3464260121150179,0.19368018352902394,0.35455025041483484,0.7009737679823549,0.3568449922922159,0.349108253408559,0.2926506573649193,0.23355736174766784,0.15975463691917938,0.06578424979540155,0.9,0.7000000000000001,0.8,1.0,0.6,0.5,0.4,0.30000000000000004,0.2,0.1,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.46531060228815646,0.2963495814244639,0.21751207902128614,0.2860499851441607,0.22470235152197424,0.4224339159451944,0.3712531734945981,0.26517588387479285,0.4725496605658487,0.32596900389006533,4.884640024679434,2.6456376096540377,3.30164719129329,2.886058797019323,2.245772910953702,3.660979438659984,2.5777758616621735,4.0622098147717125,3.713612419659405,2.2208912679658055,1.2719513076935192,0.7476947250549285,0.7476947250549285,0.7476947250549285,1,1,1,1
50,10,3,3,0.21475445262541482,0.5360137830836773,0.3622077976604794,0.7188741000328958,0.22610757088746125,0.14996016013846694,0.0682676276618866,0.6224536096107987,0.4464181684368834,0.05150343314198635,0.8,1.0,0.6,0.9,0.4,0.30000000000000004,0.2,0.7000000000000001,0.5,0.1,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.28577585016630325,0.32501399294165567,0.43325944531195026,0.4152026965957415,0.25358160108405303,0.28189398070099136,0.2680960269968502,0.33721272913957795,0.3076960702881916,0.40987220127659096,3.265282139234172,3.8647331459561123,2.9348171894237884,3.6637076499088463,3.5672142991016935,4.22472797184016,3.1871505649884213,4.109580652216781,4.541295679590002,4.665469792733467,1.4945563982144536,0.2957198202380106,0.2957198202380106,0.2957198202380106,1,1,1,1
51,10,3,3,0.2025953305256608,0.5011692045810339,0.18570342300081022,0.5693705137109586,0.2669634541826076,0.47675112059610275,0.23042507658862857,0.06395552918784003,0.23546571938827893,0.06555679339842815,0.8,1.0,0.6,0.9,0.5,0.7000000000000001,0.4,0.2,0.30000000000000004,0.1,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.4845441719364135,0.21027773092152668,0.21585836217559673,0.30120915787513824,0.4738799874875866,0.2889400425270833,0.3946117046870383,0.24060362269247743,0.4101964044103075,0.41010940447995914,4.298033525914272,3.7227954526706473,4.991457909598449,3.28222709467363,3.12659709527848,2.9540310421922986,2.702878226605466,2.997257253719084,4.812792379136008,3.04214709858363,1.9203615936554825,0.5639584035738832,0.5639584035738832,0.5639584035738832,1,1,1,1
52,10,3,3,0.5423264316525538,0.3398927893241734,0.5478462564651696,0.3251691526385033,0.5937246730343038,0.27374363091834486,0.1065426302686396,0.4189647797323936,0.2610793403744587,0.06862673973063037,1.0,0.7000000000000001,0.9,0.6,0.8,0.4,0.2,0.5,0.30000000000000004,0.1,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.2133350966684523,0.46970101087127364,0.39558998269429435,0.2641073870711621,0.4953935376358633,0.20883238526573103,0.2821738019559087,0.3838361181718041,0.2895088174212084,0.4791744184046646,4.604388272469474,2.360517140651484,4.386097546666411,2.39630671392781,3.513799447497119,2.0329128981551143,4.469535725969684,4.063200714328378,4.833799182881984,3.7217268256149443,1.1032752093263647,0.6276616416382232,0.6276616416382232,0.6276616416382232,1,1,1,1
53,10,3,3,0.19816799551228859,0.14913880456634732,0.287025854668156,0.7010788806724002,0.5369227143575903,0.6950622401381795,0.13405470827268087,0.05683780527450341,0.26203083747940753,0.07747001979256207,0.7000000000000001,0.5,0.6,1.0,0.8,0.9,0.30000000000000004,0.2,0.4,0.1,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.21922779079430643,0.35496483523756994,0.25288994326136927,0.409856385597381,0.2980760231038447,0.49388622095412893,0.3010188465379915,0.4141041351587455,0.44544579415286123,0.20311747042642014,3.9438820493038858,3.3329297570077037,3.922052795031848,4.1703957776850356,4.644508992806673,4.633247363796915,2.115270562045337,3.2088872172499947,2.9696633552462854,4.385401400589934,1.5343516688720975,0.30345637133117837,0.30345637133117837,0.30345637133117837,1,1,1,1
