Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,c.P11,c.P12,c.P13,c.P14,c.P15,c.P16,c.P17,c.P18,c.P19,c.P20,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,p.P11,p.P12,p.P13,p.P14,p.P15,p.P16,p.P17,p.P18,p.P19,p.P20,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta1.P11,theta1.P12,theta1.P13,theta1.P14,theta1.P15,theta1.P16,theta1.P17,theta1.P18,theta1.P19,theta1.P20,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta2.P11,theta2.P12,theta2.P13,theta2.P14,theta2.P15,theta2.P16,theta2.P17,theta2.P18,theta2.P19,theta2.P20,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta3.P11,theta3.P12,theta3.P13,theta3.P14,theta3.P15,theta3.P16,theta3.P17,theta3.P18,theta3.P19,theta3.P20,beta_0,beta_p,beta_theta1,beta_theta2,beta_theta3
30,20,3,3,0.2408155994076191,0.2623529112954798,0.4166985730158974,0.18402853356983495,0.2881150153973714,0.2436295646107628,0.1645742439473521,0.3697728709820094,0.636588586566447,0.16359218037869114,0.8494695498621262,0.2518398989030497,0.44495845432641434,0.1607982344479988,0.3977916114189726,0.08057993238755164,0.044095460558555094,0.1486559273214527,0.3884172451785001,0.25159803240012046,0.8578947368421053,0.8105263157894737,0.9526315789473684,0.6210526315789474,0.7157894736842105,0.6684210526315789,0.5736842105263158,0.7631578947368421,0.9052631578947369,0.33684210526315794,1.0,0.38421052631578945,0.5263157894736842,0.24210526315789474,0.4789473684210527,0.1473684210526316,0.1,0.19473684210526315,0.43157894736842106,0.2894736842105263,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,0.48970799879759086,-4.347645562833923,0.7962978459104779,0.8889948397709562,0.9604167931977342
31,20,3,3,0.2937674604694638,0.44985707325051527,0.3662545465607445,0.5547382967851053,0.6248239363449474,0.34256376770260233,0.4218996236008585,0.5755284706011327,0.12605395119283064,0.439765531202081,0.3530512170392847,0.2192085452711625,0.43175382928181444,0.05723965579698423,0.3235456568676498,0.3871793449766852,0.1611514782146561,0.08809508857027902,0.059496629813473124,0.25633066667688287,0.8578947368421053,1.0,0.7631578947368421,0.9052631578947369,0.9526315789473684,0.6684210526315789,0.7157894736842105,0.8105263157894737,0.33684210526315794,0.6210526315789474,0.5263157894736842,0.38421052631578945,0.5736842105263158,0.19473684210526315,0.43157894736842106,0.4789473684210527,0.24210526315789474,0.1473684210526316,0.1,0.2894736842105263,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.4915312708854354,-4.1677430520814625,0.31117196807450836,0.2131659712673993,0.17807448862694872
32,20,3,3,0.1758066574228176,0.4190795790328465,0.5066808095582779,0.6351494755141102,0.4586924758742681,0.2982226069317951,0.4826836109332557,0.15914470928991425,0.3078061080669,0.6597193390060673,0.07351508050852315,0.3165907796632653,0.22843433694780324,0.03971801515278192,0.5340865238230565,0.6833595822507503,0.21217553361612618,0.36386612553102415,0.04646691082916039,0.16175224016743903,0.6684210526315789,0.9052631578947369,0.9526315789473684,1.0,0.8105263157894737,0.5736842105263158,0.7157894736842105,0.38421052631578945,0.5263157894736842,0.8578947368421053,0.24210526315789474,0.4789473684210527,0.33684210526315794,0.1473684210526316,0.6210526315789474,0.7631578947368421,0.2894736842105263,0.43157894736842106,0.1,0.19473684210526315,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.5602690786394793,-4.97409292540028,0.2298644011659775,0.19613654191052868,0.27861283547755816
33,20,3,3,0.3458457189425166,0.3500967960558452,0.5612239416723867,0.49997797923154774,0.2878957857006562,0.39319633195952747,0.5348760242037925,0.2713297990791134,0.2301032315797762,0.13154785402376973,0.5588323721764605,0.4169755075634866,0.24851054150793372,0.06605808303917693,0.31943875264818394,0.04095718275849393,0.47939813367728523,0.15711393500656684,0.02517150585047437,0.23697840994578323,0.9526315789473684,0.8578947368421053,1.0,0.9052631578947369,0.6684210526315789,0.7157894736842105,0.8105263157894737,0.5263157894736842,0.4789473684210527,0.33684210526315794,0.7631578947368421,0.6210526315789474,0.38421052631578945,0.19473684210526315,0.43157894736842106,0.1473684210526316,0.5736842105263158,0.24210526315789474,0.1,0.2894736842105263,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.40386221215327667,-4.824258169594651,0.6297974030636685,0.5260220545848316,0.49033778272429784
34,20,3,3,0.30767047934888925,0.2969974680777932,0.4130373195591213,0.4716325268895103,0.6354904733507355,0.1756303457028061,0.6176600710747299,0.19765432437665975,0.30487936552577044,0.4295974894389992,0.21315717710348336,0.1397685907729311,0.29897862146632426,0.5144545476443027,0.23856632636335615,0.6826253748008765,0.1627249351739578,0.12327528802373873,0.09430494721831612,0.050142270924351064,0.9526315789473684,0.7157894736842105,0.8105263157894737,0.8578947368421053,1.0,0.5263157894736842,0.9052631578947369,0.4789473684210527,0.5736842105263158,0.6684210526315789,0.38421052631578945,0.2894736842105263,0.43157894736842106,0.6210526315789474,0.33684210526315794,0.7631578947368421,0.24210526315789474,0.19473684210526315,0.1473684210526316,0.1,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.5,0.0,0.4275991838094114,-3.9834333152635595,0.46997589544556195,0.4666977095156609,0.42424551462393095
35,20,3,3,0.2756829463213003,0.23848967191159454,0.47892388576677225,0.2407986355312665,0.310902992157931,0.25053867352112447,0.3161231438936383,0.4619250266611026,0.11437483486674405,0.6919395603358462,0.08909805471484172,0.3897718216543397,0.10704738387590673,0.1550052493862053,0.31346449784485847,0.10395183270339459,0.7273300218613883,0.41698321366819097,0.10680556730190423,0.08752049374977858,0.9052631578947369,0.8578947368421053,1.0,0.6684210526315789,0.7157894736842105,0.5736842105263158,0.6210526315789474,0.7631578947368421,0.38421052631578945,0.9526315789473684,0.33684210526315794,0.5263157894736842,0.24210526315789474,0.2894736842105263,0.43157894736842106,0.19473684210526315,0.8105263157894737,0.4789473684210527,0.1473684210526316,0.1,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,0.5,0.5561811497114886,-5.869840120721632,0.5578188231563369,0.5685654308246104,0.40960665405936575
36,20,3,3,0.2516537593248952,0.2767480782646262,0.25455848187080865,0.5763074990799838,0.31108502844184716,0.289893716878418,0.6354536885856781,0.36448941968999143,0.47859322394500436,0.7320168607641883,0.12030434070144985,0.46373382539637087,0.6398348857984263,0.1302247564355668,0.23064225266149402,0.32599987687245163,0.2869159358200044,0.3852921989627393,0.10861164229117853,0.08660926108078214,0.9526315789473684,0.9052631578947369,0.7631578947368421,1.0,0.6684210526315789,0.4789473684210527,0.8105263157894737,0.5263157894736842,0.6210526315789474,0.8578947368421053,0.24210526315789474,0.5736842105263158,0.7157894736842105,0.19473684210526315,0.2894736842105263,0.38421052631578945,0.33684210526315794,0.43157894736842106,0.1473684210526316,0.1,0.5,0.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.543192585882545,-4.5282412310708855,0.47446994432778056,0.3481494727460327,0.29680107942643286
37,20,3,3,0.2222896449852655,0.40588145802617237,0.2285483836693265,0.713213291146543,0.5483021053823879,0.36795560637171487,0.6630301133024943,0.5227804878239554,0.43077324121487226,0.16550485100466317,0.09437915276755227,0.16313575937266053,0.26559883806508655,0.31718032296708293,0.7979996089387174,0.7224637924284183,0.08114881562543544,0.14784940257235443,0.11329809994521196,0.07418673025874,0.5736842105263158,0.7157894736842105,0.5263157894736842,1.0,0.8105263157894737,0.6210526315789474,0.9052631578947369,0.7631578947368421,0.6684210526315789,0.38421052631578945,0.2894736842105263,0.33684210526315794,0.43157894736842106,0.4789473684210527,0.9526315789473684,0.8578947368421053,0.19473684210526315,0.24210526315789474,0.1473684210526316,0.1,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5504399393075646,-4.532673384840867,0.4228015214685485,0.3472874286048716,0.3007477373784258
38,20,3,3,0.41102773653391256,0.38089898404446076,0.27119553016846853,0.44832494653090754,0.7016217316589582,0.2702523407795305,0.129999635567649,0.42383909359686006,0.49464887964185017,0.42006509143233256,0.0957661482210744,0.6724339843644175,0.38832634442689273,0.2815790812586014,0.7601148210427092,0.1938576934303342,0.34587905369002675,0.04647605291884349,0.17210551115529987,0.12481756403248716,1.0,0.9052631578947369,0.7631578947368421,0.7157894736842105,0.9526315789473684,0.4789473684210527,0.33684210526315794,0.6210526315789474,0.6684210526315789,0.5736842105263158,0.24210526315789474,0.8105263157894737,0.5263157894736842,0.38421052631578945,0.8578947368421053,0.2894736842105263,0.43157894736842106,0.1,0.19473684210526315,0.1473684210526316,0.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.360167355093852,-4.566019605278308,1.042445133921063,0.8551160430767292,0.9564260882228678
39,20,3,3,0.48146517390036275,0.32213319219791353,0.5469281011290688,0.2144008745200534,0.7443999316157918,0.3817648392119897,0.48013305672254875,0.10661779631521956,0.16672938370581353,0.36671841504747227,0.24789810135083665,0.6015083004503976,0.3728277216791349,0.12313010563367323,0.6955573503457914,0.7919689067065484,0.20175060276567283,0.0716485889089586,0.16412712797626564,0.07033317174053137,0.9526315789473684,0.6684210526315789,0.8578947368421053,0.4789473684210527,1.0,0.6210526315789474,0.7157894736842105,0.33684210526315794,0.38421052631578945,0.5736842105263158,0.43157894736842106,0.7631578947368421,0.5263157894736842,0.24210526315789474,0.8105263157894737,0.9052631578947369,0.2894736842105263,0.1473684210526316,0.19473684210526315,0.1,0.0,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5799296799079962,-4.489367670051111,0.6052069587064679,0.4170375960362999,0.20644236034450128
40,20,3,3,0.303377322384479,0.31572775179345824,0.2572922701614895,0.2957479155331262,0.21610321139567001,0.3133587905356737,0.1290178199780191,0.27685327241426666,0.22298273997968054,0.47469708306793806,0.624005551236266,0.29722724457025923,0.1077962883800116,0.1033109821234448,0.07970770970590621,0.3114820988882559,0.036442076537978235,0.368415110429494,0.09145606307966773,0.16301583894613292,1.0,0.9526315789473684,0.8578947368421053,0.8105263157894737,0.6684210526315789,0.7157894736842105,0.4789473684210527,0.6210526315789474,0.5263157894736842,0.7631578947368421,0.9052631578947369,0.5736842105263158,0.33684210526315794,0.2894736842105263,0.24210526315789474,0.38421052631578945,0.1,0.43157894736842106,0.1473684210526316,0.19473684210526315,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.38237140603020875,-3.988191410886483,0.22608400345695304,0.2225523456975041,0.28005035571553843
41,20,3,3,0.2298896137376888,0.27781050550655106,0.35459671037183665,0.6021635935416882,0.2413276357159269,0.6892482952105015,0.3665260466295231,0.10365384578958992,0.27224844030256967,0.6816481524714293,0.11333657638815844,0.4747085977681033,0.3097663792450554,0.596800823549141,0.22785545297914647,0.3744471122338404,0.17278324141893528,0.10605546946748066,0.0674709188701459,0.16913788790990034,0.8578947368421053,0.8105263157894737,0.7631578947368421,0.9526315789473684,0.5736842105263158,1.0,0.6684210526315789,0.38421052631578945,0.5263157894736842,0.9052631578947369,0.2894736842105263,0.6210526315789474,0.43157894736842106,0.7157894736842105,0.33684210526315794,0.4789473684210527,0.24210526315789474,0.1473684210526316,0.1,0.19473684210526315,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.19575460755577814,-4.21114276229725,0.8103321954862234,0.4843263836847081,0.5266611186346598
42,20,3,3,0.2670403665787475,0.24875898270564833,0.23061029163453772,0.19835516940437126,0.2037407666005353,0.42890512274715054,0.1429017105412112,0.3183011948905341,0.675524744516936,0.1909883719854805,0.07500201849753407,0.37498034322556156,0.5725948664082045,0.07014685954174807,0.21542318569732624,0.05214528396285796,0.12378651553801853,0.4153447583039424,0.28336202114342485,0.06327163521258773,1.0,0.9052631578947369,0.8105263157894737,0.7157894736842105,0.6684210526315789,0.8578947368421053,0.5263157894736842,0.6210526315789474,0.9526315789473684,0.43157894736842106,0.2894736842105263,0.5736842105263158,0.7631578947368421,0.24210526315789474,0.38421052631578945,0.1473684210526316,0.19473684210526315,0.4789473684210527,0.33684210526315794,0.1,0.0,0.0,0.5,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.5666410779556147,-4.972132388202611,0.6265116221808344,0.5411864560730111,0.6271941210985255
43,20,3,3,0.2968119832875943,0.29150682575145304,0.3032418976340164,0.275838036342959,0.15455209723445185,0.2020058925624184,0.6571003087546827,0.3404342907686768,0.6302064292394951,0.12051539438467895,0.6178194620947024,0.2671019434405613,0.04973140214766647,0.5271756199847955,0.11357090511310933,0.025092919208758196,0.5093917517603251,0.2294873135897241,0.2865161774415125,0.12877222393419227,1.0,0.8578947368421053,0.7631578947368421,0.7157894736842105,0.4789473684210527,0.5263157894736842,0.9526315789473684,0.6210526315789474,0.9052631578947369,0.38421052631578945,0.8105263157894737,0.43157894736842106,0.19473684210526315,0.6684210526315789,0.24210526315789474,0.1,0.5736842105263158,0.2894736842105263,0.33684210526315794,0.1473684210526316,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.5,0.6990804572091297,-5.027330995120164,0.07546303780862512,0.2476159102751995,0.22039917591503347
44,20,3,3,0.22745833461282583,0.4194171486457714,0.35311691601863027,0.16805397103897224,0.2642652647742813,0.3342410527096032,0.28129238397589196,0.19676054900219217,0.5829636000880611,0.5442214894795963,0.19797436314240663,0.4978409527349105,0.8155025228876364,0.5954769636799198,0.07985877438600088,0.038056401890020436,0.19498492434504583,0.28347502057002294,0.06855077373017299,0.2149508341173051,0.9052631578947369,1.0,0.8578947368421053,0.4789473684210527,0.5736842105263158,0.6210526315789474,0.5263157894736842,0.43157894736842106,0.8105263157894737,0.7631578947368421,0.38421052631578945,0.6684210526315789,0.9526315789473684,0.7157894736842105,0.19473684210526315,0.1473684210526316,0.2894736842105263,0.33684210526315794,0.1,0.24210526315789474,1.0,1.0,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4995201403718984,-5.216061135111023,0.7821339055716069,0.8441460674347843,0.9091805652117569
45,20,3,3,0.27509667587967923,0.30695244137595445,0.1988003486551428,0.35329593053976627,0.22180866746301098,0.32937446469789855,0.47610612642457456,0.552231132318364,0.16292191430948766,0.304319841581635,0.5807099980660407,0.22716379364068978,0.18199051988443168,0.04927139722379403,0.1217054770507925,0.18480738944787692,0.4222804474135434,0.36686253689881054,0.055022127273435945,0.1223297433243852,1.0,0.9526315789473684,0.6684210526315789,0.7631578947368421,0.6210526315789474,0.7157894736842105,0.8578947368421053,0.9052631578947369,0.4789473684210527,0.5736842105263158,0.8105263157894737,0.38421052631578945,0.33684210526315794,0.19473684210526315,0.24210526315789474,0.2894736842105263,0.5263157894736842,0.43157894736842106,0.1,0.1473684210526316,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.7097064130111223,-4.540240692899824,0.9612181093988966,0.8317863874610286,0.8544583114021322
46,20,3,3,0.4064629364477771,0.2809799022362826,0.23392606673948657,0.5255203736673186,0.5235604362045793,0.36200262327894905,0.5603891775777066,0.780078112446632,0.17182882615763737,0.0903409652480612,0.3574462426123773,0.4146416148096885,0.2956893372044205,0.6830159769943923,0.27229582744477526,0.4215076877149262,0.06082770815527502,0.2144202472416321,0.1678138495462581,0.13237683262299765,0.9526315789473684,0.7157894736842105,0.6684210526315789,0.9052631578947369,0.8578947368421053,0.6210526315789474,0.8105263157894737,1.0,0.38421052631578945,0.2894736842105263,0.5263157894736842,0.5736842105263158,0.43157894736842106,0.7631578947368421,0.33684210526315794,0.4789473684210527,0.1,0.24210526315789474,0.19473684210526315,0.1473684210526316,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5511129427558105,-4.940053005625525,0.40410818600130377,0.7069989555662387,0.5372432697433769
47,20,3,3,0.3540236025415424,0.45467258337968897,0.14348462221579894,0.2955295207281439,0.5161933686171389,0.19085426170025477,0.4646735173267121,0.1887573540609654,0.3916592098762025,0.5349709915079112,0.7402828757949858,0.08679515799238308,0.08238079167628432,0.2295456238052797,0.08432658532732032,0.2296336847751075,0.09040604952137224,0.5354274950426603,0.09187162674651382,0.08821018883968336,0.8578947368421053,0.9526315789473684,0.5736842105263158,0.7157894736842105,0.9052631578947369,0.5263157894736842,0.7631578947368421,0.4789473684210527,0.6684210526315789,0.8105263157894737,1.0,0.33684210526315794,0.2894736842105263,0.43157894736842106,0.24210526315789474,0.38421052631578945,0.19473684210526315,0.6210526315789474,0.1473684210526316,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.3628277795363457,-4.251783523255162,0.6090673485421455,0.7226401513621236,0.6692342855152088
48,20,3,3,0.41641377059821993,0.49091721745454664,0.27365255723587206,0.17237730360780662,0.38186887087166804,0.24664278639431716,0.5784463967450637,0.7032529259338344,0.42800686339444466,0.14408557492640192,0.6061141679387021,0.13702752314721048,0.7582973751882885,0.16811164392214412,0.5008880424926022,0.37475817541963174,0.04568386170305629,0.3330148457939781,0.10032151579766257,0.15005013656156987,0.9526315789473684,1.0,0.7157894736842105,0.5263157894736842,0.6684210526315789,0.4789473684210527,0.8105263157894737,0.9052631578947369,0.6210526315789474,0.33684210526315794,0.7631578947368421,0.2894736842105263,0.8578947368421053,0.24210526315789474,0.5736842105263158,0.43157894736842106,0.1,0.38421052631578945,0.1473684210526316,0.19473684210526315,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.6229552396935761,-4.430743770198867,0.6130562618089865,0.7860851835569292,0.8320483611020777
49,20,3,3,0.22334020894677953,0.1369418331018014,0.6420391239493527,0.5337216058839123,0.1194585706670872,0.7154710514394128,0.6732666213920494,0.39705959045521183,0.2601713626448616,0.08415195249679883,0.5146580271021377,0.4775859204375009,0.257494322709903,0.05949692990636035,0.20304187629785586,0.4451137331907448,0.6802620405493229,0.17015902064682062,0.037155475405919736,0.08658400822567822,0.8578947368421053,0.5263157894736842,1.0,0.8105263157894737,0.38421052631578945,0.9526315789473684,0.9052631578947369,0.6210526315789474,0.4789473684210527,0.2894736842105263,0.7157894736842105,0.6684210526315789,0.43157894736842106,0.19473684210526315,0.33684210526315794,0.5736842105263158,0.7631578947368421,0.24210526315789474,0.1,0.1473684210526316,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.7166938897226683,-5.0127221148334495,0.6264033947930694,0.5518492115477275,0.6569649888317457
